"","Volume","Taxon name"
"Leymus innovatus","Volume 24","Leymus innovatus"
"Leymus innovatus subsp. innovatus","Volume 24","Leymus innovatus subsp. innovatus"
"Leymus innovatus subsp. velutinus","Volume 24","Leymus innovatus subsp. velutinus"
"Leymus mollis","Volume 24","Leymus mollis"
"Leymus mollis subsp. mollis","Volume 24","Leymus mollis subsp. mollis"
"Leymus mollis subsp. villosissimus","Volume 24","Leymus mollis subsp. villosissimus"
"Leymus salina","Volume 24","Leymus salina"
"Leymus salina subsp. mojavensis","Volume 24","Leymus salina subsp. mojavensis"
"Leymus salina subsp. salina","Volume 24","Leymus salina subsp. salina"
"Leymus salina subsp. salmonis","Volume 24","Leymus salina subsp. salmonis"
"Limosella aquatica","Volume 17","Limosella aquatica"
"Linaria vulgaris","Volume 17","Linaria vulgaris"
"Linum lewisii","Volume 12","Linum lewisii"
"Linum lewisii var. lewisii","Volume 12","Linum lewisii var. lewisii"
"Linum usitatissimum","Volume 12","Linum usitatissimum"
"Liparis loeselii","Volume 26","Liparis loeselii"
"Listera borealis","Volume 26","Listera borealis"
"Listera cordata var. cordata","Volume 26","Listera cordata var. cordata"
"Listera cordata var. nephrophylla","Volume 26","Listera cordata var. nephrophylla"
"Lloydia serotina var. serotina","Volume 26","Lloydia serotina var. serotina"
"Loeskypnum badium","Volume 28","Loeskypnum badium"
"Lolium","Volume 24","Lolium"
"Lolium multiflorum","Volume 24","Lolium multiflorum"
"Lolium perenne","Volume 24","Lolium perenne"
"Luetkea pectinata","Volume 9","Luetkea pectinata"
"Luzula arctica","Volume 22","Luzula arctica"
"Luzula arcuata","Volume 22","Luzula arcuata"
"Luzula arcuata subsp. unalaschkensis","Volume 22","Luzula arcuata subsp. unalaschkensis"
"Luzula confusa","Volume 22","Luzula confusa"
"Luzula groenlandica","Volume 22","Luzula groenlandica"
"Luzula kjellmaniana","Volume 22","Luzula kjellmaniana"
"Luzula multiflora","Volume 22","Luzula multiflora"
"Luzula multiflora subsp. frigida","Volume 22","Luzula multiflora subsp. frigida"
"Luzula parviflora","Volume 22","Luzula parviflora"
"Luzula rufescens","Volume 22","Luzula rufescens"
"Luzula spicata","Volume 22","Luzula spicata"
"Luzula wahlenbergii","Volume 22","Luzula wahlenbergii"
"Lycopodium annotinum","Volume 2","Lycopodium annotinum"
"Lycopodium dendroideum","Volume 2","Lycopodium dendroideum"
"Lycopodium lagopus","Volume 2","Lycopodium lagopus"
"Lysimachia maritima","Volume 8","Lysimachia maritima"
"Lysimachia thyrsiflora","Volume 8","Lysimachia thyrsiflora"
"Maianthemum canadense","Volume 26","Maianthemum canadense"
"Maianthemum racemosum subsp. amplexicaule","Volume 26","Maianthemum racemosum subsp. amplexicaule"
"Maianthemum stellatum","Volume 26","Maianthemum stellatum"
"Maianthemum trifolium","Volume 26","Maianthemum trifolium"
"Malaxis paludosa","Volume 26","Malaxis paludosa"
"Malva neglecta","Volume 6","Malva neglecta"
"Matricaria discoidea","Volume 19","Matricaria discoidea"
"Matteuccia struthiopteris","Volume 2","Matteuccia struthiopteris"
"Matteuccia struthiopteris var. pensylvanica","Volume 2","Matteuccia struthiopteris var. pensylvanica"
"Meesia longiseta","Volume 28","Meesia longiseta"
"Meesia triquetra","Volume 28","Meesia triquetra"
"Meesia uliginosa","Volume 28","Meesia uliginosa"
"Micranthes ferruginea","Volume 8","Micranthes ferruginea"
"Micranthes foliolosa","Volume 8","Micranthes foliolosa"
"Micranthes hieraciifolia","Volume 8","Micranthes hieraciifolia"
"Micranthes lyallii","Volume 8","Micranthes lyallii"
"Micranthes nelsoniana","Volume 8","Micranthes nelsoniana"
"Micranthes nelsoniana var. nelsoniana","Volume 8","Micranthes nelsoniana var. nelsoniana"
"Micranthes nelsoniana var. porsildiana","Volume 8","Micranthes nelsoniana var. porsildiana"
"Micranthes nivalis","Volume 8","Micranthes nivalis"
"Micranthes razshivinii","Volume 8","Micranthes razshivinii"
"Micranthes reflexa","Volume 8","Micranthes reflexa"
"Micranthes tenuis","Volume 8","Micranthes tenuis"
"Minuartia arctica","Volume 5","Minuartia arctica"
"Minuartia biflora","Volume 5","Minuartia biflora"
"Minuartia dawsonensis","Volume 5","Minuartia dawsonensis"
"Minuartia elegans","Volume 5","Minuartia elegans"
"Minuartia macrocarpa","Volume 5","Minuartia macrocarpa"
"Minuartia obtusiloba","Volume 5","Minuartia obtusiloba"
"Minuartia rossii","Volume 5","Minuartia rossii"
"Minuartia rubella","Volume 5","Minuartia rubella"
"Minuartia stricta","Volume 5","Minuartia stricta"
"Minuartia yukonensis","Volume 5","Minuartia yukonensis"
"Mitella nuda","Volume 8","Mitella nuda"
"Mnium arizonicum","Volume 28","Mnium arizonicum"
"Mnium blyttii","Volume 28","Mnium blyttii"
"Mnium lycopodioides","Volume 28","Mnium lycopodioides"
"Mnium marginatum","Volume 28","Mnium marginatum"
"Mnium spinosum","Volume 28","Mnium spinosum"
"Mnium spinulosum","Volume 28","Mnium spinulosum"
"Mnium thomsonii","Volume 28","Mnium thomsonii"
"Moehringia macrophylla","Volume 5","Moehringia macrophylla"
"Molendoa sendtneriana","Volume 27","Molendoa sendtneriana"
"Moneses uniflora","Volume 8","Moneses uniflora"
"Monolepis nuttalliana","Volume 4","Monolepis nuttalliana"
"Monotropa uniflora","Volume 8","Monotropa uniflora"
"Montia fontana","Volume 4","Montia fontana"
"Muhlenbergia","Volume 25","Muhlenbergia"
"Muhlenbergia diversiglumis","Volume 25","Muhlenbergia diversiglumis"
"Muhlenbergia glabrifloris","Volume 25","Muhlenbergia glabrifloris"
"Muhlenbergia glomerata","Volume 25","Muhlenbergia glomerata"
"Muhlenbergia richardsonis","Volume 25","Muhlenbergia richardsonis"
"Muhlenbergia sericea","Volume 25","Muhlenbergia sericea"
"Mulgedium pulchellum","Volume 19","Mulgedium pulchellum"
"Myrica gale","Volume 3","Myrica gale"
"Myrinia pulvinata","Volume 28","Myrinia pulvinata"
"Myurella julacea","Volume 28","Myurella julacea"
"Myurella sibirica","Volume 28","Myurella sibirica"
"Myurella tenerrima","Volume 28","Myurella tenerrima"
"Nassella","Volume 24","Nassella"
"Nassella viridula","Volume 24","Nassella viridula"
"Neckera pennata","Volume 28","Neckera pennata"
"Neslia paniculata","Volume 7","Neslia paniculata"
"Niphotrichum canescens subsp. canescens","Volume 27","Niphotrichum canescens subsp. canescens"
"Niphotrichum canescens subsp. latifolium","Volume 27","Niphotrichum canescens subsp. latifolium"
"Niphotrichum ericoides","Volume 27","Niphotrichum ericoides"
"Nuphar polysepala","Volume 3","Nuphar polysepala"
"Nuphar variegata","Volume 3","Nuphar variegata"
"Nymphaea tetragona","Volume 3","Nymphaea tetragona"
"Oncophorus virens","Volume 27","Oncophorus virens"
"Oncophorus wahlenbergii","Volume 27","Oncophorus wahlenbergii"
"Orthilia secunda","Volume 8","Orthilia secunda"
"Orthothecium acuminatum","Volume 28","Orthothecium acuminatum"
"Orthothecium chryseum var. chryseum","Volume 28","Orthothecium chryseum var. chryseum"
"Orthothecium intricatum","Volume 28","Orthothecium intricatum"
"Orthothecium rufescens","Volume 28","Orthothecium rufescens"
"Orthothecium strictum","Volume 28","Orthothecium strictum"
"Orthotrichum anomalum","Volume 28","Orthotrichum anomalum"
"Orthotrichum elegans","Volume 28","Orthotrichum elegans"
"Orthotrichum laevigatum","Volume 28","Orthotrichum laevigatum"
"Orthotrichum obtusifolium","Volume 28","Orthotrichum obtusifolium"
"Orthotrichum pellucidum","Volume 28","Orthotrichum pellucidum"
"Orthotrichum pylaisii","Volume 28","Orthotrichum pylaisii"
"Orthotrichum rupestre","Volume 28","Orthotrichum rupestre"
"Orthotrichum sordidum","Volume 28","Orthotrichum sordidum"
"Orthotrichum speciosum","Volume 28","Orthotrichum speciosum"
"Oryzopsis","Volume 24","Oryzopsis"
"Oryzopsis asperifolia","Volume 24","Oryzopsis asperifolia"
"Oxyria digyna","Volume 5","Oxyria digyna"
"Packera cymbalaria","Volume 20","Packera cymbalaria"
"Packera hyperborealis","Volume 20","Packera hyperborealis"
"Packera indecora","Volume 20","Packera indecora"
"Packera ogotorukensis","Volume 20","Packera ogotorukensis"
"Packera pauciflora","Volume 20","Packera pauciflora"
"Packera paupercula","Volume 20","Packera paupercula"
"Packera streptanthifolia","Volume 20","Packera streptanthifolia"
"Paludella squarrosa","Volume 28","Paludella squarrosa"
"Palustriella falcata","Volume 28","Palustriella falcata"
"Papaver lapponicum","Volume 3","Papaver lapponicum"
"Papaver macounii","Volume 3","Papaver macounii"
"Papaver macounii subsp. discolor","Volume 3","Papaver macounii subsp. discolor"
"Papaver mcconnellii","Volume 3","Papaver mcconnellii"
"Papaver radicatum","Volume 3","Papaver radicatum"
"Papaver radicatum subsp. polare","Volume 3","Papaver radicatum subsp. polare"
"Papaver radicatum subsp. radicatum","Volume 3","Papaver radicatum subsp. radicatum"
"Paraleucobryum enerve","Volume 27","Paraleucobryum enerve"
"Paraleucobryum longifolium","Volume 27","Paraleucobryum longifolium"
"Parnassia fimbriata","Volume 12","Parnassia fimbriata"
"Parnassia kotzebuei","Volume 12","Parnassia kotzebuei"
"Parnassia palustris","Volume 12","Parnassia palustris"
"Parrya arctica","Volume 7","Parrya arctica"
"Parrya nudicaulis","Volume 7","Parrya nudicaulis"
"Pedicularis capitata","Volume 17","Pedicularis capitata"
"Pedicularis flammea","Volume 17","Pedicularis flammea"
"Pedicularis hirsuta","Volume 17","Pedicularis hirsuta"
"Pedicularis labradorica","Volume 17","Pedicularis labradorica"
"Pedicularis lanata","Volume 17","Pedicularis lanata"
"Pedicularis lanata subsp. lanata","Volume 17","Pedicularis lanata subsp. lanata"
"Pedicularis langsdorffii","Volume 17","Pedicularis langsdorffii"
"Pedicularis langsdorffii subsp. arctica","Volume 17","Pedicularis langsdorffii subsp. arctica"
"Pedicularis lapponica","Volume 17","Pedicularis lapponica"
"Pedicularis oederi","Volume 17","Pedicularis oederi"
"Pedicularis parviflora","Volume 17","Pedicularis parviflora"
"Pedicularis sudetica","Volume 17","Pedicularis sudetica"
"Pedicularis sudetica subsp. albolabiata","Volume 17","Pedicularis sudetica subsp. albolabiata"
"Pedicularis sudetica subsp. arctoeuropaea","Volume 17","Pedicularis sudetica subsp. arctoeuropaea"
"Pedicularis sudetica subsp. interior","Volume 17","Pedicularis sudetica subsp. interior"
"Pedicularis verticillata","Volume 17","Pedicularis verticillata"
"Penstemon gormanii","Volume 17","Penstemon gormanii"
"Persicaria amphibia","Volume 5","Persicaria amphibia"
"Persicaria lapathifolia","Volume 5","Persicaria lapathifolia"
"Petasites frigidus","Volume 20","Petasites frigidus"
"Petasites frigidus var. frigidus","Volume 20","Petasites frigidus var. frigidus"
"Petasites frigidus var. palmatus","Volume 20","Petasites frigidus var. palmatus"
"Petasites frigidus var. sagittatus","Volume 20","Petasites frigidus var. sagittatus"
"Petasites frigidus var. ×vitifolius","Volume 20","Petasites frigidus var. ×vitifolius"
"Phalaris","Volume 24","Phalaris"
"Phalaris arundinacea","Volume 24","Phalaris arundinacea"
"Phalaris canariensis","Volume 24","Phalaris canariensis"
"Phedimus aizoon","Volume 8","Phedimus aizoon"
"Phegopteris connectilis","Volume 2","Phegopteris connectilis"
"Philonotis fontana var. fontana","Volume 28","Philonotis fontana var. fontana"
"Philonotis fontana var. pumila","Volume 28","Philonotis fontana var. pumila"
"Phippsia","Volume 24","Phippsia"
"Phippsia algida","Volume 24","Phippsia algida"
"Phleum","Volume 24","Phleum"
"Phleum alpinum","Volume 24","Phleum alpinum"
"Phleum phleoides","Volume 24","Phleum phleoides"
"Phleum pratense","Volume 24","Phleum pratense"
"Phragmites","Volume 25","Phragmites"
"Phragmites australis","Volume 25","Phragmites australis"
"Phyllodoce caerulea","Volume 8","Phyllodoce caerulea"
"Phyllodoce empetriformis","Volume 8","Phyllodoce empetriformis"
"Phyllodoce glanduliflora","Volume 8","Phyllodoce glanduliflora"
"Physaria arctica","Volume 7","Physaria arctica"
"Physaria calderi","Volume 7","Physaria calderi"
"Picea glauca","Volume 2","Picea glauca"
"Picea mariana","Volume 2","Picea mariana"
"Pinus banksiana","Volume 2","Pinus banksiana"
"Pinus contorta","Volume 2","Pinus contorta"
"Pinus contorta var. latifolia","Volume 2","Pinus contorta var. latifolia"
"Plagiobryum demissum","Volume 28","Plagiobryum demissum"
"Plagiobryum zieri","Volume 28","Plagiobryum zieri"
"Plagiomnium ciliare","Volume 28","Plagiomnium ciliare"
"Plagiomnium drummondii","Volume 28","Plagiomnium drummondii"
"Plagiomnium ellipticum","Volume 28","Plagiomnium ellipticum"
"Plagiomnium medium","Volume 28","Plagiomnium medium"
"Plagiomnium rostratum","Volume 28","Plagiomnium rostratum"
"Plagiopus oederianus","Volume 28","Plagiopus oederianus"
"Plagiothecium berggrenianum","Volume 28","Plagiothecium berggrenianum"
"Plagiothecium cavifolium","Volume 28","Plagiothecium cavifolium"
"Plagiothecium denticulatum","Volume 28","Plagiothecium denticulatum"
"Plagiothecium laetum","Volume 28","Plagiothecium laetum"
"Plagiothecium piliferum","Volume 28","Plagiothecium piliferum"
"Plantago canescens","Volume 17","Plantago canescens"
"Plantago eriopoda","Volume 17","Plantago eriopoda"
"Plantago major","Volume 17","Plantago major"
"Plantago maritima","Volume 17","Plantago maritima"
"Platanthera aquilonis","Volume 26","Platanthera aquilonis"
"Platanthera obtusata","Volume 26","Platanthera obtusata"
"Platanthera orbiculata","Volume 26","Platanthera orbiculata"
"Platydictya jungermannioides","Volume 28","Platydictya jungermannioides"
"Platygyrium repens","Volume 28","Platygyrium repens"
"Pleurozium schreberi","Volume 28","Pleurozium schreberi"
"Poa","Volume 24","Poa"
"Poa abbreviata","Volume 24","Poa abbreviata"
"Poa abbreviata subsp. abbreviata","Volume 24","Poa abbreviata subsp. abbreviata"
"Poa abbreviata subsp. marshii","Volume 24","Poa abbreviata subsp. marshii"
"Poa abbreviata subsp. pattersonii","Volume 24","Poa abbreviata subsp. pattersonii"
"Poa alpina","Volume 24","Poa alpina"
"Poa alpina subsp. alpina","Volume 24","Poa alpina subsp. alpina"
"Poa alpina subsp. vivipara","Volume 24","Poa alpina subsp. vivipara"
"Poa ammophila","Volume 24","Poa ammophila"
"Poa annua","Volume 24","Poa annua"
"Poa arctica","Volume 24","Poa arctica"
"Poa arctica subsp. aperta","Volume 24","Poa arctica subsp. aperta"
"Poa arctica subsp. arctica","Volume 24","Poa arctica subsp. arctica"
"Poa arctica subsp. caespitans","Volume 24","Poa arctica subsp. caespitans"
"Poa arctica subsp. grayana","Volume 24","Poa arctica subsp. grayana"
"Poa arctica subsp. lanata","Volume 24","Poa arctica subsp. lanata"
"Poa compressa","Volume 24","Poa compressa"
"Poa diaboli","Volume 24","Poa diaboli"
"Poa glauca","Volume 24","Poa glauca"
"Poa glauca subsp. glauca","Volume 24","Poa glauca subsp. glauca"
"Poa glauca subsp. rupicola","Volume 24","Poa glauca subsp. rupicola"
"Poa glauca var. pekulnejensis","Volume 24","Poa glauca var. pekulnejensis"
"Poa hartzii","Volume 24","Poa hartzii"
"Poa hartzii subsp. alaskana","Volume 24","Poa hartzii subsp. alaskana"
"Poa hartzii subsp. hartzii","Volume 24","Poa hartzii subsp. hartzii"
"Poa hartzii subsp. vrangelica","Volume 24","Poa hartzii subsp. vrangelica"
"Poa interior","Volume 24","Poa interior"
"Poa laxa","Volume 24","Poa laxa"
"Poa laxa subsp. banffiana","Volume 24","Poa laxa subsp. banffiana"
"Poa laxa subsp. fernaldiana","Volume 24","Poa laxa subsp. fernaldiana"
"Poa nemoralis","Volume 24","Poa nemoralis"
"Poa palustris","Volume 24","Poa palustris"
"Poa paucispicula","Volume 24","Poa paucispicula"
"Poa porsildii","Volume 24","Poa porsildii"
"Poa pratensis","Volume 24","Poa pratensis"
"Poa pratensis subsp. agassizensis","Volume 24","Poa pratensis subsp. agassizensis"
"Poa pratensis subsp. alpigena","Volume 24","Poa pratensis subsp. alpigena"
"Poa pratensis subsp. angustifolia","Volume 24","Poa pratensis subsp. angustifolia"
"Poa pratensis subsp. colpodea","Volume 24","Poa pratensis subsp. colpodea"
"Poa pratensis subsp. irrigata","Volume 24","Poa pratensis subsp. irrigata"
"Poa pratensis subsp. pratensis","Volume 24","Poa pratensis subsp. pratensis"
"Poa pseudoabbreviata","Volume 24","Poa pseudoabbreviata"
"Poa sect. Abbreviatae","Volume 24","Poa sect. Abbreviatae"
"Poa sect. Alpinae","Volume 24","Poa sect. Alpinae"
"Poa sect. Arctopoa","Volume 24","Poa sect. Arctopoa"
"Poa sect. Arenariae","Volume 24","Poa sect. Arenariae"
"Poa sect. Dioicopoa","Volume 24","Poa sect. Dioicopoa"
"Poa sect. Homalopoa","Volume 24","Poa sect. Homalopoa"
"Poa sect. Madropoa","Volume 24","Poa sect. Madropoa"
"Poa sect. Micrantherae","Volume 24","Poa sect. Micrantherae"
"Poa sect. Oreinos","Volume 24","Poa sect. Oreinos"
"Poa sect. Pandemos","Volume 24","Poa sect. Pandemos"
"Poa sect. Poa","Volume 24","Poa sect. Poa"
"Poa sect. Secundae","Volume 24","Poa sect. Secundae"
"Poa sect. Stenopoa","Volume 24","Poa sect. Stenopoa"
"Poa sect. Sylvestres","Volume 24","Poa sect. Sylvestres"
"Poa sect. Tichopoa","Volume 24","Poa sect. Tichopoa"
"Poa secunda","Volume 24","Poa secunda"
"Poa secunda subsp. juncifolia","Volume 24","Poa secunda subsp. juncifolia"
"Poa secunda subsp. secunda","Volume 24","Poa secunda subsp. secunda"
"Poa subg. Arctopoa","Volume 24","Poa subg. Arctopoa"
"Poa subg. Poa","Volume 24","Poa subg. Poa"
"Poa sublanata","Volume 24","Poa sublanata"
"Poa subsect. Epiles","Volume 24","Poa subsect. Epiles"
"Poa subsect. Halophytae","Volume 24","Poa subsect. Halophytae"
"Poa subsect. Madropoa","Volume 24","Poa subsect. Madropoa"
"Poa subsect. Poa","Volume 24","Poa subsect. Poa"
"Poa subsect. Secundae","Volume 24","Poa subsect. Secundae"
"Poa supina","Volume 24","Poa supina"
"Poa ×gaspensis","Volume 24","Poa ×gaspensis"
"Pogonatum dentatum","Volume 27","Pogonatum dentatum"
"Pogonatum urnigerum","Volume 27","Pogonatum urnigerum"
"Pohlia andalusica","Volume 28","Pohlia andalusica"
"Pohlia andrewsii","Volume 28","Pohlia andrewsii"
"Pohlia bulbifera","Volume 28","Pohlia bulbifera"
"Pohlia cruda","Volume 28","Pohlia cruda"
"Pohlia crudoides","Volume 28","Pohlia crudoides"
"Pohlia drummondii","Volume 28","Pohlia drummondii"
"Pohlia elongata","Volume 28","Pohlia elongata"
"Pohlia erecta","Volume 28","Pohlia erecta"
"Pohlia filum","Volume 28","Pohlia filum"
"Pohlia longicolla","Volume 28","Pohlia longicolla"
"Pohlia ludwigii","Volume 28","Pohlia ludwigii"
"Pohlia nutans","Volume 28","Pohlia nutans"
"Pohlia proligera","Volume 28","Pohlia proligera"
"Pohlia vexans","Volume 28","Pohlia vexans"
"Pohlia wahlenbergii","Volume 28","Pohlia wahlenbergii"
"Polygonum achoreum","Volume 5","Polygonum achoreum"
"Polygonum aviculare","Volume 5","Polygonum aviculare"
"Polygonum aviculare subsp. aviculare","Volume 5","Polygonum aviculare subsp. aviculare"
"Polygonum aviculare subsp. buxiforme","Volume 5","Polygonum aviculare subsp. buxiforme"
"Polygonum aviculare subsp. depressum","Volume 5","Polygonum aviculare subsp. depressum"
"Polygonum fowleri","Volume 5","Polygonum fowleri"
"Polygonum fowleri subsp. fowleri","Volume 5","Polygonum fowleri subsp. fowleri"
"Polygonum fowleri subsp. hudsonianum","Volume 5","Polygonum fowleri subsp. hudsonianum"
"Polygonum humifusum","Volume 5","Polygonum humifusum"
"Polygonum humifusum subsp. caurianum","Volume 5","Polygonum humifusum subsp. caurianum"
"Polygonum ramosissimum","Volume 5","Polygonum ramosissimum"
"Polygonum ramosissimum subsp. ramosissimum","Volume 5","Polygonum ramosissimum subsp. ramosissimum"
"Polypodium sibiricum","Volume 2","Polypodium sibiricum"
"Polypodium virginianum","Volume 2","Polypodium virginianum"
"Polytrichastrum alpinum var. alpinum","Volume 27","Polytrichastrum alpinum var. alpinum"
"Polytrichastrum alpinum var. fragile","Volume 27","Polytrichastrum alpinum var. fragile"
"Polytrichastrum alpinum var. septentrionale","Volume 27","Polytrichastrum alpinum var. septentrionale"
"Polytrichastrum formosum var. densifolium","Volume 27","Polytrichastrum formosum var. densifolium"
"Polytrichastrum longisetum","Volume 27","Polytrichastrum longisetum"
"Polytrichastrum sexangulare var. sexangulare","Volume 27","Polytrichastrum sexangulare var. sexangulare"
"Polytrichum commune var. commune","Volume 27","Polytrichum commune var. commune"
"Polytrichum hyperboreum","Volume 27","Polytrichum hyperboreum"
"Polytrichum jensenii","Volume 27","Polytrichum jensenii"
"Polytrichum juniperinum","Volume 27","Polytrichum juniperinum"
"Polytrichum piliferum","Volume 27","Polytrichum piliferum"
"Polytrichum strictum","Volume 27","Polytrichum strictum"
"Polytrichum swartzii","Volume 27","Polytrichum swartzii"
"Populus balsamifera","Volume 7","Populus balsamifera"
"Populus tremuloides","Volume 7","Populus tremuloides"
"Potamogeton alpinus","Volume 22","Potamogeton alpinus"
"Potamogeton foliosus","Volume 22","Potamogeton foliosus"
"Potamogeton foliosus subsp. foliosus","Volume 22","Potamogeton foliosus subsp. foliosus"
"Potamogeton friesii","Volume 22","Potamogeton friesii"
"Potamogeton gramineus","Volume 22","Potamogeton gramineus"
"Potamogeton illinoensis","Volume 22","Potamogeton illinoensis"
"Potamogeton natans","Volume 22","Potamogeton natans"
"Potamogeton obtusifolius","Volume 22","Potamogeton obtusifolius"
"Potamogeton praelongus","Volume 22","Potamogeton praelongus"
"Potamogeton pusillus","Volume 22","Potamogeton pusillus"
"Potamogeton pusillus subsp. pusillus","Volume 22","Potamogeton pusillus subsp. pusillus"
"Potamogeton pusillus subsp. tenuissimus","Volume 22","Potamogeton pusillus subsp. tenuissimus"
"Potamogeton richardsonii","Volume 22","Potamogeton richardsonii"
"Potamogeton robbinsii","Volume 22","Potamogeton robbinsii"
"Potamogeton subsibiricus","Volume 22","Potamogeton subsibiricus"
"Potamogeton zosteriformis","Volume 22","Potamogeton zosteriformis"
"Potentilla anserina","Volume 9","Potentilla anserina"
"Potentilla anserina subsp. anserina","Volume 9","Potentilla anserina subsp. anserina"
"Potentilla anserina subsp. groenlandica","Volume 9","Potentilla anserina subsp. groenlandica"
"Potentilla anserina subsp. yukonensis","Volume 9","Potentilla anserina subsp. yukonensis"
"Potentilla arenosa","Volume 9","Potentilla arenosa"
"Potentilla arenosa subsp. arenosa","Volume 9","Potentilla arenosa subsp. arenosa"
"Potentilla arenosa subsp. chamissonis","Volume 9","Potentilla arenosa subsp. chamissonis"
"Potentilla biflora","Volume 9","Potentilla biflora"
"Potentilla bimundorum","Volume 9","Potentilla bimundorum"
"Potentilla bipinnatifida","Volume 9","Potentilla bipinnatifida"
"Potentilla elegans","Volume 9","Potentilla elegans"
"Potentilla glaucophylla","Volume 9","Potentilla glaucophylla"
"Potentilla glaucophylla var. glaucophylla","Volume 9","Potentilla glaucophylla var. glaucophylla"
"Potentilla gracilis","Volume 9","Potentilla gracilis"
"Potentilla gracilis var. fastigiata","Volume 9","Potentilla gracilis var. fastigiata"
"Potentilla hippiana","Volume 9","Potentilla hippiana"
"Potentilla hyparctica","Volume 9","Potentilla hyparctica"
"Potentilla hyparctica subsp. elatior","Volume 9","Potentilla hyparctica subsp. elatior"
"Potentilla hyparctica subsp. hyparctica","Volume 9","Potentilla hyparctica subsp. hyparctica"
"Potentilla litoralis","Volume 9","Potentilla litoralis"
"Potentilla nivea","Volume 9","Potentilla nivea"
"Potentilla norvegica","Volume 9","Potentilla norvegica"
"Potentilla pedersenii","Volume 9","Potentilla pedersenii"
"Potentilla pensylvanica","Volume 9","Potentilla pensylvanica"
"Potentilla plattensis","Volume 9","Potentilla plattensis"
"Potentilla pulchella","Volume 9","Potentilla pulchella"
"Potentilla rubricaulis","Volume 9","Potentilla rubricaulis"
"Potentilla subgorodkovii","Volume 9","Potentilla subgorodkovii"
"Potentilla subvahliana","Volume 9","Potentilla subvahliana"
"Potentilla supina","Volume 9","Potentilla supina"
"Potentilla supina subsp. paradoxa","Volume 9","Potentilla supina subsp. paradoxa"
"Potentilla tikhomirovii","Volume 9","Potentilla tikhomirovii"
"Potentilla uschakovii","Volume 9","Potentilla uschakovii"
"Potentilla vulcanicola","Volume 9","Potentilla vulcanicola"
"Primula borealis","Volume 8","Primula borealis"
"Primula egaliksensis","Volume 8","Primula egaliksensis"
"Primula incana","Volume 8","Primula incana"
"Primula mistassinica","Volume 8","Primula mistassinica"
"Primula pumila","Volume 8","Primula pumila"
"Primula stricta","Volume 8","Primula stricta"
"Prunus pensylvanica","Volume 9","Prunus pensylvanica"
"Prunus virginiana","Volume 9","Prunus virginiana"
"Prunus virginiana var. virginiana","Volume 9","Prunus virginiana var. virginiana"
"Pseudobryum cinclidioides","Volume 28","Pseudobryum cinclidioides"
"Pseudocalliergon angustifolium","Volume 28","Pseudocalliergon angustifolium"
"Pseudocalliergon brevifolium","Volume 28","Pseudocalliergon brevifolium"
"Pseudocalliergon trifarium","Volume 28","Pseudocalliergon trifarium"
"Pseudocalliergon turgescens","Volume 28","Pseudocalliergon turgescens"
"Pseudocampylium radicale","Volume 28","Pseudocampylium radicale"
"Pseudoditrichaceae","Volume 28","Pseudoditrichaceae"
"Pseudoditrichum","Volume 28","Pseudoditrichum"
"Pseudoditrichum mirabile","Volume 28","Pseudoditrichum mirabile"
"Pseudoleskea incurvata var. incurvata","Volume 28","Pseudoleskea incurvata var. incurvata"
"Pseudoleskea patens","Volume 28","Pseudoleskea patens"
"Pseudoleskeella tectorum","Volume 28","Pseudoleskeella tectorum"
"Pterigynandrum filiforme","Volume 28","Pterigynandrum filiforme"
"Pterygoneurum ovatum","Volume 27","Pterygoneurum ovatum"
"Ptilium crista-castrensis","Volume 28","Ptilium crista-castrensis"
"Ptychostomum acutiforme","Volume 28","Ptychostomum acutiforme"
"Ptychostomum archangelicum","Volume 28","Ptychostomum archangelicum"
"Ptychostomum bimum","Volume 28","Ptychostomum bimum"
"Ptychostomum calophyllum","Volume 28","Ptychostomum calophyllum"
"Ptychostomum cernuum","Volume 28","Ptychostomum cernuum"
"Ptychostomum creberrimum","Volume 28","Ptychostomum creberrimum"
"Ptychostomum cryophilum","Volume 28","Ptychostomum cryophilum"
"Ptychostomum cyclophyllum","Volume 28","Ptychostomum cyclophyllum"
"Ptychostomum inclinatum","Volume 28","Ptychostomum inclinatum"
"Ptychostomum knowltonii","Volume 28","Ptychostomum knowltonii"
"Ptychostomum longisetum","Volume 28","Ptychostomum longisetum"
"Ptychostomum neodamense","Volume 28","Ptychostomum neodamense"
"Ptychostomum nitidulum","Volume 28","Ptychostomum nitidulum"
"Ptychostomum pallens","Volume 28","Ptychostomum pallens"
"Ptychostomum pallescens","Volume 28","Ptychostomum pallescens"
"Ptychostomum pendulum","Volume 28","Ptychostomum pendulum"
"Ptychostomum pseudotriquetrum","Volume 28","Ptychostomum pseudotriquetrum"
"Ptychostomum rutilans","Volume 28","Ptychostomum rutilans"
"Ptychostomum salinum","Volume 28","Ptychostomum salinum"
"Ptychostomum schleicheri","Volume 28","Ptychostomum schleicheri"
"Ptychostomum subneodamense","Volume 28","Ptychostomum subneodamense"
"Ptychostomum turbinatum","Volume 28","Ptychostomum turbinatum"
"Ptychostomum weigelii","Volume 28","Ptychostomum weigelii"
"Ptychostomum wrightii","Volume 28","Ptychostomum wrightii"
"Puccinellia","Volume 24","Puccinellia"
"Puccinellia andersonii","Volume 24","Puccinellia andersonii"
"Puccinellia angustata","Volume 24","Puccinellia angustata"
