"","Volume","Taxon name"
"Isoëtes howellii","Volume 2","Isoëtes howellii"
"Isoëtes maritima","Volume 2","Isoëtes maritima"
"Isoëtes nuttallii","Volume 2","Isoëtes nuttallii"
"Isoëtes occidentalis","Volume 2","Isoëtes occidentalis"
"Iva axillaris","Volume 21","Iva axillaris"
"Iwatsukiella leucotricha","Volume 28","Iwatsukiella leucotricha"
"Jaumea carnosa","Volume 21","Jaumea carnosa"
"Juncus acuminatus","Volume 22","Juncus acuminatus"
"Juncus alpinoarticulatus","Volume 22","Juncus alpinoarticulatus"
"Juncus anthelatus","Volume 22","Juncus anthelatus"
"Juncus arcticus","Volume 22","Juncus arcticus"
"Juncus arcticus var. alaskanus","Volume 22","Juncus arcticus var. alaskanus"
"Juncus arcticus var. balticus","Volume 22","Juncus arcticus var. balticus"
"Juncus articulatus","Volume 22","Juncus articulatus"
"Juncus biglumis","Volume 22","Juncus biglumis"
"Juncus bolanderi","Volume 22","Juncus bolanderi"
"Juncus brevicaudatus","Volume 22","Juncus brevicaudatus"
"Juncus bufonius","Volume 22","Juncus bufonius"
"Juncus bulbosus","Volume 22","Juncus bulbosus"
"Juncus castaneus","Volume 22","Juncus castaneus"
"Juncus confusus","Volume 22","Juncus confusus"
"Juncus covillei","Volume 22","Juncus covillei"
"Juncus covillei var. covillei","Volume 22","Juncus covillei var. covillei"
"Juncus covillei var. obtusatus","Volume 22","Juncus covillei var. obtusatus"
"Juncus drummondii","Volume 22","Juncus drummondii"
"Juncus dudleyi","Volume 22","Juncus dudleyi"
"Juncus effusus","Volume 22","Juncus effusus"
"Juncus ensifolius","Volume 22","Juncus ensifolius"
"Juncus ensifolius var. ensifolius","Volume 22","Juncus ensifolius var. ensifolius"
"Juncus ensifolius var. montanus","Volume 22","Juncus ensifolius var. montanus"
"Juncus falcatus","Volume 22","Juncus falcatus"
"Juncus falcatus var. sitchensis","Volume 22","Juncus falcatus var. sitchensis"
"Juncus filiformis","Volume 22","Juncus filiformis"
"Juncus gerardii","Volume 22","Juncus gerardii"
"Juncus kelloggii","Volume 22","Juncus kelloggii"
"Juncus lesueurii","Volume 22","Juncus lesueurii"
"Juncus longistylis","Volume 22","Juncus longistylis"
"Juncus mertensianus","Volume 22","Juncus mertensianus"
"Juncus nodosus","Volume 22","Juncus nodosus"
"Juncus orthophyllus","Volume 22","Juncus orthophyllus"
"Juncus oxymeris","Volume 22","Juncus oxymeris"
"Juncus parryi","Volume 22","Juncus parryi"
"Juncus pelocarpus","Volume 22","Juncus pelocarpus"
"Juncus regelii","Volume 22","Juncus regelii"
"Juncus stygius","Volume 22","Juncus stygius"
"Juncus stygius var. americanus","Volume 22","Juncus stygius var. americanus"
"Juncus supiniformis","Volume 22","Juncus supiniformis"
"Juncus tenuis","Volume 22","Juncus tenuis"
"Juncus torreyi","Volume 22","Juncus torreyi"
"Juncus triglumis","Volume 22","Juncus triglumis"
"Juncus triglumis var. albescens","Volume 22","Juncus triglumis var. albescens"
"Juncus vaseyi","Volume 22","Juncus vaseyi"
"Juniperus communis","Volume 2","Juniperus communis"
"Juniperus communis var. depressa","Volume 2","Juniperus communis var. depressa"
"Juniperus communis var. montana","Volume 2","Juniperus communis var. montana"
"Juniperus horizontalis","Volume 2","Juniperus horizontalis"
"Juniperus scopulorum","Volume 2","Juniperus scopulorum"
"Kalmia microphylla","Volume 8","Kalmia microphylla"
"Kalmia microphylla var. microphylla","Volume 8","Kalmia microphylla var. microphylla"
"Kalmia microphylla var. occidentalis","Volume 8","Kalmia microphylla var. occidentalis"
"Kalmia procumbens","Volume 8","Kalmia procumbens"
"Kiaeria blyttii","Volume 27","Kiaeria blyttii"
"Kiaeria falcata","Volume 27","Kiaeria falcata"
"Kiaeria starkei","Volume 27","Kiaeria starkei"
"Kickxia elatine","Volume 17","Kickxia elatine"
"Kickxia spuria","Volume 17","Kickxia spuria"
"Kindbergia oregana","Volume 28","Kindbergia oregana"
"Kindbergia praelonga","Volume 28","Kindbergia praelonga"
"Kobresia myosuroides","Volume 23","Kobresia myosuroides"
"Kobresia simpliciuscula","Volume 23","Kobresia simpliciuscula"
"Kochia scoparia","Volume 4","Kochia scoparia"
"Kochia scoparia subsp. scoparia","Volume 4","Kochia scoparia subsp. scoparia"
"Koeleria","Volume 24","Koeleria"
"Koeleria macrantha","Volume 24","Koeleria macrantha"
"Koeleria pyramidata","Volume 24","Koeleria pyramidata"
"Koenigia islandica","Volume 5","Koenigia islandica"
"Kopsiopsis hookeri","Volume 17","Kopsiopsis hookeri"
"Krigia virginica","Volume 19","Krigia virginica"
"Lactuca biennis","Volume 19","Lactuca biennis"
"Lactuca canadensis","Volume 19","Lactuca canadensis"
"Lactuca ludoviciana","Volume 19","Lactuca ludoviciana"
"Lactuca serriola","Volume 19","Lactuca serriola"
"Lapsana communis","Volume 19","Lapsana communis"
"Larix laricina","Volume 2","Larix laricina"
"Larix lyallii","Volume 2","Larix lyallii"
"Larix occidentalis","Volume 2","Larix occidentalis"
"Lasthenia glaberrima","Volume 21","Lasthenia glaberrima"
"Lasthenia maritima","Volume 21","Lasthenia maritima"
"Leersia","Volume 24","Leersia"
"Leersia oryzoides","Volume 24","Leersia oryzoides"
"Lemna minor","Volume 22","Lemna minor"
"Lemna trisulca","Volume 22","Lemna trisulca"
"Lemna turionifera","Volume 22","Lemna turionifera"
"Leontodon saxatilis","Volume 19","Leontodon saxatilis"
"Leontodon saxatilis subsp. saxatilis","Volume 19","Leontodon saxatilis subsp. saxatilis"
"Lepidium appelianum","Volume 7","Lepidium appelianum"
"Lepidium campestre","Volume 7","Lepidium campestre"
"Lepidium chalepense","Volume 7","Lepidium chalepense"
"Lepidium densiflorum","Volume 7","Lepidium densiflorum"
"Lepidium didymum","Volume 7","Lepidium didymum"
"Lepidium draba","Volume 7","Lepidium draba"
"Lepidium heterophyllum","Volume 7","Lepidium heterophyllum"
"Lepidium latifolium","Volume 7","Lepidium latifolium"
"Lepidium perfoliatum","Volume 7","Lepidium perfoliatum"
"Lepidium ramosissimum","Volume 7","Lepidium ramosissimum"
"Lepidium ruderale","Volume 7","Lepidium ruderale"
"Lepidium sativum","Volume 7","Lepidium sativum"
"Lepidium virginicum","Volume 7","Lepidium virginicum"
"Lepidium virginicum subsp. menziesii","Volume 7","Lepidium virginicum subsp. menziesii"
"Lepidium virginicum subsp. virginicum","Volume 7","Lepidium virginicum subsp. virginicum"
"Leptarrhena pyrolifolia","Volume 8","Leptarrhena pyrolifolia"
"Leptobryum pyriforme","Volume 28","Leptobryum pyriforme"
"Leptochloa","Volume 25","Leptochloa"
"Leptochloa chinensis","Volume 25","Leptochloa chinensis"
"Leptochloa fusca","Volume 25","Leptochloa fusca"
"Leptochloa fusca subsp. fascicularis","Volume 25","Leptochloa fusca subsp. fascicularis"
"Leptochloa fusca subsp. fusca","Volume 25","Leptochloa fusca subsp. fusca"
"Leptochloa fusca subsp. uninervia","Volume 25","Leptochloa fusca subsp. uninervia"
"Leptodictyum riparium","Volume 28","Leptodictyum riparium"
"Lescuraea saxicola","Volume 28","Lescuraea saxicola"
"Leskea polycarpa","Volume 28","Leskea polycarpa"
"Leskeella nervosa","Volume 28","Leskeella nervosa"
"Leucanthemum vulgare","Volume 19","Leucanthemum vulgare"
"Leucolepis acanthoneura","Volume 28","Leucolepis acanthoneura"
"Lewisia columbiana","Volume 4","Lewisia columbiana"
"Lewisia columbiana var. columbiana","Volume 4","Lewisia columbiana var. columbiana"
"Lewisia columbiana var. rupicola","Volume 4","Lewisia columbiana var. rupicola"
"Lewisia pygmaea","Volume 4","Lewisia pygmaea"
"Lewisia rediviva","Volume 4","Lewisia rediviva"
"Lewisia rediviva var. rediviva","Volume 4","Lewisia rediviva var. rediviva"
"Lewisia triphylla","Volume 4","Lewisia triphylla"
"Leymus","Volume 24","Leymus"
"Leymus angustus","Volume 24","Leymus angustus"
"Leymus californicus","Volume 24","Leymus californicus"
"Leymus cinereus","Volume 24","Leymus cinereus"
"Leymus condensatus","Volume 24","Leymus condensatus"
"Leymus innovatus","Volume 24","Leymus innovatus"
"Leymus innovatus subsp. innovatus","Volume 24","Leymus innovatus subsp. innovatus"
"Leymus innovatus subsp. velutinus","Volume 24","Leymus innovatus subsp. velutinus"
"Leymus mollis","Volume 24","Leymus mollis"
"Leymus mollis subsp. mollis","Volume 24","Leymus mollis subsp. mollis"
"Leymus mollis subsp. villosissimus","Volume 24","Leymus mollis subsp. villosissimus"
"Leymus salina","Volume 24","Leymus salina"
"Leymus salina subsp. mojavensis","Volume 24","Leymus salina subsp. mojavensis"
"Leymus salina subsp. salina","Volume 24","Leymus salina subsp. salina"
"Leymus salina subsp. salmonis","Volume 24","Leymus salina subsp. salmonis"
"Leymus triticoides","Volume 24","Leymus triticoides"
"Leymus ×vancouverensis","Volume 24","Leymus ×vancouverensis"
"Lilaea scilloides","Volume 22","Lilaea scilloides"
"Lilium columbianum","Volume 26","Lilium columbianum"
"Lilium philadelphicum","Volume 26","Lilium philadelphicum"
"Limnanthes macounii","Volume 7","Limnanthes macounii"
"Limosella aquatica","Volume 17","Limosella aquatica"
"Linaria dalmatica","Volume 17","Linaria dalmatica"
"Linaria dalmatica subsp. dalmatica","Volume 17","Linaria dalmatica subsp. dalmatica"
"Linaria purpurea","Volume 17","Linaria purpurea"
"Linaria vulgaris","Volume 17","Linaria vulgaris"
"Lindernia dubia","Volume 17","Lindernia dubia"
"Linum bienne","Volume 12","Linum bienne"
"Linum catharticum","Volume 12","Linum catharticum"
"Linum lewisii","Volume 12","Linum lewisii"
"Linum lewisii var. lewisii","Volume 12","Linum lewisii var. lewisii"
"Linum perenne","Volume 12","Linum perenne"
"Linum usitatissimum","Volume 12","Linum usitatissimum"
"Liparis loeselii","Volume 26","Liparis loeselii"
"Lipocarpha micrantha","Volume 23","Lipocarpha micrantha"
"Listera borealis","Volume 26","Listera borealis"
"Listera caurina","Volume 26","Listera caurina"
"Listera convallarioides","Volume 26","Listera convallarioides"
"Listera cordata var. cordata","Volume 26","Listera cordata var. cordata"
"Listera cordata var. nephrophylla","Volume 26","Listera cordata var. nephrophylla"
"Lithophragma glabrum","Volume 8","Lithophragma glabrum"
"Lithophragma parviflorum","Volume 8","Lithophragma parviflorum"
"Lithophragma tenellum","Volume 8","Lithophragma tenellum"
"Lloydia serotina var. flava","Volume 26","Lloydia serotina var. flava"
"Lloydia serotina var. serotina","Volume 26","Lloydia serotina var. serotina"
"Lobularia maritima","Volume 7","Lobularia maritima"
"Loeskypnum badium","Volume 28","Loeskypnum badium"
"Loeskypnum wickesiae","Volume 28","Loeskypnum wickesiae"
"Logfia arvensis","Volume 19","Logfia arvensis"
"Lolium","Volume 24","Lolium"
"Lolium multiflorum","Volume 24","Lolium multiflorum"
"Lolium perenne","Volume 24","Lolium perenne"
"Lolium persicum","Volume 24","Lolium persicum"
"Lolium temulentum","Volume 24","Lolium temulentum"
"Lolium temulentum subsp. remotum","Volume 24","Lolium temulentum subsp. remotum"
"Lolium temulentum subsp. temulentum","Volume 24","Lolium temulentum subsp. temulentum"
"Luetkea pectinata","Volume 9","Luetkea pectinata"
"Luina hypoleuca","Volume 20","Luina hypoleuca"
"Lunaria annua","Volume 7","Lunaria annua"
"Luzula arctica","Volume 22","Luzula arctica"
"Luzula arcuata","Volume 22","Luzula arcuata"
"Luzula arcuata subsp. unalaschkensis","Volume 22","Luzula arcuata subsp. unalaschkensis"
"Luzula comosa","Volume 22","Luzula comosa"
"Luzula confusa","Volume 22","Luzula confusa"
"Luzula groenlandica","Volume 22","Luzula groenlandica"
"Luzula hitchcockii","Volume 22","Luzula hitchcockii"
"Luzula kjellmaniana","Volume 22","Luzula kjellmaniana"
"Luzula multiflora","Volume 22","Luzula multiflora"
"Luzula multiflora subsp. frigida","Volume 22","Luzula multiflora subsp. frigida"
"Luzula multiflora subsp. multiflora","Volume 22","Luzula multiflora subsp. multiflora"
"Luzula parviflora","Volume 22","Luzula parviflora"
"Luzula piperi","Volume 22","Luzula piperi"
"Luzula rufescens","Volume 22","Luzula rufescens"
"Luzula spicata","Volume 22","Luzula spicata"
"Luzula wahlenbergii","Volume 22","Luzula wahlenbergii"
"Lycopodiella inundata","Volume 2","Lycopodiella inundata"
"Lycopodium annotinum","Volume 2","Lycopodium annotinum"
"Lycopodium clavatum","Volume 2","Lycopodium clavatum"
"Lycopodium dendroideum","Volume 2","Lycopodium dendroideum"
"Lycopodium lagopus","Volume 2","Lycopodium lagopus"
"Lygodesmia juncea","Volume 19","Lygodesmia juncea"
"Lysichiton americanus","Volume 22","Lysichiton americanus"
"Lysimachia ciliata","Volume 8","Lysimachia ciliata"
"Lysimachia maritima","Volume 8","Lysimachia maritima"
"Lysimachia nummularia","Volume 8","Lysimachia nummularia"
"Lysimachia punctata","Volume 8","Lysimachia punctata"
"Lysimachia terrestris","Volume 8","Lysimachia terrestris"
"Lysimachia thyrsiflora","Volume 8","Lysimachia thyrsiflora"
"Lysimachia vulgaris","Volume 8","Lysimachia vulgaris"
"Madia exigua","Volume 21","Madia exigua"
"Madia glomerata","Volume 21","Madia glomerata"
"Madia gracilis","Volume 21","Madia gracilis"
"Madia sativa","Volume 21","Madia sativa"
"Maianthemum canadense","Volume 26","Maianthemum canadense"
"Maianthemum dilatatum","Volume 26","Maianthemum dilatatum"
"Maianthemum racemosum subsp. amplexicaule","Volume 26","Maianthemum racemosum subsp. amplexicaule"
"Maianthemum stellatum","Volume 26","Maianthemum stellatum"
"Maianthemum trifolium","Volume 26","Maianthemum trifolium"
"Malaxis monophyllos var. brachypoda","Volume 26","Malaxis monophyllos var. brachypoda"
"Malaxis paludosa","Volume 26","Malaxis paludosa"
"Malus fusca","Volume 9","Malus fusca"
"Malus pumila","Volume 9","Malus pumila"
"Malva moschata","Volume 6","Malva moschata"
"Malva neglecta","Volume 6","Malva neglecta"
"Malva parviflora","Volume 6","Malva parviflora"
"Malva pusilla","Volume 6","Malva pusilla"
"Malva sylvestris","Volume 6","Malva sylvestris"
"Malva verticillata","Volume 6","Malva verticillata"
"Marah oregana","Volume 6","Marah oregana"
"Marsilea vestita","Volume 2","Marsilea vestita"
"Matricaria chamomilla","Volume 19","Matricaria chamomilla"
"Matricaria discoidea","Volume 19","Matricaria discoidea"
"Matteuccia struthiopteris","Volume 2","Matteuccia struthiopteris"
"Matteuccia struthiopteris var. pensylvanica","Volume 2","Matteuccia struthiopteris var. pensylvanica"
"Meconella oregana","Volume 3","Meconella oregana"
"Meesia longiseta","Volume 28","Meesia longiseta"
"Meesia triquetra","Volume 28","Meesia triquetra"
"Meesia uliginosa","Volume 28","Meesia uliginosa"
"Meiotrichum lyallii","Volume 27","Meiotrichum lyallii"
"Melampyrum lineare","Volume 17","Melampyrum lineare"
"Melica","Volume 24","Melica"
"Melica bulbosa","Volume 24","Melica bulbosa"
"Melica californica","Volume 24","Melica californica"
"Melica geyeri","Volume 24","Melica geyeri"
"Melica geyeri var. geyeri","Volume 24","Melica geyeri var. geyeri"
"Melica harfordii","Volume 24","Melica harfordii"
"Melica smithii","Volume 24","Melica smithii"
"Melica spectabilis","Volume 24","Melica spectabilis"
"Melica subulata","Volume 24","Melica subulata"
"Mentzelia albicaulis","Volume 12","Mentzelia albicaulis"
"Mentzelia dispersa","Volume 12","Mentzelia dispersa"
"Mentzelia laevicaulis","Volume 12","Mentzelia laevicaulis"
"Mentzelia laevicaulis var. parviflora","Volume 12","Mentzelia laevicaulis var. parviflora"
"Menziesia ferruginea","Volume 8","Menziesia ferruginea"
"Micranthes ferruginea","Volume 8","Micranthes ferruginea"
"Micranthes hieraciifolia","Volume 8","Micranthes hieraciifolia"
"Micranthes integrifolia","Volume 8","Micranthes integrifolia"
"Micranthes lyallii","Volume 8","Micranthes lyallii"
"Micranthes nelsoniana","Volume 8","Micranthes nelsoniana"
"Micranthes nelsoniana var. carlottae","Volume 8","Micranthes nelsoniana var. carlottae"
"Micranthes nelsoniana var. cascadensis","Volume 8","Micranthes nelsoniana var. cascadensis"
"Micranthes nelsoniana var. porsildiana","Volume 8","Micranthes nelsoniana var. porsildiana"
"Micranthes nidifica","Volume 8","Micranthes nidifica"
"Micranthes nivalis","Volume 8","Micranthes nivalis"
"Micranthes occidentalis","Volume 8","Micranthes occidentalis"
"Micranthes odontoloma","Volume 8","Micranthes odontoloma"
"Micranthes reflexa","Volume 8","Micranthes reflexa"
"Micranthes rufidula","Volume 8","Micranthes rufidula"
"Micranthes tenuis","Volume 8","Micranthes tenuis"
"Micranthes tischii","Volume 8","Micranthes tischii"
"Micranthes tolmiei","Volume 8","Micranthes tolmiei"
"Microbryum vlassovii","Volume 27","Microbryum vlassovii"
"Micromitrium tenerum","Volume 27","Micromitrium tenerum"
"Microseris bigelovii","Volume 19","Microseris bigelovii"
"Microseris borealis","Volume 19","Microseris borealis"
"Microseris nutans","Volume 19","Microseris nutans"
"Mielichhoferia elongata","Volume 28","Mielichhoferia elongata"
"Mielichhoferia mielichhoferiana","Volume 28","Mielichhoferia mielichhoferiana"
"Minuartia austromontana","Volume 5","Minuartia austromontana"
"Minuartia biflora","Volume 5","Minuartia biflora"
"Minuartia dawsonensis","Volume 5","Minuartia dawsonensis"
"Minuartia elegans","Volume 5","Minuartia elegans"
"Minuartia macrocarpa","Volume 5","Minuartia macrocarpa"
"Minuartia nuttallii","Volume 5","Minuartia nuttallii"
"Minuartia nuttallii var. nuttallii","Volume 5","Minuartia nuttallii var. nuttallii"
"Minuartia obtusiloba","Volume 5","Minuartia obtusiloba"
"Minuartia pusilla","Volume 5","Minuartia pusilla"
"Minuartia rubella","Volume 5","Minuartia rubella"
"Minuartia stricta","Volume 5","Minuartia stricta"
"Minuartia tenella","Volume 5","Minuartia tenella"
"Minuartia yukonensis","Volume 5","Minuartia yukonensis"
"Mirabilis albida","Volume 4","Mirabilis albida"
"Mirabilis nyctaginea","Volume 4","Mirabilis nyctaginea"
"Misopates orontium","Volume 17","Misopates orontium"
"Misopates orontium subsp. orontium","Volume 17","Misopates orontium subsp. orontium"
"Mitella breweri","Volume 8","Mitella breweri"
"Mitella caulescens","Volume 8","Mitella caulescens"
"Mitella nuda","Volume 8","Mitella nuda"
"Mitella ovalis","Volume 8","Mitella ovalis"
"Mitella pentandra","Volume 8","Mitella pentandra"
"Mitella trifida","Volume 8","Mitella trifida"
"Mnium arizonicum","Volume 28","Mnium arizonicum"
"Mnium blyttii","Volume 28","Mnium blyttii"
"Mnium lycopodioides","Volume 28","Mnium lycopodioides"
"Mnium marginatum","Volume 28","Mnium marginatum"
"Mnium spinosum","Volume 28","Mnium spinosum"
"Mnium spinulosum","Volume 28","Mnium spinulosum"
"Mnium stellare","Volume 28","Mnium stellare"
"Mnium thomsonii","Volume 28","Mnium thomsonii"
"Moehringia lateriflora","Volume 5","Moehringia lateriflora"
"Moehringia macrophylla","Volume 5","Moehringia macrophylla"
"Moenchia erecta","Volume 5","Moenchia erecta"
"Moenchia erecta subsp. erecta","Volume 5","Moenchia erecta subsp. erecta"
"Molendoa sendtneriana","Volume 27","Molendoa sendtneriana"
"Mollugo verticillata","Volume 4","Mollugo verticillata"
"Moneses uniflora","Volume 8","Moneses uniflora"
"Monolepis nuttalliana","Volume 4","Monolepis nuttalliana"
"Monotropa hypopitys","Volume 8","Monotropa hypopitys"
"Monotropa uniflora","Volume 8","Monotropa uniflora"
"Montia bostockii","Volume 4","Montia bostockii"
"Montia chamissoi","Volume 4","Montia chamissoi"
"Montia dichotoma","Volume 4","Montia dichotoma"
"Montia diffusa","Volume 4","Montia diffusa"
"Montia fontana","Volume 4","Montia fontana"
"Montia howellii","Volume 4","Montia howellii"
"Montia linearis","Volume 4","Montia linearis"
"Montia parvifolia","Volume 4","Montia parvifolia"
"Muhlenbergia","Volume 25","Muhlenbergia"
"Muhlenbergia andina","Volume 25","Muhlenbergia andina"
"Muhlenbergia asperifolia","Volume 25","Muhlenbergia asperifolia"
"Muhlenbergia diversiglumis","Volume 25","Muhlenbergia diversiglumis"
"Muhlenbergia filiformis","Volume 25","Muhlenbergia filiformis"
"Muhlenbergia glabrifloris","Volume 25","Muhlenbergia glabrifloris"
"Muhlenbergia glomerata","Volume 25","Muhlenbergia glomerata"
"Muhlenbergia mexicana","Volume 25","Muhlenbergia mexicana"
"Muhlenbergia racemosa","Volume 25","Muhlenbergia racemosa"
"Muhlenbergia richardsonis","Volume 25","Muhlenbergia richardsonis"
"Muhlenbergia sericea","Volume 25","Muhlenbergia sericea"
"Muhlenbergia uniflora","Volume 25","Muhlenbergia uniflora"
"Mulgedium pulchellum","Volume 19","Mulgedium pulchellum"
"Muscari botryoides","Volume 26","Muscari botryoides"
"Mycelis muralis","Volume 19","Mycelis muralis"
"Myosoton aquaticum","Volume 5","Myosoton aquaticum"
"Myosurus apetalus","Volume 3","Myosurus apetalus"
"Myosurus apetalus var. borealis","Volume 3","Myosurus apetalus var. borealis"
"Myosurus minimus","Volume 3","Myosurus minimus"
"Myrica californica","Volume 3","Myrica californica"
"Myrica gale","Volume 3","Myrica gale"
"Myrinia pulvinata","Volume 28","Myrinia pulvinata"
"Myurella julacea","Volume 28","Myurella julacea"
"Myurella sibirica","Volume 28","Myurella sibirica"
"Myurella tenerrima","Volume 28","Myurella tenerrima"
"Najas flexilis","Volume 22","Najas flexilis"
"Narcissus jonquilla","Volume 26","Narcissus jonquilla"
"Narcissus poeticus","Volume 26","Narcissus poeticus"
"Narcissus pseudonarcissus","Volume 26","Narcissus pseudonarcissus"
"Nassella","Volume 24","Nassella"
"Nassella viridula","Volume 24","Nassella viridula"
"Nasturtium microphyllum","Volume 7","Nasturtium microphyllum"
"Nasturtium officinale","Volume 7","Nasturtium officinale"
"Neckera douglasii","Volume 28","Neckera douglasii"
"Neckera menziesii","Volume 28","Neckera menziesii"
"Neckera pennata","Volume 28","Neckera pennata"
"Neslia paniculata","Volume 7","Neslia paniculata"
"Nigella damascena","Volume 3","Nigella damascena"
"Niphotrichum canescens subsp. canescens","Volume 27","Niphotrichum canescens subsp. canescens"
"Niphotrichum canescens subsp. latifolium","Volume 27","Niphotrichum canescens subsp. latifolium"
"Niphotrichum elongatum","Volume 27","Niphotrichum elongatum"
"Niphotrichum ericoides","Volume 27","Niphotrichum ericoides"
"Niphotrichum muticum","Volume 27","Niphotrichum muticum"
"Niphotrichum pygmaeum","Volume 27","Niphotrichum pygmaeum"
"Nogopterium gracile","Volume 28","Nogopterium gracile"
"Nothocalaïs troximoides","Volume 19","Nothocalaïs troximoides"
"Nothochelone nemorosa","Volume 17","Nothochelone nemorosa"
"Nuphar polysepala","Volume 3","Nuphar polysepala"
"Nuphar variegata","Volume 3","Nuphar variegata"
"Nuttallanthus canadensis","Volume 17","Nuttallanthus canadensis"
"Nuttallanthus texanus","Volume 17","Nuttallanthus texanus"
"Nymphaea leibergii","Volume 3","Nymphaea leibergii"
"Nymphaea odorata","Volume 3","Nymphaea odorata"
"Nymphaea odorata subsp. odorata","Volume 3","Nymphaea odorata subsp. odorata"
"Nymphaea tetragona","Volume 3","Nymphaea tetragona"
"Oedipodium griffithianum","Volume 27","Oedipodium griffithianum"
"Oemleria cerasiformis","Volume 9","Oemleria cerasiformis"
"Oligotrichum aligerum","Volume 27","Oligotrichum aligerum"
"Oligotrichum hercynicum","Volume 27","Oligotrichum hercynicum"
"Oligotrichum parallelum","Volume 27","Oligotrichum parallelum"
"Olsynium douglasii var. douglasii","Volume 26","Olsynium douglasii var. douglasii"
"Olsynium douglasii var. inflatum","Volume 26","Olsynium douglasii var. inflatum"
"Omalotheca sylvatica","Volume 19","Omalotheca sylvatica"
"Oncophorus virens","Volume 27","Oncophorus virens"
"Oncophorus wahlenbergii","Volume 27","Oncophorus wahlenbergii"
"Onopordum acanthium","Volume 19","Onopordum acanthium"
"Onopordum acanthium subsp. acanthium","Volume 19","Onopordum acanthium subsp. acanthium"
"Ophioglossum pusillum","Volume 2","Ophioglossum pusillum"
"Opuntia fragilis","Volume 4","Opuntia fragilis"
"Opuntia ×columbiana","Volume 4","Opuntia ×columbiana"
"Oreas martiana","Volume 27","Oreas martiana"
"Ornithogalum umbellatum","Volume 26","Ornithogalum umbellatum"
"Orobanche californica","Volume 17","Orobanche californica"
"Orobanche californica subsp. californica","Volume 17","Orobanche californica subsp. californica"
"Orobanche corymbosa","Volume 17","Orobanche corymbosa"
"Orobanche corymbosa subsp. mutabilis","Volume 17","Orobanche corymbosa subsp. mutabilis"
"Orobanche fasciculata","Volume 17","Orobanche fasciculata"
"Orobanche ludoviciana","Volume 17","Orobanche ludoviciana"
"Orobanche pinorum","Volume 17","Orobanche pinorum"
"Orobanche uniflora","Volume 17","Orobanche uniflora"
"Orobanche uniflora subsp. occidentalis","Volume 17","Orobanche uniflora subsp. occidentalis"
"Orobanche uniflora subsp. uniflora","Volume 17","Orobanche uniflora subsp. uniflora"
"Orthilia secunda","Volume 8","Orthilia secunda"
"Orthocarpus barbatus","Volume 17","Orthocarpus barbatus"
"Orthocarpus bracteosus","Volume 17","Orthocarpus bracteosus"
"Orthocarpus imbricatus","Volume 17","Orthocarpus imbricatus"
"Orthocarpus luteus","Volume 17","Orthocarpus luteus"
"Orthocarpus tenuifolius","Volume 17","Orthocarpus tenuifolius"
"Orthothecium chryseum var. chryseum","Volume 28","Orthothecium chryseum var. chryseum"
"Orthothecium intricatum","Volume 28","Orthothecium intricatum"
"Orthothecium strictum","Volume 28","Orthothecium strictum"
"Orthotrichum affine","Volume 28","Orthotrichum affine"
"Orthotrichum alpestre","Volume 28","Orthotrichum alpestre"
"Orthotrichum anomalum","Volume 28","Orthotrichum anomalum"
"Orthotrichum consimile","Volume 28","Orthotrichum consimile"
"Orthotrichum cupulatum","Volume 28","Orthotrichum cupulatum"
"Orthotrichum diaphanum","Volume 28","Orthotrichum diaphanum"
"Orthotrichum elegans","Volume 28","Orthotrichum elegans"
"Orthotrichum hallii","Volume 28","Orthotrichum hallii"
"Orthotrichum laevigatum","Volume 28","Orthotrichum laevigatum"
"Orthotrichum lyellii","Volume 28","Orthotrichum lyellii"
"Orthotrichum obtusifolium","Volume 28","Orthotrichum obtusifolium"
"Orthotrichum pallens var. pallens","Volume 28","Orthotrichum pallens var. pallens"
"Orthotrichum pellucidum","Volume 28","Orthotrichum pellucidum"
"Orthotrichum pulchellum","Volume 28","Orthotrichum pulchellum"
"Orthotrichum pylaisii","Volume 28","Orthotrichum pylaisii"
"Orthotrichum rivulare","Volume 28","Orthotrichum rivulare"
"Orthotrichum rupestre","Volume 28","Orthotrichum rupestre"
"Orthotrichum speciosum","Volume 28","Orthotrichum speciosum"
"Orthotrichum striatum","Volume 28","Orthotrichum striatum"
"Orthotrichum tenellum","Volume 28","Orthotrichum tenellum"
"Oryzopsis","Volume 24","Oryzopsis"
"Oryzopsis asperifolia","Volume 24","Oryzopsis asperifolia"
"Oxalis corniculata","Volume 12","Oxalis corniculata"
"Oxalis dillenii","Volume 12","Oxalis dillenii"
"Oxalis oregana","Volume 12","Oxalis oregana"
"Oxalis stricta","Volume 12","Oxalis stricta"
"Oxalis suksdorfii","Volume 12","Oxalis suksdorfii"
"Oxyria digyna","Volume 5","Oxyria digyna"
"Oxyrrhynchium hians","Volume 28","Oxyrrhynchium hians"
"Packera cana","Volume 20","Packera cana"
"Packera contermina","Volume 20","Packera contermina"
"Packera cymbalaria","Volume 20","Packera cymbalaria"
"Packera indecora","Volume 20","Packera indecora"
"Packera macounii","Volume 20","Packera macounii"
"Packera ogotorukensis","Volume 20","Packera ogotorukensis"
"Packera pauciflora","Volume 20","Packera pauciflora"
"Packera paupercula","Volume 20","Packera paupercula"
"Packera pseudaurea","Volume 20","Packera pseudaurea"
"Packera pseudaurea var. pseudaurea","Volume 20","Packera pseudaurea var. pseudaurea"
