"","Volume","Taxon name"
"Rhodiola rosea","Volume 8","Rhodiola rosea"
"Rhodobryum ontariense","Volume 28","Rhodobryum ontariense"
"Rhododendron canadense","Volume 8","Rhododendron canadense"
"Rhododendron groenlandicum","Volume 8","Rhododendron groenlandicum"
"Rhododendron lapponicum","Volume 8","Rhododendron lapponicum"
"Rhododendron tomentosum","Volume 8","Rhododendron tomentosum"
"Rhynchospora alba","Volume 23","Rhynchospora alba"
"Rhynchospora capillacea","Volume 23","Rhynchospora capillacea"
"Rhynchospora capitellata","Volume 23","Rhynchospora capitellata"
"Rhynchospora fusca","Volume 23","Rhynchospora fusca"
"Rhynchostegium aquaticum","Volume 28","Rhynchostegium aquaticum"
"Rhynchostegium serrulatum","Volume 28","Rhynchostegium serrulatum"
"Rhytidiadelphus loreus","Volume 28","Rhytidiadelphus loreus"
"Rhytidiadelphus subpinnatus","Volume 28","Rhytidiadelphus subpinnatus"
"Rhytidiadelphus triquetrus","Volume 28","Rhytidiadelphus triquetrus"
"Rhytidium rugosum","Volume 28","Rhytidium rugosum"
"Ribes americanum","Volume 8","Ribes americanum"
"Ribes aureum","Volume 8","Ribes aureum"
"Ribes aureum var. aureum","Volume 8","Ribes aureum var. aureum"
"Ribes cynosbati","Volume 8","Ribes cynosbati"
"Ribes glandulosum","Volume 8","Ribes glandulosum"
"Ribes hirtellum","Volume 8","Ribes hirtellum"
"Ribes hudsonianum","Volume 8","Ribes hudsonianum"
"Ribes lacustre","Volume 8","Ribes lacustre"
"Ribes nigrum","Volume 8","Ribes nigrum"
"Ribes oxyacanthoides","Volume 8","Ribes oxyacanthoides"
"Ribes oxyacanthoides var. oxyacanthoides","Volume 8","Ribes oxyacanthoides var. oxyacanthoides"
"Ribes rubrum","Volume 8","Ribes rubrum"
"Ribes triste","Volume 8","Ribes triste"
"Ribes uva-crispa","Volume 8","Ribes uva-crispa"
"Rorippa amphibia","Volume 7","Rorippa amphibia"
"Rorippa aquatica","Volume 7","Rorippa aquatica"
"Rorippa palustris","Volume 7","Rorippa palustris"
"Rorippa palustris subsp. hispida","Volume 7","Rorippa palustris subsp. hispida"
"Rorippa palustris subsp. palustris","Volume 7","Rorippa palustris subsp. palustris"
"Rorippa sylvestris","Volume 7","Rorippa sylvestris"
"Rosa acicularis","Volume 9","Rosa acicularis"
"Rosa acicularis subsp. sayi","Volume 9","Rosa acicularis subsp. sayi"
"Rosa blanda","Volume 9","Rosa blanda"
"Rosa canina","Volume 9","Rosa canina"
"Rosa carolina","Volume 9","Rosa carolina"
"Rosa carolina subsp. carolina","Volume 9","Rosa carolina subsp. carolina"
"Rosa cinnamomea","Volume 9","Rosa cinnamomea"
"Rosa gallica","Volume 9","Rosa gallica"
"Rosa glauca","Volume 9","Rosa glauca"
"Rosa multiflora","Volume 9","Rosa multiflora"
"Rosa nitida","Volume 9","Rosa nitida"
"Rosa palustris","Volume 9","Rosa palustris"
"Rosa rubiginosa","Volume 9","Rosa rubiginosa"
"Rosa rubiginosa var. nemoralis","Volume 9","Rosa rubiginosa var. nemoralis"
"Rosa rubiginosa var. rubiginosa","Volume 9","Rosa rubiginosa var. rubiginosa"
"Rosa rugosa","Volume 9","Rosa rugosa"
"Rosa spinosissima","Volume 9","Rosa spinosissima"
"Rosa virginiana","Volume 9","Rosa virginiana"
"Rosulabryum capillare","Volume 28","Rosulabryum capillare"
"Rosulabryum laevifilum","Volume 28","Rosulabryum laevifilum"
"Rosulabryum rubens","Volume 28","Rosulabryum rubens"
"Rubus allegheniensis","Volume 9","Rubus allegheniensis"
"Rubus arcticus","Volume 9","Rubus arcticus"
"Rubus arcticus subsp. acaulis","Volume 9","Rubus arcticus subsp. acaulis"
"Rubus canadensis","Volume 9","Rubus canadensis"
"Rubus chamaemorus","Volume 9","Rubus chamaemorus"
"Rubus flagellaris","Volume 9","Rubus flagellaris"
"Rubus hispidus","Volume 9","Rubus hispidus"
"Rubus idaeus","Volume 9","Rubus idaeus"
"Rubus idaeus subsp. idaeus","Volume 9","Rubus idaeus subsp. idaeus"
"Rubus idaeus subsp. strigosus","Volume 9","Rubus idaeus subsp. strigosus"
"Rubus occidentalis","Volume 9","Rubus occidentalis"
"Rubus odoratus","Volume 9","Rubus odoratus"
"Rubus pensilvanicus","Volume 9","Rubus pensilvanicus"
"Rubus pubescens","Volume 9","Rubus pubescens"
"Rubus repens","Volume 9","Rubus repens"
"Rubus setosus","Volume 9","Rubus setosus"
"Rudbeckia fulgida","Volume 21","Rudbeckia fulgida"
"Rudbeckia fulgida var. speciosa","Volume 21","Rudbeckia fulgida var. speciosa"
"Rudbeckia hirta","Volume 21","Rudbeckia hirta"
"Rudbeckia hirta var. pulcherrima","Volume 21","Rudbeckia hirta var. pulcherrima"
"Rudbeckia laciniata","Volume 21","Rudbeckia laciniata"
"Rudbeckia laciniata var. laciniata","Volume 21","Rudbeckia laciniata var. laciniata"
"Rudbeckia triloba","Volume 21","Rudbeckia triloba"
"Rudbeckia triloba var. triloba","Volume 21","Rudbeckia triloba var. triloba"
"Rumex acetosa","Volume 5","Rumex acetosa"
"Rumex acetosella","Volume 5","Rumex acetosella"
"Rumex britannica","Volume 5","Rumex britannica"
"Rumex crispus","Volume 5","Rumex crispus"
"Rumex fueginus","Volume 5","Rumex fueginus"
"Rumex longifolius","Volume 5","Rumex longifolius"
"Rumex obtusifolius","Volume 5","Rumex obtusifolius"
"Rumex occidentalis","Volume 5","Rumex occidentalis"
"Rumex pallidus","Volume 5","Rumex pallidus"
"Rumex patientia","Volume 5","Rumex patientia"
"Rumex persicarioides","Volume 5","Rumex persicarioides"
"Rumex sanguineus","Volume 5","Rumex sanguineus"
"Rumex stenophyllus","Volume 5","Rumex stenophyllus"
"Rumex subarcticus","Volume 5","Rumex subarcticus"
"Rumex thyrsiflorus","Volume 5","Rumex thyrsiflorus"
"Rumex triangulivalvis","Volume 5","Rumex triangulivalvis"
"Rumex verticillatus","Volume 5","Rumex verticillatus"
"Ruppia maritima","Volume 22","Ruppia maritima"
"Saelania glaucescens","Volume 27","Saelania glaucescens"
"Sagina caespitosa","Volume 5","Sagina caespitosa"
"Sagina decumbens","Volume 5","Sagina decumbens"
"Sagina decumbens subsp. decumbens","Volume 5","Sagina decumbens subsp. decumbens"
"Sagina japonica","Volume 5","Sagina japonica"
"Sagina nivalis","Volume 5","Sagina nivalis"
"Sagina nodosa","Volume 5","Sagina nodosa"
"Sagina nodosa subsp. borealis","Volume 5","Sagina nodosa subsp. borealis"
"Sagina procumbens","Volume 5","Sagina procumbens"
"Sagina saginoides","Volume 5","Sagina saginoides"
"Sagittaria cuneata","Volume 22","Sagittaria cuneata"
"Sagittaria graminea","Volume 22","Sagittaria graminea"
"Sagittaria graminea subsp. graminea","Volume 22","Sagittaria graminea subsp. graminea"
"Sagittaria latifolia","Volume 22","Sagittaria latifolia"
"Sagittaria rigida","Volume 22","Sagittaria rigida"
"Salicornia depressa","Volume 4","Salicornia depressa"
"Salicornia maritima","Volume 4","Salicornia maritima"
"Salix alaxensis","Volume 7","Salix alaxensis"
"Salix alaxensis var. alaxensis","Volume 7","Salix alaxensis var. alaxensis"
"Salix alba","Volume 7","Salix alba"
"Salix amygdaloides","Volume 7","Salix amygdaloides"
"Salix arbusculoides","Volume 7","Salix arbusculoides"
"Salix arctica","Volume 7","Salix arctica"
"Salix arctophila","Volume 7","Salix arctophila"
"Salix argyrocarpa","Volume 7","Salix argyrocarpa"
"Salix ballii","Volume 7","Salix ballii"
"Salix bebbiana","Volume 7","Salix bebbiana"
"Salix brachycarpa","Volume 7","Salix brachycarpa"
"Salix brachycarpa var. brachycarpa","Volume undefined","Salix brachycarpa var. brachycarpa"
"Salix calcicola","Volume 7","Salix calcicola"
"Salix calcicola var. calcicola","Volume 7","Salix calcicola var. calcicola"
"Salix candida","Volume 7","Salix candida"
"Salix chlorolepis","Volume 7","Salix chlorolepis"
"Salix cordata","Volume 7","Salix cordata"
"Salix daphnoides","Volume 7","Salix daphnoides"
"Salix discolor","Volume 7","Salix discolor"
"Salix elaeagnos","Volume 7","Salix elaeagnos"
"Salix eriocephala","Volume 7","Salix eriocephala"
"Salix euxina","Volume 7","Salix euxina"
"Salix glauca","Volume 7","Salix glauca"
"Salix glauca var. cordifolia","Volume 7","Salix glauca var. cordifolia"
"Salix herbacea","Volume 7","Salix herbacea"
"Salix humilis","Volume 7","Salix humilis"
"Salix humilis var. humilis","Volume 7","Salix humilis var. humilis"
"Salix interior","Volume 7","Salix interior"
"Salix lucida","Volume 7","Salix lucida"
"Salix maccalliana","Volume 7","Salix maccalliana"
"Salix myricoides","Volume 7","Salix myricoides"
"Salix nigra","Volume 7","Salix nigra"
"Salix pedicellaris","Volume 7","Salix pedicellaris"
"Salix pellita","Volume 7","Salix pellita"
"Salix pentandra","Volume 7","Salix pentandra"
"Salix petiolaris","Volume 7","Salix petiolaris"
"Salix planifolia","Volume 7","Salix planifolia"
"Salix pseudomonticola","Volume 7","Salix pseudomonticola"
"Salix purpurea","Volume 7","Salix purpurea"
"Salix pyrifolia","Volume 7","Salix pyrifolia"
"Salix reticulata","Volume 7","Salix reticulata"
"Salix sericea","Volume 7","Salix sericea"
"Salix serissima","Volume 7","Salix serissima"
"Salix uva-ursi","Volume 7","Salix uva-ursi"
"Salix vestita","Volume 7","Salix vestita"
"Salix viminalis","Volume 7","Salix viminalis"
"Salix ×fragilis","Volume 7","Salix ×fragilis"
"Salix ×jesupii","Volume 7","Salix ×jesupii"
"Salix ×sepulcralis","Volume 7","Salix ×sepulcralis"
"Salsola kali","Volume 4","Salsola kali"
"Salsola kali subsp. kali","Volume 4","Salsola kali subsp. kali"
"Salsola tragus","Volume 4","Salsola tragus"
"Samolus parviflorus","Volume 8","Samolus parviflorus"
"Sanguinaria canadensis","Volume 3","Sanguinaria canadensis"
"Sanguisorba canadensis","Volume 9","Sanguisorba canadensis"
"Sanionia orthothecioides","Volume 28","Sanionia orthothecioides"
"Sanionia uncinata","Volume 28","Sanionia uncinata"
"Saponaria officinalis","Volume 5","Saponaria officinalis"
"Sarmentypnum exannulatum","Volume 28","Sarmentypnum exannulatum"
"Sarmentypnum sarmentosum","Volume 28","Sarmentypnum sarmentosum"
"Sarmentypnum tundrae","Volume 28","Sarmentypnum tundrae"
"Sarracenia purpurea","Volume 8","Sarracenia purpurea"
"Sarracenia purpurea subsp. purpurea","Volume 8","Sarracenia purpurea subsp. purpurea"
"Saururus cernuus","Volume 3","Saururus cernuus"
"Saxifraga aizoides","Volume 8","Saxifraga aizoides"
"Saxifraga cernua","Volume 8","Saxifraga cernua"
"Saxifraga cespitosa","Volume 8","Saxifraga cespitosa"
"Saxifraga hirculus","Volume 8","Saxifraga hirculus"
"Saxifraga hyperborea","Volume 8","Saxifraga hyperborea"
"Saxifraga oppositifolia","Volume 8","Saxifraga oppositifolia"
"Saxifraga oppositifolia subsp. oppositifolia","Volume 8","Saxifraga oppositifolia subsp. oppositifolia"
"Saxifraga paniculata","Volume 8","Saxifraga paniculata"
"Saxifraga rivularis","Volume 8","Saxifraga rivularis"
"Saxifraga rivularis subsp. rivularis","Volume 8","Saxifraga rivularis subsp. rivularis"
"Saxifraga tricuspidata","Volume 8","Saxifraga tricuspidata"
"Schedonorus","Volume 24","Schedonorus"
"Schedonorus arundinaceus","Volume 24","Schedonorus arundinaceus"
"Schedonorus giganteus","Volume 24","Schedonorus giganteus"
"Schedonorus pratensis","Volume 24","Schedonorus pratensis"
"Scheuchzeria palustris","Volume 22","Scheuchzeria palustris"
"Schistidium apocarpum","Volume 27","Schistidium apocarpum"
"Schistidium boreale","Volume 27","Schistidium boreale"
"Schistidium crassipilum","Volume 27","Schistidium crassipilum"
"Schistidium cryptocarpum","Volume 27","Schistidium cryptocarpum"
"Schistidium dupretii","Volume 27","Schistidium dupretii"
"Schistidium flexipile","Volume 27","Schistidium flexipile"
"Schistidium frigidum","Volume 27","Schistidium frigidum"
"Schistidium grandirete","Volume 27","Schistidium grandirete"
"Schistidium liliputanum","Volume 27","Schistidium liliputanum"
"Schistidium maritimum","Volume 27","Schistidium maritimum"
"Schistidium papillosum","Volume 27","Schistidium papillosum"
"Schistidium pulchrum","Volume 27","Schistidium pulchrum"
"Schistidium rivulare","Volume 27","Schistidium rivulare"
"Schistidium robustum","Volume 27","Schistidium robustum"
"Schistidium trichodon","Volume 27","Schistidium trichodon"
"Schistidium venetum","Volume 27","Schistidium venetum"
"Schistostega pennata","Volume 27","Schistostega pennata"
"Schizachne","Volume 24","Schizachne"
"Schizachne purpurascens","Volume 24","Schizachne purpurascens"
"Schizachyrium","Volume 25","Schizachyrium"
"Schizachyrium scoparium","Volume 25","Schizachyrium scoparium"
"Schizachyrium scoparium var. scoparium","Volume 25","Schizachyrium scoparium var. scoparium"
"Schoenoplectus acutus","Volume 23","Schoenoplectus acutus"
"Schoenoplectus acutus var. acutus","Volume 23","Schoenoplectus acutus var. acutus"
"Schoenoplectus heterochaetus","Volume 23","Schoenoplectus heterochaetus"
"Schoenoplectus pungens","Volume 23","Schoenoplectus pungens"
"Schoenoplectus purshianus","Volume 23","Schoenoplectus purshianus"
"Schoenoplectus purshianus var. purshianus","Volume 23","Schoenoplectus purshianus var. purshianus"
"Schoenoplectus smithii","Volume 23","Schoenoplectus smithii"
"Schoenoplectus smithii var. levisetus","Volume 23","Schoenoplectus smithii var. levisetus"
"Schoenoplectus smithii var. setosus","Volume 23","Schoenoplectus smithii var. setosus"
"Schoenoplectus smithii var. smithii","Volume 23","Schoenoplectus smithii var. smithii"
"Schoenoplectus subterminalis","Volume 23","Schoenoplectus subterminalis"
"Schoenoplectus tabernaemontani","Volume 23","Schoenoplectus tabernaemontani"
"Schoenoplectus torreyi","Volume 23","Schoenoplectus torreyi"
"Scilla siberica","Volume 26","Scilla siberica"
"Scirpus ancistrochaetus","Volume 23","Scirpus ancistrochaetus"
"Scirpus atrocinctus","Volume 23","Scirpus atrocinctus"
"Scirpus atrovirens","Volume 23","Scirpus atrovirens"
"Scirpus cyperinus","Volume 23","Scirpus cyperinus"
"Scirpus hattorianus","Volume 23","Scirpus hattorianus"
"Scirpus microcarpus","Volume 23","Scirpus microcarpus"
"Scirpus pedicellatus","Volume 23","Scirpus pedicellatus"
"Scirpus pendulus","Volume 23","Scirpus pendulus"
"Sciuro-hypnum curtum","Volume 28","Sciuro-hypnum curtum"
"Sciuro-hypnum latifolium","Volume 28","Sciuro-hypnum latifolium"
"Sciuro-hypnum populeum","Volume 28","Sciuro-hypnum populeum"
"Sciuro-hypnum reflexum","Volume 28","Sciuro-hypnum reflexum"
"Sciuro-hypnum starkei","Volume 28","Sciuro-hypnum starkei"
"Scleranthus annuus subsp. annuus","Volume 5","Scleranthus annuus subsp. annuus"
"Scleranthus perennis subsp. perennis","Volume 5","Scleranthus perennis subsp. perennis"
"Scorpidium cossonii","Volume 28","Scorpidium cossonii"
"Scorpidium revolvens","Volume 28","Scorpidium revolvens"
"Scorpidium scorpioides","Volume 28","Scorpidium scorpioides"
"Scrophularia lanceolata","Volume 17","Scrophularia lanceolata"
"Scrophularia marilandica","Volume 17","Scrophularia marilandica"
"Secale","Volume 24","Secale"
"Secale cereale","Volume 24","Secale cereale"
"Secale strictum","Volume 24","Secale strictum"
"Sedum acre","Volume 8","Sedum acre"
"Sedum album","Volume 8","Sedum album"
"Sedum hispanicum","Volume 8","Sedum hispanicum"
"Sedum rupestre","Volume 8","Sedum rupestre"
"Sedum sarmentosum","Volume 8","Sedum sarmentosum"
"Sedum villosum","Volume 8","Sedum villosum"
"Selaginella eclipes","Volume 2","Selaginella eclipes"
"Selaginella rupestris","Volume 2","Selaginella rupestris"
"Selaginella selaginoides","Volume 2","Selaginella selaginoides"
"Seligeria brevifolia","Volume 27","Seligeria brevifolia"
"Seligeria calcarea","Volume 27","Seligeria calcarea"
"Seligeria campylopoda","Volume 27","Seligeria campylopoda"
"Seligeria diversifolia","Volume 27","Seligeria diversifolia"
"Seligeria donniana","Volume 27","Seligeria donniana"
"Seligeria oelandica","Volume 27","Seligeria oelandica"
"Seligeria recurvata","Volume 27","Seligeria recurvata"
"Seligeria tristichoides","Volume 27","Seligeria tristichoides"
"Senecio jacobaea","Volume 20","Senecio jacobaea"
"Senecio pseudoarnica","Volume 20","Senecio pseudoarnica"
"Senecio sylvaticus","Volume 20","Senecio sylvaticus"
"Senecio viscosus","Volume 20","Senecio viscosus"
"Senecio vulgaris","Volume 20","Senecio vulgaris"
"Setaria","Volume 25","Setaria"
"Setaria adhaerans","Volume 25","Setaria adhaerans"
"Setaria chapmanii","Volume 25","Setaria chapmanii"
"Setaria faberi","Volume 25","Setaria faberi"
"Setaria italica","Volume 25","Setaria italica"
"Setaria pumila","Volume 25","Setaria pumila"
"Setaria pumila subsp. pallidefusca","Volume 25","Setaria pumila subsp. pallidefusca"
"Setaria pumila subsp. pumila","Volume 25","Setaria pumila subsp. pumila"
"Setaria subg. Paurochaetium","Volume 25","Setaria subg. Paurochaetium"
"Setaria subg. Ptychophyllum","Volume 25","Setaria subg. Ptychophyllum"
"Setaria subg. Reverchoniae","Volume 25","Setaria subg. Reverchoniae"
"Setaria subg. Setaria","Volume 25","Setaria subg. Setaria"
"Setaria verticillata","Volume 25","Setaria verticillata"
"Setaria viridis","Volume 25","Setaria viridis"
"Setaria viridis var. viridis","Volume 25","Setaria viridis var. viridis"
"Sibbaldia procumbens","Volume 9","Sibbaldia procumbens"
"Sibbaldiopsis tridentata","Volume 9","Sibbaldiopsis tridentata"
"Sicyos angulatus","Volume 6","Sicyos angulatus"
"Silene acaulis","Volume 5","Silene acaulis"
"Silene antirrhina","Volume 5","Silene antirrhina"
"Silene armeria","Volume 5","Silene armeria"
"Silene chalcedonica","Volume 5","Silene chalcedonica"
"Silene coronaria","Volume 5","Silene coronaria"
"Silene csereii","Volume 5","Silene csereii"
"Silene dichotoma subsp. dichotoma","Volume 5","Silene dichotoma subsp. dichotoma"
"Silene dioica","Volume 5","Silene dioica"
"Silene flos-cuculi subsp. flos-cuculi","Volume 5","Silene flos-cuculi subsp. flos-cuculi"
"Silene involucrata subsp. involucrata","Volume 5","Silene involucrata subsp. involucrata"
"Silene latifolia","Volume 5","Silene latifolia"
"Silene noctiflora","Volume 5","Silene noctiflora"
"Silene suecica","Volume 5","Silene suecica"
"Silene uralensis subsp. ogilviensis","Volume 5","Silene uralensis subsp. ogilviensis"
"Silene uralensis subsp. uralensis","Volume 5","Silene uralensis subsp. uralensis"
"Silene vulgaris","Volume 5","Silene vulgaris"
"Silybum marianum","Volume 19","Silybum marianum"
"Sinapis alba","Volume 7","Sinapis alba"
"Sinapis arvensis","Volume 7","Sinapis arvensis"
"Sisymbrium altissimum","Volume 7","Sisymbrium altissimum"
"Sisymbrium loeselii","Volume 7","Sisymbrium loeselii"
"Sisymbrium officinale","Volume 7","Sisymbrium officinale"
"Sisyrinchium angustifolium","Volume 26","Sisyrinchium angustifolium"
"Sisyrinchium montanum var. crebrum","Volume 26","Sisyrinchium montanum var. crebrum"
"Sisyrinchium montanum var. montanum","Volume 26","Sisyrinchium montanum var. montanum"
"Sisyrinchium mucronatum","Volume 26","Sisyrinchium mucronatum"
"Smilax herbacea","Volume 26","Smilax herbacea"
"Solidago altissima","Volume 20","Solidago altissima"
"Solidago altissima subsp. altissima","Volume 20","Solidago altissima subsp. altissima"
"Solidago bicolor","Volume 20","Solidago bicolor"
"Solidago caesia","Volume 20","Solidago caesia"
"Solidago caesia var. caesia","Volume 20","Solidago caesia var. caesia"
"Solidago canadensis","Volume 20","Solidago canadensis"
"Solidago canadensis var. canadensis","Volume 20","Solidago canadensis var. canadensis"
"Solidago flexicaulis","Volume 20","Solidago flexicaulis"
"Solidago gigantea","Volume 20","Solidago gigantea"
"Solidago hispida","Volume 20","Solidago hispida"
"Solidago juncea","Volume 20","Solidago juncea"
"Solidago leiocarpa","Volume 20","Solidago leiocarpa"
"Solidago lepida","Volume 20","Solidago lepida"
"Solidago lepida subsp. fallax","Volume 20","Solidago lepida subsp. fallax"
"Solidago lepida var. lepida","Volume 20","Solidago lepida var. lepida"
"Solidago macrophylla","Volume 20","Solidago macrophylla"
"Solidago multiradiata","Volume 20","Solidago multiradiata"
"Solidago nemoralis","Volume 20","Solidago nemoralis"
"Solidago nemoralis subsp. nemoralis","Volume 20","Solidago nemoralis subsp. nemoralis"
"Solidago ptarmicoides","Volume 20","Solidago ptarmicoides"
"Solidago puberula","Volume 20","Solidago puberula"
"Solidago puberula subsp. puberula","Volume 20","Solidago puberula subsp. puberula"
"Solidago rugosa","Volume 20","Solidago rugosa"
"Solidago rugosa var. rugosa","Volume 20","Solidago rugosa var. rugosa"
"Solidago sempervirens","Volume 20","Solidago sempervirens"
"Solidago sempervirens subsp. sempervirens","Volume 20","Solidago sempervirens subsp. sempervirens"
"Solidago simplex","Volume 20","Solidago simplex"
"Solidago simplex var. chlorolepis","Volume 20","Solidago simplex var. chlorolepis"
"Solidago simplex var. monticola","Volume 20","Solidago simplex var. monticola"
"Solidago simplex var. racemosa","Volume 20","Solidago simplex var. racemosa"
"Solidago simplex var. simplex","Volume 20","Solidago simplex var. simplex"
"Solidago squarrosa","Volume 20","Solidago squarrosa"
"Solidago uliginosa","Volume 20","Solidago uliginosa"
"Sonchus arvensis","Volume 19","Sonchus arvensis"
"Sonchus arvensis subsp. arvensis","Volume 19","Sonchus arvensis subsp. arvensis"
"Sonchus arvensis subsp. uliginosus","Volume 19","Sonchus arvensis subsp. uliginosus"
"Sonchus asper","Volume 19","Sonchus asper"
"Sonchus oleraceus","Volume 19","Sonchus oleraceus"
"Sorbaria sorbifolia","Volume 9","Sorbaria sorbifolia"
"Sorbus americana","Volume 9","Sorbus americana"
"Sorbus aucuparia","Volume 9","Sorbus aucuparia"
"Sorbus decora","Volume 9","Sorbus decora"
"Sorghastrum","Volume 25","Sorghastrum"
"Sorghastrum nutans","Volume 25","Sorghastrum nutans"
"Sorghum","Volume 25","Sorghum"
"Sorghum bicolor","Volume 25","Sorghum bicolor"
"Sorghum bicolor subsp. arundinaceum","Volume 25","Sorghum bicolor subsp. arundinaceum"
"Sorghum bicolor subsp. bicolor","Volume 25","Sorghum bicolor subsp. bicolor"
"Sorghum bicolor subsp. ×drummondii","Volume 25","Sorghum bicolor subsp. ×drummondii"
"Sparganium americanum","Volume 22","Sparganium americanum"
"Sparganium androcladum","Volume 22","Sparganium androcladum"
"Sparganium angustifolium","Volume 22","Sparganium angustifolium"
"Sparganium emersum","Volume 22","Sparganium emersum"
"Sparganium eurycarpum","Volume 22","Sparganium eurycarpum"
"Sparganium fluctuans","Volume 22","Sparganium fluctuans"
"Sparganium glomeratum","Volume 22","Sparganium glomeratum"
"Sparganium hyperboreum","Volume 22","Sparganium hyperboreum"
"Sparganium natans","Volume 22","Sparganium natans"
"Spartina","Volume 25","Spartina"
"Spartina alterniflora","Volume 25","Spartina alterniflora"
"Spartina patens","Volume 25","Spartina patens"
"Spartina pectinata","Volume 25","Spartina pectinata"
"Spergula arvensis","Volume 5","Spergula arvensis"
"Spergularia canadensis","Volume 5","Spergularia canadensis"
"Spergularia canadensis var. canadensis","Volume 5","Spergularia canadensis var. canadensis"
"Spergularia media var. media","Volume 5","Spergularia media var. media"
"Spergularia rubra","Volume 5","Spergularia rubra"
"Spergularia salina","Volume 5","Spergularia salina"
"Sphagnum andersonianum","Volume 27","Sphagnum andersonianum"
"Sphagnum angermanicum","Volume 27","Sphagnum angermanicum"
"Sphagnum angustifolium","Volume 27","Sphagnum angustifolium"
"Sphagnum annulatum","Volume 27","Sphagnum annulatum"
"Sphagnum arcticum","Volume 27","Sphagnum arcticum"
"Sphagnum balticum","Volume 27","Sphagnum balticum"
"Sphagnum bartlettianum","Volume 27","Sphagnum bartlettianum"
"Sphagnum brevifolium","Volume 27","Sphagnum brevifolium"
"Sphagnum capillifolium","Volume 27","Sphagnum capillifolium"
"Sphagnum centrale","Volume 27","Sphagnum centrale"
"Sphagnum compactum","Volume 27","Sphagnum compactum"
"Sphagnum contortum","Volume 27","Sphagnum contortum"
"Sphagnum cuspidatum","Volume 27","Sphagnum cuspidatum"
"Sphagnum fallax","Volume 27","Sphagnum fallax"
"Sphagnum fimbriatum subsp. concinnum","Volume 27","Sphagnum fimbriatum subsp. concinnum"
"Sphagnum fimbriatum subsp. fimbriatum","Volume 27","Sphagnum fimbriatum subsp. fimbriatum"
"Sphagnum flavicomans","Volume 27","Sphagnum flavicomans"
"Sphagnum flexuosum","Volume 27","Sphagnum flexuosum"
"Sphagnum fuscum","Volume 27","Sphagnum fuscum"
"Sphagnum girgensohnii","Volume 27","Sphagnum girgensohnii"
"Sphagnum inundatum","Volume 27","Sphagnum inundatum"
"Sphagnum isoviitae","Volume 27","Sphagnum isoviitae"
"Sphagnum jensenii","Volume 27","Sphagnum jensenii"
"Sphagnum lenense","Volume 27","Sphagnum lenense"
"Sphagnum lindbergii","Volume 27","Sphagnum lindbergii"
"Sphagnum magellanicum","Volume 27","Sphagnum magellanicum"
"Sphagnum majus subsp. majus","Volume 27","Sphagnum majus subsp. majus"
"Sphagnum majus subsp. norvegicum","Volume 27","Sphagnum majus subsp. norvegicum"
"Sphagnum obtusum","Volume 27","Sphagnum obtusum"
"Sphagnum palustre","Volume 27","Sphagnum palustre"
"Sphagnum papillosum","Volume 27","Sphagnum papillosum"
"Sphagnum platyphyllum","Volume 27","Sphagnum platyphyllum"
"Sphagnum pulchrum","Volume 27","Sphagnum pulchrum"
"Sphagnum pylaesii","Volume 27","Sphagnum pylaesii"
"Sphagnum quinquefarium","Volume 27","Sphagnum quinquefarium"
"Sphagnum riparium","Volume 27","Sphagnum riparium"
"Sphagnum rubellum","Volume 27","Sphagnum rubellum"
"Sphagnum russowii","Volume 27","Sphagnum russowii"
"Sphagnum splendens","Volume 27","Sphagnum splendens"
"Sphagnum squarrosum","Volume 27","Sphagnum squarrosum"
"Sphagnum steerei","Volume 27","Sphagnum steerei"
"Sphagnum subfulvum","Volume 27","Sphagnum subfulvum"
"Sphagnum subsecundum","Volume 27","Sphagnum subsecundum"
"Sphagnum subtile","Volume 27","Sphagnum subtile"
"Sphagnum teres","Volume 27","Sphagnum teres"
"Sphagnum torreyanum","Volume 27","Sphagnum torreyanum"
"Sphagnum warnstorfii","Volume 27","Sphagnum warnstorfii"
"Sphagnum wulfianum","Volume 27","Sphagnum wulfianum"
"Sphenopholis","Volume 24","Sphenopholis"
"Sphenopholis intermedia","Volume 24","Sphenopholis intermedia"
"Spiraea alba","Volume 9","Spiraea alba"
"Spiraea alba var. alba","Volume 9","Spiraea alba var. alba"
"Spiraea alba var. latifolia","Volume 9","Spiraea alba var. latifolia"
"Spiraea tomentosa","Volume 9","Spiraea tomentosa"
"Spiraea tomentosa var. rosea","Volume 9","Spiraea tomentosa var. rosea"
"Spiraea tomentosa var. tomentosa","Volume 9","Spiraea tomentosa var. tomentosa"
"Spiranthes casei var. casei","Volume 26","Spiranthes casei var. casei"
"Spiranthes cernua","Volume 26","Spiranthes cernua"
"Spiranthes lacera var. lacera","Volume 26","Spiranthes lacera var. lacera"
"Spiranthes lucida","Volume 26","Spiranthes lucida"
"Spiranthes romanzoffiana","Volume 26","Spiranthes romanzoffiana"
"Spirodela polyrrhiza","Volume 22","Spirodela polyrrhiza"
"Splachnum ampullaceum","Volume 28","Splachnum ampullaceum"
"Splachnum luteum","Volume 28","Splachnum luteum"
"Splachnum rubrum","Volume 28","Splachnum rubrum"
"Splachnum sphaericum","Volume 28","Splachnum sphaericum"
"Splachnum vasculosum","Volume 28","Splachnum vasculosum"
"Sporobolus","Volume 25","Sporobolus"
"Sporobolus coahuilensis","Volume 25","Sporobolus coahuilensis"
