"","Volume","Taxon name"
"Erysimum inconspicuum","Volume 7","Erysimum inconspicuum"
"Erythranthe geyeri","Volume 17","Erythranthe geyeri"
"Eupatorium perfoliatum","Volume 21","Eupatorium perfoliatum"
"Euphorbia cyparissias","Volume 12","Euphorbia cyparissias"
"Euphorbia geyeri","Volume 12","Euphorbia geyeri"
"Euphorbia geyeri var. geyeri","Volume 12","Euphorbia geyeri var. geyeri"
"Euphorbia glyptosperma","Volume 12","Euphorbia glyptosperma"
"Euphorbia marginata","Volume 12","Euphorbia marginata"
"Euphorbia peplus","Volume 12","Euphorbia peplus"
"Euphorbia serpillifolia","Volume 12","Euphorbia serpillifolia"
"Euphorbia serpillifolia subsp. serpillifolia","Volume 12","Euphorbia serpillifolia subsp. serpillifolia"
"Euphorbia virgata","Volume 12","Euphorbia virgata"
"Euphrasia hudsoniana","Volume 17","Euphrasia hudsoniana"
"Euphrasia subarctica","Volume 17","Euphrasia subarctica"
"Euphrasia vinacea","Volume 17","Euphrasia vinacea"
"Eurhynchiastrum pulchellum var. pulchellum","Volume 28","Eurhynchiastrum pulchellum var. pulchellum"
"Eurybia conspicua","Volume 20","Eurybia conspicua"
"Eurybia macrophylla","Volume 20","Eurybia macrophylla"
"Euthamia graminifolia","Volume 20","Euthamia graminifolia"
"Eutrochium maculatum","Volume 21","Eutrochium maculatum"
"Eutrochium maculatum var. bruneri","Volume 21","Eutrochium maculatum var. bruneri"
"Fagopyrum esculentum","Volume 5","Fagopyrum esculentum"
"Fallopia cilinodis","Volume 5","Fallopia cilinodis"
"Fallopia convolvulus","Volume 5","Fallopia convolvulus"
"Fallopia japonica","Volume 5","Fallopia japonica"
"Fallopia japonica var. japonica","Volume 5","Fallopia japonica var. japonica"
"Fallopia scandens","Volume 5","Fallopia scandens"
"Festuca","Volume 24","Festuca"
"Festuca altaica","Volume 24","Festuca altaica"
"Festuca amethystina","Volume 24","Festuca amethystina"
"Festuca brachyphylla","Volume 24","Festuca brachyphylla"
"Festuca brachyphylla subsp. brachyphylla","Volume 24","Festuca brachyphylla subsp. brachyphylla"
"Festuca brachyphylla subsp. breviculmis","Volume 24","Festuca brachyphylla subsp. breviculmis"
"Festuca brachyphylla subsp. coloradensis","Volume 24","Festuca brachyphylla subsp. coloradensis"
"Festuca frederikseniae","Volume 24","Festuca frederikseniae"
"Festuca glauca","Volume 24","Festuca glauca"
"Festuca hallii","Volume 24","Festuca hallii"
"Festuca prolifera","Volume 24","Festuca prolifera"
"Festuca roemeri","Volume 24","Festuca roemeri"
"Festuca rubra","Volume 24","Festuca rubra"
"Festuca rubra subsp. arctica","Volume 24","Festuca rubra subsp. arctica"
"Festuca rubra subsp. arenaria","Volume 24","Festuca rubra subsp. arenaria"
"Festuca rubra subsp. aucta","Volume 24","Festuca rubra subsp. aucta"
"Festuca rubra subsp. commutata","Volume 24","Festuca rubra subsp. commutata"
"Festuca rubra subsp. fallax","Volume 24","Festuca rubra subsp. fallax"
"Festuca rubra subsp. mediana","Volume 24","Festuca rubra subsp. mediana"
"Festuca rubra subsp. pruinosa","Volume 24","Festuca rubra subsp. pruinosa"
"Festuca rubra subsp. rubra","Volume 24","Festuca rubra subsp. rubra"
"Festuca rubra subsp. secunda","Volume 24","Festuca rubra subsp. secunda"
"Festuca rubra subsp. vallicola","Volume 24","Festuca rubra subsp. vallicola"
"Festuca saximontana","Volume 24","Festuca saximontana"
"Festuca saximontana var. robertsiana","Volume 24","Festuca saximontana var. robertsiana"
"Festuca saximontana var. saximontana","Volume 24","Festuca saximontana var. saximontana"
"Festuca sect. Breviaristatae","Volume 24","Festuca sect. Breviaristatae"
"Festuca sect. Elmera","Volume 24","Festuca sect. Elmera"
"Festuca sect. Festuca","Volume 24","Festuca sect. Festuca"
"Festuca sect. Subulatae","Volume 24","Festuca sect. Subulatae"
"Festuca sect. Subuliflorae","Volume 24","Festuca sect. Subuliflorae"
"Festuca sect. Texanae","Volume 24","Festuca sect. Texanae"
"Festuca subg. Festuca","Volume 24","Festuca subg. Festuca"
"Festuca subg. Montanae","Volume 24","Festuca subg. Montanae"
"Festuca subg. Obtusae","Volume 24","Festuca subg. Obtusae"
"Festuca subg. Subulatae","Volume 24","Festuca subg. Subulatae"
"Festuca subverticillata","Volume 24","Festuca subverticillata"
"Festuca trachyphylla","Volume 24","Festuca trachyphylla"
"Fissidens osmundioides","Volume 27","Fissidens osmundioides"
"Fontinalis hypnoides","Volume 28","Fontinalis hypnoides"
"Fontinalis sphagnifolia","Volume 28","Fontinalis sphagnifolia"
"Fragaria vesca","Volume 9","Fragaria vesca"
"Fragaria vesca subsp. americana","Volume 9","Fragaria vesca subsp. americana"
"Fragaria virginiana","Volume 9","Fragaria virginiana"
"Fragaria virginiana subsp. glauca","Volume 9","Fragaria virginiana subsp. glauca"
"Fragaria virginiana subsp. virginiana","Volume 9","Fragaria virginiana subsp. virginiana"
"Frangula alnus","Volume 12","Frangula alnus"
"Fumaria officinalis","Volume 3","Fumaria officinalis"
"Funaria hygrometrica var. hygrometrica","Volume 27","Funaria hygrometrica var. hygrometrica"
"Gaillardia aristata","Volume 21","Gaillardia aristata"
"Galinsoga parviflora","Volume 21","Galinsoga parviflora"
"Galinsoga parviflora var. parviflora","Volume 21","Galinsoga parviflora var. parviflora"
"Galinsoga quadriradiata","Volume 21","Galinsoga quadriradiata"
"Gaultheria hispidula","Volume 8","Gaultheria hispidula"
"Gaultheria procumbens","Volume 8","Gaultheria procumbens"
"Gaylussacia baccata","Volume 8","Gaylussacia baccata"
"Gemmabryum caespiticium","Volume 28","Gemmabryum caespiticium"
"Geocaulon lividum","Volume 12","Geocaulon lividum"
"Geum aleppicum","Volume 9","Geum aleppicum"
"Geum canadense","Volume 9","Geum canadense"
"Geum macrophyllum","Volume 9","Geum macrophyllum"
"Geum macrophyllum var. perincisum","Volume 9","Geum macrophyllum var. perincisum"
"Geum rivale","Volume 9","Geum rivale"
"Geum triflorum","Volume 9","Geum triflorum"
"Geum triflorum var. triflorum","Volume 9","Geum triflorum var. triflorum"
"Glyceria","Volume 24","Glyceria"
"Glyceria alnasteretum","Volume 24","Glyceria alnasteretum"
"Glyceria borealis","Volume 24","Glyceria borealis"
"Glyceria canadensis","Volume 24","Glyceria canadensis"
"Glyceria canadensis var. canadensis","Volume 24","Glyceria canadensis var. canadensis"
"Glyceria canadensis var. laxa","Volume 24","Glyceria canadensis var. laxa"
"Glyceria elata","Volume 24","Glyceria elata"
"Glyceria grandis","Volume 24","Glyceria grandis"
"Glyceria grandis var. grandis","Volume 24","Glyceria grandis var. grandis"
"Glyceria notata","Volume 24","Glyceria notata"
"Glyceria pulchella","Volume 24","Glyceria pulchella"
"Glyceria sect. Glyceria","Volume 24","Glyceria sect. Glyceria"
"Glyceria sect. Hydropoa","Volume 24","Glyceria sect. Hydropoa"
"Glyceria sect. Striatae","Volume 24","Glyceria sect. Striatae"
"Glyceria striata","Volume 24","Glyceria striata"
"Gnaphalium uliginosum","Volume 19","Gnaphalium uliginosum"
"Goodyera repens","Volume 26","Goodyera repens"
"Goodyera tesselata","Volume 26","Goodyera tesselata"
"Gratiola neglecta","Volume 17","Gratiola neglecta"
"Grimmia longirostris","Volume 27","Grimmia longirostris"
"Grindelia hirsutula","Volume 20","Grindelia hirsutula"
"Grindelia squarrosa","Volume 20","Grindelia squarrosa"
"Gutierrezia sarothrae","Volume 20","Gutierrezia sarothrae"
"Gymnocarpium dryopteris","Volume 2","Gymnocarpium dryopteris"
"Gymnocarpium jessoense","Volume 2","Gymnocarpium jessoense"
"Gymnocarpium jessoense subsp. parvulum","Volume 2","Gymnocarpium jessoense subsp. parvulum"
"Gymnocarpium robertianum","Volume 2","Gymnocarpium robertianum"
"Gymnostomum aeruginosum","Volume 27","Gymnostomum aeruginosum"
"Gypsophila paniculata","Volume 5","Gypsophila paniculata"
"Hamatocaulis vernicosus","Volume 28","Hamatocaulis vernicosus"
"Haplocladium microphyllum","Volume 28","Haplocladium microphyllum"
"Hedwigia ciliata","Volume 28","Hedwigia ciliata"
"Helenium autumnale","Volume 21","Helenium autumnale"
"Helianthus annuus","Volume 21","Helianthus annuus"
"Helianthus maximiliani","Volume 21","Helianthus maximiliani"
"Helianthus nuttallii","Volume 21","Helianthus nuttallii"
"Helianthus nuttallii subsp. nuttallii","Volume 21","Helianthus nuttallii subsp. nuttallii"
"Helianthus nuttallii subsp. rydbergii","Volume 21","Helianthus nuttallii subsp. rydbergii"
"Helianthus pauciflorus","Volume 21","Helianthus pauciflorus"
"Helianthus pauciflorus subsp. pauciflorus","Volume 21","Helianthus pauciflorus subsp. pauciflorus"
"Helianthus pauciflorus subsp. subrhomboideus","Volume 21","Helianthus pauciflorus subsp. subrhomboideus"
"Helianthus petiolaris","Volume 21","Helianthus petiolaris"
"Helianthus petiolaris subsp. petiolaris","Volume 21","Helianthus petiolaris subsp. petiolaris"
"Helianthus tuberosus","Volume 21","Helianthus tuberosus"
"Heliopsis helianthoides","Volume 21","Heliopsis helianthoides"
"Heliopsis helianthoides var. scabra","Volume 21","Heliopsis helianthoides var. scabra"
"Hennediella heimii var. heimii","Volume 27","Hennediella heimii var. heimii"
"Herzogiella turfacea","Volume 28","Herzogiella turfacea"
"Hesperis matronalis","Volume 7","Hesperis matronalis"
"Hesperostipa","Volume 24","Hesperostipa"
"Hesperostipa comata","Volume 24","Hesperostipa comata"
"Hesperostipa comata subsp. comata","Volume 24","Hesperostipa comata subsp. comata"
"Hesperostipa comata subsp. intermedia","Volume 24","Hesperostipa comata subsp. intermedia"
"Hesperostipa curtiseta","Volume 24","Hesperostipa curtiseta"
"Hesperostipa spartea","Volume 24","Hesperostipa spartea"
"Heteranthera dubia","Volume 26","Heteranthera dubia"
"Heterotheca villosa","Volume 20","Heterotheca villosa"
"Heterotheca villosa var. ballardii","Volume 20","Heterotheca villosa var. ballardii"
"Heterotheca villosa var. minor","Volume 20","Heterotheca villosa var. minor"
"Heterotheca villosa var. villosa","Volume 20","Heterotheca villosa var. villosa"
"Heuchera richardsonii","Volume 8","Heuchera richardsonii"
"Hibiscus trionum","Volume 6","Hibiscus trionum"
"Hieracium aurantiacum","Volume 19","Hieracium aurantiacum"
"Hieracium caespitosum","Volume 19","Hieracium caespitosum"
"Hieracium umbellatum","Volume 19","Hieracium umbellatum"
"Hippuris lanceolata","Volume 17","Hippuris lanceolata"
"Hippuris tetraphylla","Volume 17","Hippuris tetraphylla"
"Hippuris vulgaris","Volume 17","Hippuris vulgaris"
"Honckenya peploides","Volume 5","Honckenya peploides"
"Honckenya peploides subsp. diffusa","Volume 5","Honckenya peploides subsp. diffusa"
"Hordeum","Volume 24","Hordeum"
"Hordeum jubatum","Volume 24","Hordeum jubatum"
"Hordeum jubatum subsp. intermedium","Volume 24","Hordeum jubatum subsp. intermedium"
"Hordeum jubatum subsp. jubatum","Volume 24","Hordeum jubatum subsp. jubatum"
"Hordeum secalinum","Volume 24","Hordeum secalinum"
"Hordeum vulgare","Volume 24","Hordeum vulgare"
"Hornungia procumbens","Volume 7","Hornungia procumbens"
"Hudsonia tomentosa","Volume 6","Hudsonia tomentosa"
"Humulus lupulus","Volume 3","Humulus lupulus"
"Humulus lupulus var. lupuloides","Volume 3","Humulus lupulus var. lupuloides"
"Humulus lupulus var. lupulus","Volume 3","Humulus lupulus var. lupulus"
"Humulus lupulus var. neomexicanus","Volume 3","Humulus lupulus var. neomexicanus"
"Huperzia lucidula","Volume 2","Huperzia lucidula"
"Huperzia selago","Volume 2","Huperzia selago"
"Hygroamblystegium varium var. humile","Volume 28","Hygroamblystegium varium var. humile"
"Hygroamblystegium varium var. varium","Volume 28","Hygroamblystegium varium var. varium"
"Hygrohypnum alpestre","Volume 28","Hygrohypnum alpestre"
"Hygrohypnum luridum","Volume 28","Hygrohypnum luridum"
"Hylocomium splendens","Volume 28","Hylocomium splendens"
"Hylotelephium telephium","Volume 8","Hylotelephium telephium"
"Hymenostylium recurvirostrum var. recurvirostrum","Volume 27","Hymenostylium recurvirostrum var. recurvirostrum"
"Hypericum boreale","Volume 6","Hypericum boreale"
"Hypericum majus","Volume 6","Hypericum majus"
"Hypericum perforatum","Volume 6","Hypericum perforatum"
"Hypericum perforatum subsp. perforatum","Volume 6","Hypericum perforatum subsp. perforatum"
"Hypnum bambergeri","Volume 28","Hypnum bambergeri"
"Hypnum cupressiforme var. cupressiforme","Volume 28","Hypnum cupressiforme var. cupressiforme"
"Hypnum lindbergii","Volume 28","Hypnum lindbergii"
"Hypnum pallescens","Volume 28","Hypnum pallescens"
"Hypnum plicatulum","Volume 28","Hypnum plicatulum"
"Hypnum pratense","Volume 28","Hypnum pratense"
"Hypnum recurvatum","Volume 28","Hypnum recurvatum"
"Hypnum revolutum var. revolutum","Volume 28","Hypnum revolutum var. revolutum"
"Hypnum vaucheri","Volume 28","Hypnum vaucheri"
"Hypoxis hirsuta","Volume 26","Hypoxis hirsuta"
"Inula helenium","Volume 19","Inula helenium"
"Iris pseudacorus","Volume 26","Iris pseudacorus"
"Iris versicolor","Volume 26","Iris versicolor"
"Isopterygiopsis pulchella","Volume 28","Isopterygiopsis pulchella"
"Isoëtes echinospora","Volume 2","Isoëtes echinospora"
"Isoëtes lacustris","Volume 2","Isoëtes lacustris"
"Iva axillaris","Volume 21","Iva axillaris"
"Juncus alpinoarticulatus","Volume 22","Juncus alpinoarticulatus"
"Juncus anthelatus","Volume 22","Juncus anthelatus"
"Juncus arcticus","Volume 22","Juncus arcticus"
"Juncus arcticus var. alaskanus","Volume 22","Juncus arcticus var. alaskanus"
"Juncus arcticus var. balticus","Volume 22","Juncus arcticus var. balticus"
"Juncus biglumis","Volume 22","Juncus biglumis"
"Juncus brevicaudatus","Volume 22","Juncus brevicaudatus"
"Juncus bufonius","Volume 22","Juncus bufonius"
"Juncus canadensis","Volume 22","Juncus canadensis"
"Juncus castaneus","Volume 22","Juncus castaneus"
"Juncus compressus","Volume 22","Juncus compressus"
"Juncus dudleyi","Volume 22","Juncus dudleyi"
"Juncus effusus","Volume 22","Juncus effusus"
"Juncus filiformis","Volume 22","Juncus filiformis"
"Juncus gerardii","Volume 22","Juncus gerardii"
"Juncus interior","Volume 22","Juncus interior"
"Juncus longistylis","Volume 22","Juncus longistylis"
"Juncus nodosus","Volume 22","Juncus nodosus"
"Juncus stygius","Volume 22","Juncus stygius"
"Juncus stygius var. americanus","Volume 22","Juncus stygius var. americanus"
"Juncus tenuis","Volume 22","Juncus tenuis"
"Juncus torreyi","Volume 22","Juncus torreyi"
"Juncus triglumis","Volume 22","Juncus triglumis"
"Juncus triglumis var. albescens","Volume 22","Juncus triglumis var. albescens"
"Juncus vaseyi","Volume 22","Juncus vaseyi"
"Juniperus communis","Volume 2","Juniperus communis"
"Juniperus communis var. depressa","Volume 2","Juniperus communis var. depressa"
"Juniperus horizontalis","Volume 2","Juniperus horizontalis"
"Kalmia microphylla","Volume 8","Kalmia microphylla"
"Kalmia microphylla var. microphylla","Volume 8","Kalmia microphylla var. microphylla"
"Kalmia polifolia","Volume 8","Kalmia polifolia"
"Kalmia procumbens","Volume 8","Kalmia procumbens"
"Kiaeria starkei","Volume 27","Kiaeria starkei"
"Kobresia myosuroides","Volume 23","Kobresia myosuroides"
"Kobresia simpliciuscula","Volume 23","Kobresia simpliciuscula"
"Kochia scoparia","Volume 4","Kochia scoparia"
"Kochia scoparia subsp. scoparia","Volume 4","Kochia scoparia subsp. scoparia"
"Koeleria","Volume 24","Koeleria"
"Koeleria macrantha","Volume 24","Koeleria macrantha"
"Koeleria pyramidata","Volume 24","Koeleria pyramidata"
"Koenigia islandica","Volume 5","Koenigia islandica"
"Krascheninnikovia lanata","Volume 4","Krascheninnikovia lanata"
"Krigia biflora","Volume 19","Krigia biflora"
"Lactuca biennis","Volume 19","Lactuca biennis"
"Lactuca canadensis","Volume 19","Lactuca canadensis"
"Lactuca floridana","Volume 19","Lactuca floridana"
"Lactuca ludoviciana","Volume 19","Lactuca ludoviciana"
"Lactuca serriola","Volume 19","Lactuca serriola"
"Laportea canadensis","Volume 3","Laportea canadensis"
"Larix laricina","Volume 2","Larix laricina"
"Lavatera thuringiaca","Volume 6","Lavatera thuringiaca"
"Lechea intermedia","Volume 6","Lechea intermedia"
"Lechea intermedia var. intermedia","Volume 6","Lechea intermedia var. intermedia"
"Leersia","Volume 24","Leersia"
"Leersia oryzoides","Volume 24","Leersia oryzoides"
"Lemna trisulca","Volume 22","Lemna trisulca"
"Lemna turionifera","Volume 22","Lemna turionifera"
"Lepidium appelianum","Volume 7","Lepidium appelianum"
"Lepidium chalepense","Volume 7","Lepidium chalepense"
"Lepidium densiflorum","Volume 7","Lepidium densiflorum"
"Lepidium draba","Volume 7","Lepidium draba"
"Lepidium perfoliatum","Volume 7","Lepidium perfoliatum"
"Lepidium ramosissimum","Volume 7","Lepidium ramosissimum"
"Lepidium ruderale","Volume 7","Lepidium ruderale"
"Lepidium sativum","Volume 7","Lepidium sativum"
"Leptobryum pyriforme","Volume 28","Leptobryum pyriforme"
"Leptodictyum riparium","Volume 28","Leptodictyum riparium"
"Leskea gracilescens","Volume 28","Leskea gracilescens"
"Leskea obscura","Volume 28","Leskea obscura"
"Leskea polycarpa","Volume 28","Leskea polycarpa"
"Leskeella nervosa","Volume 28","Leskeella nervosa"
"Leucobryum glaucum","Volume 27","Leucobryum glaucum"
"Leymus","Volume 24","Leymus"
"Leymus californicus","Volume 24","Leymus californicus"
"Leymus innovatus","Volume 24","Leymus innovatus"
"Leymus innovatus subsp. innovatus","Volume 24","Leymus innovatus subsp. innovatus"
"Leymus innovatus subsp. velutinus","Volume 24","Leymus innovatus subsp. velutinus"
"Leymus mollis","Volume 24","Leymus mollis"
"Leymus mollis subsp. mollis","Volume 24","Leymus mollis subsp. mollis"
"Leymus mollis subsp. villosissimus","Volume 24","Leymus mollis subsp. villosissimus"
"Leymus salina","Volume 24","Leymus salina"
"Leymus salina subsp. mojavensis","Volume 24","Leymus salina subsp. mojavensis"
"Leymus salina subsp. salina","Volume 24","Leymus salina subsp. salina"
"Leymus salina subsp. salmonis","Volume 24","Leymus salina subsp. salmonis"
"Liatris ligulistylis","Volume 21","Liatris ligulistylis"
"Liatris punctata","Volume 21","Liatris punctata"
"Liatris punctata var. punctata","Volume 21","Liatris punctata var. punctata"
"Lilium philadelphicum","Volume 26","Lilium philadelphicum"
"Limosella aquatica","Volume 17","Limosella aquatica"
"Linaria dalmatica","Volume 17","Linaria dalmatica"
"Linaria dalmatica subsp. dalmatica","Volume 17","Linaria dalmatica subsp. dalmatica"
"Linaria vulgaris","Volume 17","Linaria vulgaris"
"Lindbergia brachyptera","Volume 28","Lindbergia brachyptera"
"Linum lewisii","Volume 12","Linum lewisii"
"Linum lewisii var. lepagei","Volume 12","Linum lewisii var. lepagei"
"Linum lewisii var. lewisii","Volume 12","Linum lewisii var. lewisii"
"Linum rigidum","Volume 12","Linum rigidum"
"Linum rigidum var. rigidum","Volume 12","Linum rigidum var. rigidum"
"Linum sulcatum","Volume 12","Linum sulcatum"
"Linum usitatissimum","Volume 12","Linum usitatissimum"
"Liparis loeselii","Volume 26","Liparis loeselii"
"Listera auriculata","Volume 26","Listera auriculata"
"Listera borealis","Volume 26","Listera borealis"
"Listera cordata var. cordata","Volume 26","Listera cordata var. cordata"
"Loeskypnum badium","Volume 28","Loeskypnum badium"
"Lolium","Volume 24","Lolium"
"Lolium multiflorum","Volume 24","Lolium multiflorum"
"Lolium perenne","Volume 24","Lolium perenne"
"Lolium persicum","Volume 24","Lolium persicum"
"Lolium rigidum","Volume 24","Lolium rigidum"
"Lolium temulentum","Volume 24","Lolium temulentum"
"Lolium temulentum subsp. remotum","Volume 24","Lolium temulentum subsp. remotum"
"Lolium temulentum subsp. temulentum","Volume 24","Lolium temulentum subsp. temulentum"
"Lunaria annua","Volume 7","Lunaria annua"
"Luzula acuminata var. acuminata","Volume 22","Luzula acuminata var. acuminata"
"Luzula arctica","Volume 22","Luzula arctica"
"Luzula confusa","Volume 22","Luzula confusa"
"Luzula groenlandica","Volume 22","Luzula groenlandica"
"Luzula multiflora","Volume 22","Luzula multiflora"
"Luzula multiflora subsp. frigida","Volume 22","Luzula multiflora subsp. frigida"
"Luzula multiflora subsp. multiflora","Volume 22","Luzula multiflora subsp. multiflora"
"Luzula parviflora","Volume 22","Luzula parviflora"
"Luzula spicata","Volume 22","Luzula spicata"
"Luzula wahlenbergii","Volume 22","Luzula wahlenbergii"
"Lycopodium annotinum","Volume 2","Lycopodium annotinum"
"Lycopodium clavatum","Volume 2","Lycopodium clavatum"
"Lycopodium dendroideum","Volume 2","Lycopodium dendroideum"
"Lycopodium lagopus","Volume 2","Lycopodium lagopus"
"Lygodesmia juncea","Volume 19","Lygodesmia juncea"
"Lysimachia ciliata","Volume 8","Lysimachia ciliata"
"Lysimachia hybrida","Volume 8","Lysimachia hybrida"
"Lysimachia lanceolata","Volume 8","Lysimachia lanceolata"
"Lysimachia maritima","Volume 8","Lysimachia maritima"
"Lysimachia quadriflora","Volume 8","Lysimachia quadriflora"
"Lysimachia terrestris","Volume 8","Lysimachia terrestris"
"Lysimachia thyrsiflora","Volume 8","Lysimachia thyrsiflora"
"Madia glomerata","Volume 21","Madia glomerata"
"Maianthemum canadense","Volume 26","Maianthemum canadense"
"Maianthemum racemosum subsp. racemosum","Volume 26","Maianthemum racemosum subsp. racemosum"
"Maianthemum stellatum","Volume 26","Maianthemum stellatum"
"Maianthemum trifolium","Volume 26","Maianthemum trifolium"
"Malaxis monophyllos var. brachypoda","Volume 26","Malaxis monophyllos var. brachypoda"
"Malaxis paludosa","Volume 26","Malaxis paludosa"
"Malaxis unifolia","Volume 26","Malaxis unifolia"
"Malus pumila","Volume 9","Malus pumila"
"Malva moschata","Volume 6","Malva moschata"
"Malva neglecta","Volume 6","Malva neglecta"
"Malva parviflora","Volume 6","Malva parviflora"
"Malva pusilla","Volume 6","Malva pusilla"
"Malva sylvestris","Volume 6","Malva sylvestris"
"Malva verticillata","Volume 6","Malva verticillata"
"Matricaria chamomilla","Volume 19","Matricaria chamomilla"
"Matricaria discoidea","Volume 19","Matricaria discoidea"
"Matteuccia struthiopteris","Volume 2","Matteuccia struthiopteris"
"Matteuccia struthiopteris var. pensylvanica","Volume 2","Matteuccia struthiopteris var. pensylvanica"
"Meesia longiseta","Volume 28","Meesia longiseta"
"Meesia triquetra","Volume 28","Meesia triquetra"
"Meesia uliginosa","Volume 28","Meesia uliginosa"
"Melampyrum lineare","Volume 17","Melampyrum lineare"
"Menispermum canadense","Volume 3","Menispermum canadense"
"Mentzelia decapetala","Volume 12","Mentzelia decapetala"
"Micranthes pensylvanica","Volume 8","Micranthes pensylvanica"
"Micranthes virginiensis","Volume 8","Micranthes virginiensis"
"Milium","Volume 24","Milium"
"Milium effusum","Volume 24","Milium effusum"
"Mimulus ringens","Volume 17","Mimulus ringens"
"Mimulus ringens var. ringens","Volume 17","Mimulus ringens var. ringens"
"Minuartia dawsonensis","Volume 5","Minuartia dawsonensis"
"Minuartia rubella","Volume 5","Minuartia rubella"
"Mirabilis albida","Volume 4","Mirabilis albida"
"Mirabilis linearis","Volume 4","Mirabilis linearis"
"Mirabilis linearis var. linearis","Volume 4","Mirabilis linearis var. linearis"
"Mirabilis nyctaginea","Volume 4","Mirabilis nyctaginea"
"Mitella nuda","Volume 8","Mitella nuda"
"Mnium lycopodioides","Volume 28","Mnium lycopodioides"
"Mnium marginatum","Volume 28","Mnium marginatum"
"Mnium spinulosum","Volume 28","Mnium spinulosum"
"Mnium thomsonii","Volume 28","Mnium thomsonii"
"Moehringia lateriflora","Volume 5","Moehringia lateriflora"
"Moehringia macrophylla","Volume 5","Moehringia macrophylla"
"Mollugo verticillata","Volume 4","Mollugo verticillata"
"Moneses uniflora","Volume 8","Moneses uniflora"
"Monolepis nuttalliana","Volume 4","Monolepis nuttalliana"
"Monotropa uniflora","Volume 8","Monotropa uniflora"
"Montia fontana","Volume 4","Montia fontana"
"Muhlenbergia","Volume 25","Muhlenbergia"
"Muhlenbergia andina","Volume 25","Muhlenbergia andina"
"Muhlenbergia asperifolia","Volume 25","Muhlenbergia asperifolia"
"Muhlenbergia cuspidata","Volume 25","Muhlenbergia cuspidata"
"Muhlenbergia diversiglumis","Volume 25","Muhlenbergia diversiglumis"
"Muhlenbergia glabrifloris","Volume 25","Muhlenbergia glabrifloris"
"Muhlenbergia glomerata","Volume 25","Muhlenbergia glomerata"
"Muhlenbergia mexicana","Volume 25","Muhlenbergia mexicana"
"Muhlenbergia racemosa","Volume 25","Muhlenbergia racemosa"
"Muhlenbergia richardsonis","Volume 25","Muhlenbergia richardsonis"
"Muhlenbergia sericea","Volume 25","Muhlenbergia sericea"
"Mulgedium pulchellum","Volume 19","Mulgedium pulchellum"
"Munroa","Volume 25","Munroa"
"Munroa squarrosa","Volume 25","Munroa squarrosa"
"Myosurus minimus","Volume 3","Myosurus minimus"
"Myrica gale","Volume 3","Myrica gale"
"Myurella julacea","Volume 28","Myurella julacea"
"Myurella tenerrima","Volume 28","Myurella tenerrima"
"Najas flexilis","Volume 22","Najas flexilis"
"Najas gracillima","Volume 22","Najas gracillima"
"Najas guadalupensis","Volume 22","Najas guadalupensis"
"Najas guadalupensis subsp. olivacea","Volume 22","Najas guadalupensis subsp. olivacea"
"Nassella","Volume 24","Nassella"
"Nassella viridula","Volume 24","Nassella viridula"
"Nasturtium microphyllum","Volume 7","Nasturtium microphyllum"
"Nasturtium officinale","Volume 7","Nasturtium officinale"
"Neslia paniculata","Volume 7","Neslia paniculata"
"Niphotrichum canescens subsp. canescens","Volume 27","Niphotrichum canescens subsp. canescens"
"Nothocalaïs cuspidata","Volume 19","Nothocalaïs cuspidata"
"Nuphar microphylla","Volume 3","Nuphar microphylla"
"Nuphar variegata","Volume 3","Nuphar variegata"
"Nymphaea leibergii","Volume 3","Nymphaea leibergii"
"Nymphaea odorata","Volume 3","Nymphaea odorata"
"Nymphaea odorata subsp. odorata","Volume 3","Nymphaea odorata subsp. odorata"
"Nymphaea odorata subsp. tuberosa","Volume 3","Nymphaea odorata subsp. tuberosa"
"Nymphaea tetragona","Volume 3","Nymphaea tetragona"
"Odontites vulgaris","Volume 17","Odontites vulgaris"
"Oncophorus virens","Volume 27","Oncophorus virens"
"Oncophorus wahlenbergii","Volume 27","Oncophorus wahlenbergii"
"Onoclea sensibilis","Volume 2","Onoclea sensibilis"
"Opuntia fragilis","Volume 4","Opuntia fragilis"
"Orobanche corymbosa","Volume 17","Orobanche corymbosa"
"Orobanche corymbosa subsp. mutabilis","Volume 17","Orobanche corymbosa subsp. mutabilis"
"Orobanche fasciculata","Volume 17","Orobanche fasciculata"
"Orobanche ludoviciana","Volume 17","Orobanche ludoviciana"
"Orobanche uniflora","Volume 17","Orobanche uniflora"
"Orobanche uniflora subsp. occidentalis","Volume 17","Orobanche uniflora subsp. occidentalis"
"Orthilia secunda","Volume 8","Orthilia secunda"
"Orthocarpus luteus","Volume 17","Orthocarpus luteus"
"Orthothecium chryseum var. chryseum","Volume 28","Orthothecium chryseum var. chryseum"
"Orthothecium strictum","Volume 28","Orthothecium strictum"
"Orthotrichum anomalum","Volume 28","Orthotrichum anomalum"
