"","Volume","Taxon name"
"Bryum argenteum var. argenteum","Volume 28","Bryum argenteum var. argenteum"
"Bryum blindii","Volume 28","Bryum blindii"
"Bryum veronense","Volume 28","Bryum veronense"
"Buchnera americana","Volume 17","Buchnera americana"
"Bucklandiella affinis","Volume 27","Bucklandiella affinis"
"Bucklandiella microcarpa","Volume 27","Bucklandiella microcarpa"
"Bucklandiella venusta","Volume 27","Bucklandiella venusta"
"Buddleja davidii","Volume 17","Buddleja davidii"
"Bulbostylis capillaris","Volume 23","Bulbostylis capillaris"
"Butomus umbellatus","Volume 22","Butomus umbellatus"
"Buxbaumia aphylla","Volume 27","Buxbaumia aphylla"
"Buxbaumia minakatae","Volume 27","Buxbaumia minakatae"
"Cabomba caroliniana","Volume 3","Cabomba caroliniana"
"Cakile edentula","Volume 7","Cakile edentula"
"Cakile edentula var. lacustris","Volume 7","Cakile edentula var. lacustris"
"Calamagrostis","Volume 24","Calamagrostis"
"Calamagrostis canadensis","Volume 24","Calamagrostis canadensis"
"Calamagrostis canadensis var. canadensis","Volume 24","Calamagrostis canadensis var. canadensis"
"Calamagrostis canadensis var. langsdorffii","Volume 24","Calamagrostis canadensis var. langsdorffii"
"Calamagrostis canadensis var. macouniana","Volume 24","Calamagrostis canadensis var. macouniana"
"Calamagrostis cinnoides","Volume 24","Calamagrostis cinnoides"
"Calamagrostis deschampsioides","Volume 24","Calamagrostis deschampsioides"
"Calamagrostis epigejos","Volume 24","Calamagrostis epigejos"
"Calamagrostis lapponica","Volume 24","Calamagrostis lapponica"
"Calamagrostis pickeringii","Volume 24","Calamagrostis pickeringii"
"Calamagrostis purpurascens","Volume 24","Calamagrostis purpurascens"
"Calamagrostis stricta","Volume 24","Calamagrostis stricta"
"Calamagrostis stricta subsp. inexpansa","Volume 24","Calamagrostis stricta subsp. inexpansa"
"Calamagrostis stricta subsp. stricta","Volume 24","Calamagrostis stricta subsp. stricta"
"Calamagrostis ×acutiflora","Volume 24","Calamagrostis ×acutiflora"
"Calamovilfa","Volume 25","Calamovilfa"
"Calamovilfa longifolia","Volume 25","Calamovilfa longifolia"
"Calamovilfa longifolia var. longifolia","Volume 25","Calamovilfa longifolia var. longifolia"
"Calamovilfa longifolia var. magna","Volume 25","Calamovilfa longifolia var. magna"
"Calla palustris","Volume 22","Calla palustris"
"Callicladium haldanianum","Volume 28","Callicladium haldanianum"
"Calliergon cordifolium","Volume 28","Calliergon cordifolium"
"Calliergon giganteum","Volume 28","Calliergon giganteum"
"Calliergon richardsonii","Volume 28","Calliergon richardsonii"
"Calliergonella cuspidata","Volume 28","Calliergonella cuspidata"
"Callitriche hermaphroditica","Volume 17","Callitriche hermaphroditica"
"Callitriche heterophylla","Volume 17","Callitriche heterophylla"
"Callitriche palustris","Volume 17","Callitriche palustris"
"Callitriche stenoptera","Volume 17","Callitriche stenoptera"
"Calopogon tuberosus var. tuberosus","Volume 26","Calopogon tuberosus var. tuberosus"
"Caltha natans","Volume 3","Caltha natans"
"Caltha palustris","Volume 3","Caltha palustris"
"Calypso bulbosa var. americana","Volume 26","Calypso bulbosa var. americana"
"Camassia scilloides","Volume 26","Camassia scilloides"
"Camelina microcarpa","Volume 7","Camelina microcarpa"
"Camelina sativa","Volume 7","Camelina sativa"
"Campyliadelphus chrysophyllus","Volume 28","Campyliadelphus chrysophyllus"
"Campylium protensum","Volume 28","Campylium protensum"
"Campylium stellatum","Volume 28","Campylium stellatum"
"Campylophyllum hispidulum","Volume 28","Campylophyllum hispidulum"
"Campylophyllum sommerfeltii","Volume 28","Campylophyllum sommerfeltii"
"Canadanthus modestus","Volume 20","Canadanthus modestus"
"Capsella bursa-pastoris","Volume 7","Capsella bursa-pastoris"
"Cardamine bulbosa","Volume 7","Cardamine bulbosa"
"Cardamine concatenata","Volume 7","Cardamine concatenata"
"Cardamine diphylla","Volume 7","Cardamine diphylla"
"Cardamine douglassii","Volume 7","Cardamine douglassii"
"Cardamine flexuosa","Volume 7","Cardamine flexuosa"
"Cardamine hirsuta","Volume 7","Cardamine hirsuta"
"Cardamine impatiens","Volume 7","Cardamine impatiens"
"Cardamine maxima","Volume 7","Cardamine maxima"
"Cardamine parviflora","Volume 7","Cardamine parviflora"
"Cardamine pensylvanica","Volume 7","Cardamine pensylvanica"
"Cardamine pratensis","Volume 7","Cardamine pratensis"
"Carduus acanthoides","Volume 19","Carduus acanthoides"
"Carduus acanthoides subsp. acanthoides","Volume 19","Carduus acanthoides subsp. acanthoides"
"Carduus crispus","Volume 19","Carduus crispus"
"Carduus nutans","Volume 19","Carduus nutans"
"Carex acutiformis","Volume 23","Carex acutiformis"
"Carex adusta","Volume 23","Carex adusta"
"Carex aggregata","Volume 23","Carex aggregata"
"Carex alata","Volume 23","Carex alata"
"Carex albicans","Volume 23","Carex albicans"
"Carex albicans var. albicans","Volume 23","Carex albicans var. albicans"
"Carex albicans var. emmonsii","Volume 23","Carex albicans var. emmonsii"
"Carex albursina","Volume 23","Carex albursina"
"Carex alopecoidea","Volume 23","Carex alopecoidea"
"Carex amphibola","Volume 23","Carex amphibola"
"Carex annectens","Volume 23","Carex annectens"
"Carex appalachica","Volume 23","Carex appalachica"
"Carex aquatilis","Volume 23","Carex aquatilis"
"Carex aquatilis var. aquatilis","Volume 23","Carex aquatilis var. aquatilis"
"Carex aquatilis var. substricta","Volume 23","Carex aquatilis var. substricta"
"Carex arcta","Volume 23","Carex arcta"
"Carex arctata","Volume 23","Carex arctata"
"Carex argyrantha","Volume 23","Carex argyrantha"
"Carex assiniboinensis","Volume 23","Carex assiniboinensis"
"Carex atherodes","Volume 23","Carex atherodes"
"Carex atlantica","Volume 23","Carex atlantica"
"Carex atlantica subsp. capillacea","Volume 23","Carex atlantica subsp. capillacea"
"Carex atratiformis","Volume 23","Carex atratiformis"
"Carex atrofusca","Volume 23","Carex atrofusca"
"Carex aurea","Volume 23","Carex aurea"
"Carex backii","Volume 23","Carex backii"
"Carex bebbii","Volume 23","Carex bebbii"
"Carex bicknellii","Volume 23","Carex bicknellii"
"Carex bicolor","Volume 23","Carex bicolor"
"Carex bigelowii","Volume 23","Carex bigelowii"
"Carex bigelowii subsp. bigelowii","Volume 23","Carex bigelowii subsp. bigelowii"
"Carex blanda","Volume 23","Carex blanda"
"Carex brevior","Volume 23","Carex brevior"
"Carex bromoides","Volume 23","Carex bromoides"
"Carex bromoides subsp. bromoides","Volume 23","Carex bromoides subsp. bromoides"
"Carex brunnescens","Volume 23","Carex brunnescens"
"Carex brunnescens subsp. brunnescens","Volume 23","Carex brunnescens subsp. brunnescens"
"Carex brunnescens subsp. sphaerostachya","Volume 23","Carex brunnescens subsp. sphaerostachya"
"Carex buxbaumii","Volume 23","Carex buxbaumii"
"Carex canescens","Volume 23","Carex canescens"
"Carex canescens subsp. canescens","Volume 23","Carex canescens subsp. canescens"
"Carex canescens subsp. disjuncta","Volume 23","Carex canescens subsp. disjuncta"
"Carex capillaris","Volume 23","Carex capillaris"
"Carex capitata","Volume 23","Carex capitata"
"Carex careyana","Volume 23","Carex careyana"
"Carex castanea","Volume 23","Carex castanea"
"Carex cephaloidea","Volume 23","Carex cephaloidea"
"Carex cephalophora","Volume 23","Carex cephalophora"
"Carex chordorrhiza","Volume 23","Carex chordorrhiza"
"Carex communis","Volume 23","Carex communis"
"Carex communis var. communis","Volume 23","Carex communis var. communis"
"Carex comosa","Volume 23","Carex comosa"
"Carex concinna","Volume 23","Carex concinna"
"Carex conoidea","Volume 23","Carex conoidea"
"Carex crawei","Volume 23","Carex crawei"
"Carex crawfordii","Volume 23","Carex crawfordii"
"Carex crinita","Volume 23","Carex crinita"
"Carex crinita var. crinita","Volume 23","Carex crinita var. crinita"
"Carex cristatella","Volume 23","Carex cristatella"
"Carex crus-corvi","Volume 23","Carex crus-corvi"
"Carex cryptolepis","Volume 23","Carex cryptolepis"
"Carex cumulata","Volume 23","Carex cumulata"
"Carex davisii","Volume 23","Carex davisii"
"Carex debilis","Volume 23","Carex debilis"
"Carex debilis var. rudgei","Volume 23","Carex debilis var. rudgei"
"Carex deflexa","Volume 23","Carex deflexa"
"Carex deflexa var. deflexa","Volume 23","Carex deflexa var. deflexa"
"Carex deweyana","Volume 23","Carex deweyana"
"Carex deweyana var. deweyana","Volume 23","Carex deweyana var. deweyana"
"Carex diandra","Volume 23","Carex diandra"
"Carex digitalis","Volume 23","Carex digitalis"
"Carex digitalis var. digitalis","Volume 23","Carex digitalis var. digitalis"
"Carex disperma","Volume 23","Carex disperma"
"Carex disticha","Volume 23","Carex disticha"
"Carex divulsa","Volume 23","Carex divulsa"
"Carex divulsa subsp. divulsa","Volume 23","Carex divulsa subsp. divulsa"
"Carex eburnea","Volume 23","Carex eburnea"
"Carex echinata","Volume 23","Carex echinata"
"Carex echinata subsp. echinata","Volume 23","Carex echinata subsp. echinata"
"Carex emoryi","Volume 23","Carex emoryi"
"Carex exilis","Volume 23","Carex exilis"
"Carex festucacea","Volume 23","Carex festucacea"
"Carex flacca","Volume 23","Carex flacca"
"Carex flava","Volume 23","Carex flava"
"Carex foenea","Volume 23","Carex foenea"
"Carex folliculata","Volume 23","Carex folliculata"
"Carex formosa","Volume 23","Carex formosa"
"Carex frankii","Volume 23","Carex frankii"
"Carex garberi","Volume 23","Carex garberi"
"Carex glacialis","Volume 23","Carex glacialis"
"Carex glareosa","Volume 23","Carex glareosa"
"Carex glareosa subsp. glareosa","Volume 23","Carex glareosa subsp. glareosa"
"Carex glaucodea","Volume 23","Carex glaucodea"
"Carex gracilescens","Volume 23","Carex gracilescens"
"Carex gracillima","Volume 23","Carex gracillima"
"Carex granularis","Volume 23","Carex granularis"
"Carex gravida","Volume 23","Carex gravida"
"Carex grayi","Volume 23","Carex grayi"
"Carex grisea","Volume 23","Carex grisea"
"Carex gynandra","Volume 23","Carex gynandra"
"Carex gynocrates","Volume 23","Carex gynocrates"
"Carex haydenii","Volume 23","Carex haydenii"
"Carex heleonastes","Volume 23","Carex heleonastes"
"Carex hirsutella","Volume 23","Carex hirsutella"
"Carex hirta","Volume 23","Carex hirta"
"Carex hirtifolia","Volume 23","Carex hirtifolia"
"Carex hitchcockiana","Volume 23","Carex hitchcockiana"
"Carex hookeriana","Volume 23","Carex hookeriana"
"Carex houghtoniana","Volume 23","Carex houghtoniana"
"Carex hyalinolepis","Volume 23","Carex hyalinolepis"
"Carex hystericina","Volume 23","Carex hystericina"
"Carex inops","Volume 23","Carex inops"
"Carex inops subsp. heliophila","Volume 23","Carex inops subsp. heliophila"
"Carex interior","Volume 23","Carex interior"
"Carex intumescens","Volume 23","Carex intumescens"
"Carex jamesii","Volume 23","Carex jamesii"
"Carex juniperorum","Volume 23","Carex juniperorum"
"Carex lacustris","Volume 23","Carex lacustris"
"Carex laeviconica","Volume 23","Carex laeviconica"
"Carex laevivaginata","Volume 23","Carex laevivaginata"
"Carex lasiocarpa","Volume 23","Carex lasiocarpa"
"Carex laxiculmis","Volume 23","Carex laxiculmis"
"Carex laxiculmis var. copulata","Volume 23","Carex laxiculmis var. copulata"
"Carex laxiculmis var. laxiculmis","Volume 23","Carex laxiculmis var. laxiculmis"
"Carex laxiflora","Volume 23","Carex laxiflora"
"Carex leavenworthii","Volume 23","Carex leavenworthii"
"Carex lenticularis","Volume 23","Carex lenticularis"
"Carex lenticularis var. lenticularis","Volume 23","Carex lenticularis var. lenticularis"
"Carex leptalea","Volume 23","Carex leptalea"
"Carex leptonervia","Volume 23","Carex leptonervia"
"Carex limosa","Volume 23","Carex limosa"
"Carex livida","Volume 23","Carex livida"
"Carex loliacea","Volume 23","Carex loliacea"
"Carex longii","Volume 23","Carex longii"
"Carex lucorum","Volume 23","Carex lucorum"
"Carex lucorum var. lucorum","Volume 23","Carex lucorum var. lucorum"
"Carex lupuliformis","Volume 23","Carex lupuliformis"
"Carex lupulina","Volume 23","Carex lupulina"
"Carex lurida","Volume 23","Carex lurida"
"Carex mackenziei","Volume 23","Carex mackenziei"
"Carex magellanica","Volume 23","Carex magellanica"
"Carex magellanica subsp. irrigua","Volume 23","Carex magellanica subsp. irrigua"
"Carex maritima","Volume 23","Carex maritima"
"Carex meadii","Volume 23","Carex meadii"
"Carex media","Volume 23","Carex media"
"Carex merritt-fernaldii","Volume 23","Carex merritt-fernaldii"
"Carex mesochorea","Volume 23","Carex mesochorea"
"Carex michauxiana","Volume 23","Carex michauxiana"
"Carex microglochin","Volume 23","Carex microglochin"
"Carex microglochin subsp. microglochin","Volume 23","Carex microglochin subsp. microglochin"
"Carex molesta","Volume 23","Carex molesta"
"Carex muehlenbergii","Volume 23","Carex muehlenbergii"
"Carex muehlenbergii var. enervis","Volume 23","Carex muehlenbergii var. enervis"
"Carex muehlenbergii var. muehlenbergii","Volume 23","Carex muehlenbergii var. muehlenbergii"
"Carex muricata","Volume 23","Carex muricata"
"Carex muricata subsp. lamprocarpa","Volume 23","Carex muricata subsp. lamprocarpa"
"Carex muskingumensis","Volume 23","Carex muskingumensis"
"Carex nardina","Volume 23","Carex nardina"
"Carex nigromarginata","Volume 23","Carex nigromarginata"
"Carex normalis","Volume 23","Carex normalis"
"Carex norvegica","Volume 23","Carex norvegica"
"Carex novae-angliae","Volume 23","Carex novae-angliae"
"Carex obtusata","Volume 23","Carex obtusata"
"Carex oligocarpa","Volume 23","Carex oligocarpa"
"Carex oligosperma","Volume 23","Carex oligosperma"
"Carex ormostachya","Volume 23","Carex ormostachya"
"Carex paleacea","Volume 23","Carex paleacea"
"Carex pallescens","Volume 23","Carex pallescens"
"Carex parryana","Volume 23","Carex parryana"
"Carex pauciflora","Volume 23","Carex pauciflora"
"Carex peckii","Volume 23","Carex peckii"
"Carex pedunculata","Volume 23","Carex pedunculata"
"Carex pellita","Volume 23","Carex pellita"
"Carex pensylvanica","Volume 23","Carex pensylvanica"
"Carex plantaginea","Volume 23","Carex plantaginea"
"Carex platyphylla","Volume 23","Carex platyphylla"
"Carex praegracilis","Volume 23","Carex praegracilis"
"Carex prairea","Volume 23","Carex prairea"
"Carex prasina","Volume 23","Carex prasina"
"Carex praticola","Volume 23","Carex praticola"
"Carex projecta","Volume 23","Carex projecta"
"Carex pseudocyperus","Volume 23","Carex pseudocyperus"
"Carex radiata","Volume 23","Carex radiata"
"Carex rariflora","Volume 23","Carex rariflora"
"Carex recta","Volume 23","Carex recta"
"Carex retroflexa","Volume 23","Carex retroflexa"
"Carex retrorsa","Volume 23","Carex retrorsa"
"Carex richardsonii","Volume 23","Carex richardsonii"
"Carex rosea","Volume 23","Carex rosea"
"Carex rossii","Volume 23","Carex rossii"
"Carex rostrata","Volume 23","Carex rostrata"
"Carex rupestris","Volume 23","Carex rupestris"
"Carex salina","Volume 23","Carex salina"
"Carex sartwellii","Volume 23","Carex sartwellii"
"Carex saxatilis","Volume 23","Carex saxatilis"
"Carex saximontana","Volume 23","Carex saximontana"
"Carex scabrata","Volume 23","Carex scabrata"
"Carex schweinitzii","Volume 23","Carex schweinitzii"
"Carex scirpoidea","Volume 23","Carex scirpoidea"
"Carex scirpoidea subsp. convoluta","Volume 23","Carex scirpoidea subsp. convoluta"
"Carex scirpoidea subsp. scirpoidea","Volume 23","Carex scirpoidea subsp. scirpoidea"
"Carex scoparia","Volume 23","Carex scoparia"
"Carex scoparia var. scoparia","Volume 23","Carex scoparia var. scoparia"
"Carex seorsa","Volume 23","Carex seorsa"
"Carex shortiana","Volume 23","Carex shortiana"
"Carex siccata","Volume 23","Carex siccata"
"Carex sparganioides","Volume 23","Carex sparganioides"
"Carex spicata","Volume 23","Carex spicata"
"Carex sprengelii","Volume 23","Carex sprengelii"
"Carex squarrosa","Volume 23","Carex squarrosa"
"Carex sterilis","Volume 23","Carex sterilis"
"Carex stipata","Volume 23","Carex stipata"
"Carex stipata var. stipata","Volume 23","Carex stipata var. stipata"
"Carex stricta","Volume 23","Carex stricta"
"Carex suberecta","Volume 23","Carex suberecta"
"Carex subspathacea","Volume 23","Carex subspathacea"
"Carex supina","Volume 23","Carex supina"
"Carex supina subsp. spaniocarpa","Volume 23","Carex supina subsp. spaniocarpa"
"Carex swanii","Volume 23","Carex swanii"
"Carex sychnocephala","Volume 23","Carex sychnocephala"
"Carex sylvatica","Volume 23","Carex sylvatica"
"Carex tenera","Volume 23","Carex tenera"
"Carex tenera var. echinodes","Volume 23","Carex tenera var. echinodes"
"Carex tenera var. tenera","Volume 23","Carex tenera var. tenera"
"Carex tenuiflora","Volume 23","Carex tenuiflora"
"Carex tetanica","Volume 23","Carex tetanica"
"Carex tincta","Volume 23","Carex tincta"
"Carex tonsa","Volume 23","Carex tonsa"
"Carex tonsa var. rugosperma","Volume 23","Carex tonsa var. rugosperma"
"Carex tonsa var. tonsa","Volume 23","Carex tonsa var. tonsa"
"Carex tribuloides","Volume 23","Carex tribuloides"
"Carex tribuloides var. tribuloides","Volume 23","Carex tribuloides var. tribuloides"
"Carex trichocarpa","Volume 23","Carex trichocarpa"
"Carex trisperma","Volume 23","Carex trisperma"
"Carex tuckermanii","Volume 23","Carex tuckermanii"
"Carex typhina","Volume 23","Carex typhina"
"Carex umbellata","Volume 23","Carex umbellata"
"Carex utriculata","Volume 23","Carex utriculata"
"Carex vaginata","Volume 23","Carex vaginata"
"Carex vesicaria","Volume 23","Carex vesicaria"
"Carex virescens","Volume 23","Carex virescens"
"Carex viridula","Volume 23","Carex viridula"
"Carex viridula var. viridula","Volume 23","Carex viridula var. viridula"
"Carex vulpinoidea","Volume 23","Carex vulpinoidea"
"Carex wiegandii","Volume 23","Carex wiegandii"
"Carex willdenowii","Volume 23","Carex willdenowii"
"Carex williamsii","Volume 23","Carex williamsii"
"Carex woodii","Volume 23","Carex woodii"
"Carex xerantica","Volume 23","Carex xerantica"
"Carpinus caroliniana subsp. virginiana","Volume 3","Carpinus caroliniana subsp. virginiana"
"Carya cordiformis","Volume 3","Carya cordiformis"
