"","Volume","Taxon name"
"Festuca campestris","Volume 24","Festuca campestris"
"Festuca frederikseniae","Volume 24","Festuca frederikseniae"
"Festuca glauca","Volume 24","Festuca glauca"
"Festuca hallii","Volume 24","Festuca hallii"
"Festuca idahoensis","Volume 24","Festuca idahoensis"
"Festuca prolifera","Volume 24","Festuca prolifera"
"Festuca roemeri","Volume 24","Festuca roemeri"
"Festuca rubra","Volume 24","Festuca rubra"
"Festuca rubra subsp. arctica","Volume 24","Festuca rubra subsp. arctica"
"Festuca rubra subsp. arenaria","Volume 24","Festuca rubra subsp. arenaria"
"Festuca rubra subsp. aucta","Volume 24","Festuca rubra subsp. aucta"
"Festuca rubra subsp. commutata","Volume 24","Festuca rubra subsp. commutata"
"Festuca rubra subsp. fallax","Volume 24","Festuca rubra subsp. fallax"
"Festuca rubra subsp. mediana","Volume 24","Festuca rubra subsp. mediana"
"Festuca rubra subsp. pruinosa","Volume 24","Festuca rubra subsp. pruinosa"
"Festuca rubra subsp. rubra","Volume 24","Festuca rubra subsp. rubra"
"Festuca rubra subsp. secunda","Volume 24","Festuca rubra subsp. secunda"
"Festuca rubra subsp. vallicola","Volume 24","Festuca rubra subsp. vallicola"
"Festuca saximontana","Volume 24","Festuca saximontana"
"Festuca saximontana var. robertsiana","Volume 24","Festuca saximontana var. robertsiana"
"Festuca saximontana var. saximontana","Volume 24","Festuca saximontana var. saximontana"
"Festuca sect. Breviaristatae","Volume 24","Festuca sect. Breviaristatae"
"Festuca sect. Elmera","Volume 24","Festuca sect. Elmera"
"Festuca sect. Festuca","Volume 24","Festuca sect. Festuca"
"Festuca sect. Subulatae","Volume 24","Festuca sect. Subulatae"
"Festuca sect. Subuliflorae","Volume 24","Festuca sect. Subuliflorae"
"Festuca sect. Texanae","Volume 24","Festuca sect. Texanae"
"Festuca subg. Festuca","Volume 24","Festuca subg. Festuca"
"Festuca subg. Montanae","Volume 24","Festuca subg. Montanae"
"Festuca subg. Obtusae","Volume 24","Festuca subg. Obtusae"
"Festuca subg. Subulatae","Volume 24","Festuca subg. Subulatae"
"Festuca trachyphylla","Volume 24","Festuca trachyphylla"
"Fissidens adianthoides","Volume 27","Fissidens adianthoides"
"Fontinalis hypnoides","Volume 28","Fontinalis hypnoides"
"Fragaria vesca","Volume 9","Fragaria vesca"
"Fragaria vesca subsp. americana","Volume 9","Fragaria vesca subsp. americana"
"Fragaria virginiana","Volume 9","Fragaria virginiana"
"Fragaria virginiana subsp. glauca","Volume 9","Fragaria virginiana subsp. glauca"
"Frangula alnus","Volume 12","Frangula alnus"
"Fumaria officinalis","Volume 3","Fumaria officinalis"
"Funaria hygrometrica var. hygrometrica","Volume 27","Funaria hygrometrica var. hygrometrica"
"Gaillardia aristata","Volume 21","Gaillardia aristata"
"Galinsoga quadriradiata","Volume 21","Galinsoga quadriradiata"
"Gaultheria hispidula","Volume 8","Gaultheria hispidula"
"Gemmabryum caespiticium","Volume 28","Gemmabryum caespiticium"
"Gemmabryum dichotomum","Volume 28","Gemmabryum dichotomum"
"Geocaulon lividum","Volume 12","Geocaulon lividum"
"Geum aleppicum","Volume 9","Geum aleppicum"
"Geum macrophyllum","Volume 9","Geum macrophyllum"
"Geum macrophyllum var. perincisum","Volume 9","Geum macrophyllum var. perincisum"
"Geum rivale","Volume 9","Geum rivale"
"Geum triflorum","Volume 9","Geum triflorum"
"Geum triflorum var. ciliatum","Volume 9","Geum triflorum var. ciliatum"
"Geum triflorum var. triflorum","Volume 9","Geum triflorum var. triflorum"
"Glyceria","Volume 24","Glyceria"
"Glyceria alnasteretum","Volume 24","Glyceria alnasteretum"
"Glyceria borealis","Volume 24","Glyceria borealis"
"Glyceria canadensis","Volume 24","Glyceria canadensis"
"Glyceria canadensis var. canadensis","Volume 24","Glyceria canadensis var. canadensis"
"Glyceria canadensis var. laxa","Volume 24","Glyceria canadensis var. laxa"
"Glyceria elata","Volume 24","Glyceria elata"
"Glyceria grandis","Volume 24","Glyceria grandis"
"Glyceria grandis var. grandis","Volume 24","Glyceria grandis var. grandis"
"Glyceria notata","Volume 24","Glyceria notata"
"Glyceria pulchella","Volume 24","Glyceria pulchella"
"Glyceria sect. Glyceria","Volume 24","Glyceria sect. Glyceria"
"Glyceria sect. Hydropoa","Volume 24","Glyceria sect. Hydropoa"
"Glyceria sect. Striatae","Volume 24","Glyceria sect. Striatae"
"Glyceria striata","Volume 24","Glyceria striata"
"Gnaphalium palustre","Volume 19","Gnaphalium palustre"
"Gnaphalium uliginosum","Volume 19","Gnaphalium uliginosum"
"Goodyera oblongifolia","Volume 26","Goodyera oblongifolia"
"Goodyera repens","Volume 26","Goodyera repens"
"Gratiola neglecta","Volume 17","Gratiola neglecta"
"Grimmia anodon","Volume 27","Grimmia anodon"
"Grimmia longirostris","Volume 27","Grimmia longirostris"
"Grimmia plagiopodia","Volume 27","Grimmia plagiopodia"
"Grimmia teretinervis","Volume 27","Grimmia teretinervis"
"Grindelia hirsutula","Volume 20","Grindelia hirsutula"
"Grindelia squarrosa","Volume 20","Grindelia squarrosa"
"Gutierrezia sarothrae","Volume 20","Gutierrezia sarothrae"
"Gymnocarpium dryopteris","Volume 2","Gymnocarpium dryopteris"
"Gymnocarpium jessoense","Volume 2","Gymnocarpium jessoense"
"Gymnocarpium jessoense subsp. parvulum","Volume 2","Gymnocarpium jessoense subsp. parvulum"
"Gypsophila elegans","Volume 5","Gypsophila elegans"
"Gypsophila paniculata","Volume 5","Gypsophila paniculata"
"Hedwigia ciliata","Volume 28","Hedwigia ciliata"
"Helenium autumnale","Volume 21","Helenium autumnale"
"Helianthus annuus","Volume 21","Helianthus annuus"
"Helianthus maximiliani","Volume 21","Helianthus maximiliani"
"Helianthus nuttallii","Volume 21","Helianthus nuttallii"
"Helianthus nuttallii subsp. nuttallii","Volume 21","Helianthus nuttallii subsp. nuttallii"
"Helianthus nuttallii subsp. rydbergii","Volume 21","Helianthus nuttallii subsp. rydbergii"
"Helianthus pauciflorus","Volume 21","Helianthus pauciflorus"
"Helianthus pauciflorus subsp. pauciflorus","Volume 21","Helianthus pauciflorus subsp. pauciflorus"
"Helianthus pauciflorus subsp. subrhomboideus","Volume 21","Helianthus pauciflorus subsp. subrhomboideus"
"Helianthus petiolaris","Volume 21","Helianthus petiolaris"
"Helianthus petiolaris subsp. petiolaris","Volume 21","Helianthus petiolaris subsp. petiolaris"
"Helianthus tuberosus","Volume 21","Helianthus tuberosus"
"Heliopsis helianthoides","Volume 21","Heliopsis helianthoides"
"Heliopsis helianthoides var. scabra","Volume 21","Heliopsis helianthoides var. scabra"
"Helminthotheca echioides","Volume 19","Helminthotheca echioides"
"Hennediella heimii var. heimii","Volume 27","Hennediella heimii var. heimii"
"Herzogiella turfacea","Volume 28","Herzogiella turfacea"
"Hesperis matronalis","Volume 7","Hesperis matronalis"
"Hesperostipa","Volume 24","Hesperostipa"
"Hesperostipa comata","Volume 24","Hesperostipa comata"
"Hesperostipa comata subsp. comata","Volume 24","Hesperostipa comata subsp. comata"
"Hesperostipa comata subsp. intermedia","Volume 24","Hesperostipa comata subsp. intermedia"
"Hesperostipa curtiseta","Volume 24","Hesperostipa curtiseta"
"Hesperostipa spartea","Volume 24","Hesperostipa spartea"
"Heterotheca villosa","Volume 20","Heterotheca villosa"
"Heterotheca villosa var. ballardii","Volume 20","Heterotheca villosa var. ballardii"
"Heterotheca villosa var. foliosa","Volume 20","Heterotheca villosa var. foliosa"
"Heterotheca villosa var. minor","Volume 20","Heterotheca villosa var. minor"
"Heterotheca villosa var. villosa","Volume 20","Heterotheca villosa var. villosa"
"Heuchera parvifolia","Volume 8","Heuchera parvifolia"
"Heuchera richardsonii","Volume 8","Heuchera richardsonii"
"Hibiscus trionum","Volume 6","Hibiscus trionum"
"Hieracium albiflorum","Volume 19","Hieracium albiflorum"
"Hieracium aurantiacum","Volume 19","Hieracium aurantiacum"
"Hieracium umbellatum","Volume 19","Hieracium umbellatum"
"Hippuris vulgaris","Volume 17","Hippuris vulgaris"
"Holcus","Volume 24","Holcus"
"Holcus ianatus","Volume 24","Holcus ianatus"
"Holcus lanatus","Volume 24","Holcus lanatus"
"Hordeum","Volume 24","Hordeum"
"Hordeum brachyantherum","Volume 24","Hordeum brachyantherum"
"Hordeum brachyantherum subsp. brachyantherum","Volume 24","Hordeum brachyantherum subsp. brachyantherum"
"Hordeum brachyantherum subsp. californicum","Volume 24","Hordeum brachyantherum subsp. californicum"
"Hordeum jubatum","Volume 24","Hordeum jubatum"
"Hordeum jubatum subsp. intermedium","Volume 24","Hordeum jubatum subsp. intermedium"
"Hordeum jubatum subsp. jubatum","Volume 24","Hordeum jubatum subsp. jubatum"
"Hordeum secalinum","Volume 24","Hordeum secalinum"
"Hordeum vulgare","Volume 24","Hordeum vulgare"
"Hornungia procumbens","Volume 7","Hornungia procumbens"
"Hudsonia tomentosa","Volume 6","Hudsonia tomentosa"
"Humulus lupulus","Volume 3","Humulus lupulus"
"Humulus lupulus var. lupuloides","Volume 3","Humulus lupulus var. lupuloides"
"Humulus lupulus var. neomexicanus","Volume 3","Humulus lupulus var. neomexicanus"
"Huperzia selago","Volume 2","Huperzia selago"
"Hygroamblystegium varium var. humile","Volume 28","Hygroamblystegium varium var. humile"
"Hygroamblystegium varium var. varium","Volume 28","Hygroamblystegium varium var. varium"
"Hygrohypnum luridum","Volume 28","Hygrohypnum luridum"
"Hylocomium splendens","Volume 28","Hylocomium splendens"
"Hymenopappus filifolius","Volume 21","Hymenopappus filifolius"
"Hymenopappus filifolius var. polycephalus","Volume 21","Hymenopappus filifolius var. polycephalus"
"Hymenoxys richardsonii","Volume 21","Hymenoxys richardsonii"
"Hymenoxys richardsonii var. richardsonii","Volume 21","Hymenoxys richardsonii var. richardsonii"
"Hypericum majus","Volume 6","Hypericum majus"
"Hypericum mutilum","Volume 6","Hypericum mutilum"
"Hypericum mutilum subsp. mutilum","Volume 6","Hypericum mutilum subsp. mutilum"
"Hypnum cupressiforme var. cupressiforme","Volume 28","Hypnum cupressiforme var. cupressiforme"
"Hypnum lindbergii","Volume 28","Hypnum lindbergii"
"Hypnum pallescens","Volume 28","Hypnum pallescens"
"Hypnum pratense","Volume 28","Hypnum pratense"
"Hypnum recurvatum","Volume 28","Hypnum recurvatum"
"Hypnum revolutum var. revolutum","Volume 28","Hypnum revolutum var. revolutum"
"Hypnum vaucheri","Volume 28","Hypnum vaucheri"
"Hypoxis hirsuta","Volume 26","Hypoxis hirsuta"
"Isopterygiopsis pulchella","Volume 28","Isopterygiopsis pulchella"
"Isoëtes echinospora","Volume 2","Isoëtes echinospora"
"Isoëtes lacustris","Volume 2","Isoëtes lacustris"
"Iva axillaris","Volume 21","Iva axillaris"
"Juncus alpinoarticulatus","Volume 22","Juncus alpinoarticulatus"
"Juncus anthelatus","Volume 22","Juncus anthelatus"
"Juncus arcticus","Volume 22","Juncus arcticus"
"Juncus arcticus var. balticus","Volume 22","Juncus arcticus var. balticus"
"Juncus brevicaudatus","Volume 22","Juncus brevicaudatus"
"Juncus bufonius","Volume 22","Juncus bufonius"
"Juncus castaneus","Volume 22","Juncus castaneus"
"Juncus confusus","Volume 22","Juncus confusus"
"Juncus dudleyi","Volume 22","Juncus dudleyi"
"Juncus ensifolius","Volume 22","Juncus ensifolius"
"Juncus ensifolius var. ensifolius","Volume 22","Juncus ensifolius var. ensifolius"
"Juncus filiformis","Volume 22","Juncus filiformis"
"Juncus interior","Volume 22","Juncus interior"
"Juncus longistylis","Volume 22","Juncus longistylis"
"Juncus mertensianus","Volume 22","Juncus mertensianus"
"Juncus nevadensis","Volume 22","Juncus nevadensis"
"Juncus nodosus","Volume 22","Juncus nodosus"
"Juncus stygius","Volume 22","Juncus stygius"
"Juncus stygius var. americanus","Volume 22","Juncus stygius var. americanus"
"Juncus tenuis","Volume 22","Juncus tenuis"
"Juncus torreyi","Volume 22","Juncus torreyi"
"Juncus triglumis","Volume 22","Juncus triglumis"
"Juncus triglumis var. albescens","Volume 22","Juncus triglumis var. albescens"
"Juncus vaseyi","Volume 22","Juncus vaseyi"
"Juniperus communis","Volume 2","Juniperus communis"
"Juniperus communis var. depressa","Volume 2","Juniperus communis var. depressa"
"Juniperus horizontalis","Volume 2","Juniperus horizontalis"
"Kalmia microphylla","Volume 8","Kalmia microphylla"
"Kalmia microphylla var. microphylla","Volume 8","Kalmia microphylla var. microphylla"
"Kalmia polifolia","Volume 8","Kalmia polifolia"
"Kalmia procumbens","Volume 8","Kalmia procumbens"
"Kochia scoparia","Volume 4","Kochia scoparia"
"Kochia scoparia subsp. scoparia","Volume 4","Kochia scoparia subsp. scoparia"
"Koeleria","Volume 24","Koeleria"
"Koeleria macrantha","Volume 24","Koeleria macrantha"
"Koeleria pyramidata","Volume 24","Koeleria pyramidata"
"Krascheninnikovia lanata","Volume 4","Krascheninnikovia lanata"
"Lactuca biennis","Volume 19","Lactuca biennis"
"Lactuca ludoviciana","Volume 19","Lactuca ludoviciana"
"Lactuca serriola","Volume 19","Lactuca serriola"
"Laportea canadensis","Volume 3","Laportea canadensis"
"Lapsana communis","Volume 19","Lapsana communis"
"Larix laricina","Volume 2","Larix laricina"
"Lavatera thuringiaca","Volume 6","Lavatera thuringiaca"
"Lechea intermedia","Volume 6","Lechea intermedia"
"Lechea intermedia var. depauperata","Volume 6","Lechea intermedia var. depauperata"
"Leersia","Volume 24","Leersia"
"Leersia oryzoides","Volume 24","Leersia oryzoides"
"Lemna minor","Volume 22","Lemna minor"
"Lemna trisulca","Volume 22","Lemna trisulca"
"Lemna turionifera","Volume 22","Lemna turionifera"
"Lepidium appelianum","Volume 7","Lepidium appelianum"
"Lepidium campestre","Volume 7","Lepidium campestre"
"Lepidium chalepense","Volume 7","Lepidium chalepense"
"Lepidium densiflorum","Volume 7","Lepidium densiflorum"
"Lepidium draba","Volume 7","Lepidium draba"
"Lepidium perfoliatum","Volume 7","Lepidium perfoliatum"
"Lepidium ramosissimum","Volume 7","Lepidium ramosissimum"
"Lepidium ruderale","Volume 7","Lepidium ruderale"
"Lepidium sativum","Volume 7","Lepidium sativum"
"Leptobryum pyriforme","Volume 28","Leptobryum pyriforme"
"Leptodictyum riparium","Volume 28","Leptodictyum riparium"
"Leskea polycarpa","Volume 28","Leskea polycarpa"
"Leucanthemum vulgare","Volume 19","Leucanthemum vulgare"
"Leymus","Volume 24","Leymus"
"Leymus angustus","Volume 24","Leymus angustus"
"Leymus californicus","Volume 24","Leymus californicus"
"Leymus cinereus","Volume 24","Leymus cinereus"
"Leymus innovatus","Volume 24","Leymus innovatus"
"Leymus innovatus subsp. innovatus","Volume 24","Leymus innovatus subsp. innovatus"
"Leymus innovatus subsp. velutinus","Volume 24","Leymus innovatus subsp. velutinus"
"Leymus mollis","Volume 24","Leymus mollis"
"Leymus mollis subsp. mollis","Volume 24","Leymus mollis subsp. mollis"
"Leymus mollis subsp. villosissimus","Volume 24","Leymus mollis subsp. villosissimus"
"Leymus salina","Volume 24","Leymus salina"
"Leymus salina subsp. mojavensis","Volume 24","Leymus salina subsp. mojavensis"
"Leymus salina subsp. salina","Volume 24","Leymus salina subsp. salina"
"Leymus salina subsp. salmonis","Volume 24","Leymus salina subsp. salmonis"
"Liatris ligulistylis","Volume 21","Liatris ligulistylis"
"Liatris punctata","Volume 21","Liatris punctata"
"Liatris punctata var. punctata","Volume 21","Liatris punctata var. punctata"
"Lilaea scilloides","Volume 22","Lilaea scilloides"
"Lilium philadelphicum","Volume 26","Lilium philadelphicum"
"Limosella aquatica","Volume 17","Limosella aquatica"
"Linaria dalmatica","Volume 17","Linaria dalmatica"
"Linaria dalmatica subsp. dalmatica","Volume 17","Linaria dalmatica subsp. dalmatica"
"Linaria maroccana","Volume 17","Linaria maroccana"
"Linaria vulgaris","Volume 17","Linaria vulgaris"
"Linum compactum","Volume 12","Linum compactum"
"Linum lewisii","Volume 12","Linum lewisii"
"Linum lewisii var. lewisii","Volume 12","Linum lewisii var. lewisii"
"Linum rigidum","Volume 12","Linum rigidum"
"Linum rigidum var. rigidum","Volume 12","Linum rigidum var. rigidum"
"Linum usitatissimum","Volume 12","Linum usitatissimum"
"Liparis loeselii","Volume 26","Liparis loeselii"
"Listera borealis","Volume 26","Listera borealis"
"Listera cordata var. cordata","Volume 26","Listera cordata var. cordata"
"Lithophragma glabrum","Volume 8","Lithophragma glabrum"
"Logfia arvensis","Volume 19","Logfia arvensis"
"Lolium","Volume 24","Lolium"
"Lolium multiflorum","Volume 24","Lolium multiflorum"
"Lolium perenne","Volume 24","Lolium perenne"
"Lolium persicum","Volume 24","Lolium persicum"
"Lolium temulentum","Volume 24","Lolium temulentum"
"Lolium temulentum subsp. remotum","Volume 24","Lolium temulentum subsp. remotum"
"Lolium temulentum subsp. temulentum","Volume 24","Lolium temulentum subsp. temulentum"
"Luzula confusa","Volume 22","Luzula confusa"
"Luzula multiflora","Volume 22","Luzula multiflora"
"Luzula multiflora subsp. multiflora","Volume 22","Luzula multiflora subsp. multiflora"
"Luzula parviflora","Volume 22","Luzula parviflora"
"Lycopodiella inundata","Volume 2","Lycopodiella inundata"
"Lycopodium annotinum","Volume 2","Lycopodium annotinum"
"Lycopodium clavatum","Volume 2","Lycopodium clavatum"
"Lycopodium dendroideum","Volume 2","Lycopodium dendroideum"
"Lycopodium hickeyi","Volume 2","Lycopodium hickeyi"
"Lycopodium lagopus","Volume 2","Lycopodium lagopus"
"Lygodesmia juncea","Volume 19","Lygodesmia juncea"
"Lysimachia ciliata","Volume 8","Lysimachia ciliata"
"Lysimachia hybrida","Volume 8","Lysimachia hybrida"
"Lysimachia maritima","Volume 8","Lysimachia maritima"
"Lysimachia thyrsiflora","Volume 8","Lysimachia thyrsiflora"
"Madia glomerata","Volume 21","Madia glomerata"
"Maianthemum canadense","Volume 26","Maianthemum canadense"
"Maianthemum racemosum subsp. amplexicaule","Volume 26","Maianthemum racemosum subsp. amplexicaule"
"Maianthemum stellatum","Volume 26","Maianthemum stellatum"
"Maianthemum trifolium","Volume 26","Maianthemum trifolium"
"Malaxis monophyllos var. brachypoda","Volume 26","Malaxis monophyllos var. brachypoda"
"Malaxis paludosa","Volume 26","Malaxis paludosa"
"Malva alcea","Volume 6","Malva alcea"
"Malva neglecta","Volume 6","Malva neglecta"
"Malva parviflora","Volume 6","Malva parviflora"
"Malva pusilla","Volume 6","Malva pusilla"
"Malva sylvestris","Volume 6","Malva sylvestris"
"Malva verticillata","Volume 6","Malva verticillata"
"Marsilea vestita","Volume 2","Marsilea vestita"
"Matricaria chamomilla","Volume 19","Matricaria chamomilla"
"Matricaria discoidea","Volume 19","Matricaria discoidea"
"Matteuccia struthiopteris","Volume 2","Matteuccia struthiopteris"
"Matteuccia struthiopteris var. pensylvanica","Volume 2","Matteuccia struthiopteris var. pensylvanica"
"Matthiola longipetala","Volume 7","Matthiola longipetala"
"Meesia uliginosa","Volume 28","Meesia uliginosa"
"Melampyrum lineare","Volume 17","Melampyrum lineare"
"Melica","Volume 24","Melica"
"Melica bulbosa","Volume 24","Melica bulbosa"
"Melica californica","Volume 24","Melica californica"
"Mentzelia albicaulis","Volume 12","Mentzelia albicaulis"
"Mentzelia decapetala","Volume 12","Mentzelia decapetala"
"Micranthes occidentalis","Volume 8","Micranthes occidentalis"
"Micranthes pensylvanica","Volume 8","Micranthes pensylvanica"
"Milium","Volume 24","Milium"
"Milium effusum","Volume 24","Milium effusum"
"Mimulus ringens","Volume 17","Mimulus ringens"
"Mimulus ringens var. ringens","Volume 17","Mimulus ringens var. ringens"
"Minuartia dawsonensis","Volume 5","Minuartia dawsonensis"
"Minuartia rubella","Volume 5","Minuartia rubella"
"Mirabilis albida","Volume 4","Mirabilis albida"
"Mirabilis linearis","Volume 4","Mirabilis linearis"
"Mirabilis linearis var. linearis","Volume 4","Mirabilis linearis var. linearis"
"Mirabilis nyctaginea","Volume 4","Mirabilis nyctaginea"
"Mitella nuda","Volume 8","Mitella nuda"
"Mnium marginatum","Volume 28","Mnium marginatum"
"Mnium spinulosum","Volume 28","Mnium spinulosum"
"Moehringia lateriflora","Volume 5","Moehringia lateriflora"
"Moehringia macrophylla","Volume 5","Moehringia macrophylla"
"Moneses uniflora","Volume 8","Moneses uniflora"
"Monolepis nuttalliana","Volume 4","Monolepis nuttalliana"
"Monotropa hypopitys","Volume 8","Monotropa hypopitys"
"Monotropa uniflora","Volume 8","Monotropa uniflora"
"Montia linearis","Volume 4","Montia linearis"
"Muhlenbergia","Volume 25","Muhlenbergia"
"Muhlenbergia andina","Volume 25","Muhlenbergia andina"
"Muhlenbergia asperifolia","Volume 25","Muhlenbergia asperifolia"
"Muhlenbergia cuspidata","Volume 25","Muhlenbergia cuspidata"
"Muhlenbergia diversiglumis","Volume 25","Muhlenbergia diversiglumis"
"Muhlenbergia glabrifloris","Volume 25","Muhlenbergia glabrifloris"
"Muhlenbergia glomerata","Volume 25","Muhlenbergia glomerata"
"Muhlenbergia mexicana","Volume 25","Muhlenbergia mexicana"
"Muhlenbergia racemosa","Volume 25","Muhlenbergia racemosa"
"Muhlenbergia richardsonis","Volume 25","Muhlenbergia richardsonis"
"Muhlenbergia sericea","Volume 25","Muhlenbergia sericea"
"Mulgedium pulchellum","Volume 19","Mulgedium pulchellum"
"Munroa","Volume 25","Munroa"
"Munroa squarrosa","Volume 25","Munroa squarrosa"
"Myosurus apetalus","Volume 3","Myosurus apetalus"
"Myosurus apetalus var. borealis","Volume 3","Myosurus apetalus var. borealis"
"Myosurus apetalus var. montanus","Volume 3","Myosurus apetalus var. montanus"
"Myosurus minimus","Volume 3","Myosurus minimus"
"Myrica gale","Volume 3","Myrica gale"
"Myurella julacea","Volume 28","Myurella julacea"
"Najas flexilis","Volume 22","Najas flexilis"
"Nassella","Volume 24","Nassella"
"Nassella viridula","Volume 24","Nassella viridula"
"Niphotrichum canescens subsp. canescens","Volume 27","Niphotrichum canescens subsp. canescens"
"Nothocalaïs cuspidata","Volume 19","Nothocalaïs cuspidata"
"Nuphar variegata","Volume 3","Nuphar variegata"
"Nuttallanthus texanus","Volume 17","Nuttallanthus texanus"
"Nymphaea leibergii","Volume 3","Nymphaea leibergii"
"Nymphaea odorata","Volume 3","Nymphaea odorata"
"Nymphaea odorata subsp. odorata","Volume 3","Nymphaea odorata subsp. odorata"
"Nymphaea tetragona","Volume 3","Nymphaea tetragona"
"Odontites vulgaris","Volume 17","Odontites vulgaris"
"Oncophorus virens","Volume 27","Oncophorus virens"
"Oncophorus wahlenbergii","Volume 27","Oncophorus wahlenbergii"
"Opuntia fragilis","Volume 4","Opuntia fragilis"
"Opuntia polyacantha","Volume 4","Opuntia polyacantha"
"Opuntia polyacantha var. polyacantha","Volume 4","Opuntia polyacantha var. polyacantha"
"Orobanche fasciculata","Volume 17","Orobanche fasciculata"
"Orobanche ludoviciana","Volume 17","Orobanche ludoviciana"
"Orobanche uniflora","Volume 17","Orobanche uniflora"
"Orobanche uniflora subsp. occidentalis","Volume 17","Orobanche uniflora subsp. occidentalis"
"Orthilia secunda","Volume 8","Orthilia secunda"
"Orthocarpus luteus","Volume 17","Orthocarpus luteus"
"Orthotrichum anomalum","Volume 28","Orthotrichum anomalum"
"Orthotrichum elegans","Volume 28","Orthotrichum elegans"
"Orthotrichum laevigatum","Volume 28","Orthotrichum laevigatum"
"Orthotrichum obtusifolium","Volume 28","Orthotrichum obtusifolium"
"Orthotrichum pumilum","Volume 28","Orthotrichum pumilum"
"Orthotrichum speciosum","Volume 28","Orthotrichum speciosum"
"Oryzopsis","Volume 24","Oryzopsis"
"Oryzopsis asperifolia","Volume 24","Oryzopsis asperifolia"
"Oxalis corniculata","Volume 12","Oxalis corniculata"
"Oxalis dillenii","Volume 12","Oxalis dillenii"
"Oxalis stricta","Volume 12","Oxalis stricta"
"Packera cana","Volume 20","Packera cana"
"Packera indecora","Volume 20","Packera indecora"
"Packera paupercula","Volume 20","Packera paupercula"
"Packera plattensis","Volume 20","Packera plattensis"
"Packera pseudaurea","Volume 20","Packera pseudaurea"
"Packera pseudaurea var. pseudaurea","Volume 20","Packera pseudaurea var. pseudaurea"
"Packera streptanthifolia","Volume 20","Packera streptanthifolia"
"Paludella squarrosa","Volume 28","Paludella squarrosa"
"Panicum","Volume 25","Panicum"
"Panicum capillare","Volume 25","Panicum capillare"
"Panicum capillare subsp. capillare","Volume 25","Panicum capillare subsp. capillare"
"Panicum capillare subsp. hillmanii","Volume 25","Panicum capillare subsp. hillmanii"
"Panicum gymnocarpon","Volume 25","Panicum gymnocarpon"
"Panicum miliaceum","Volume 25","Panicum miliaceum"
"Panicum miliaceum subsp. miliaceum","Volume 25","Panicum miliaceum subsp. miliaceum"
"Panicum miliaceum subsp. ruderale","Volume 25","Panicum miliaceum subsp. ruderale"
"Panicum plenum","Volume 25","Panicum plenum"
"Panicum sect. Agrostoidea","Volume 25","Panicum sect. Agrostoidea"
"Panicum sect. Antidotalia","Volume 25","Panicum sect. Antidotalia"
"Panicum sect. Bulbosa","Volume 25","Panicum sect. Bulbosa"
"Panicum sect. Dichotomiflora","Volume 25","Panicum sect. Dichotomiflora"
"Panicum sect. Hemitonia","Volume 25","Panicum sect. Hemitonia"
"Panicum sect. Monticola","Volume 25","Panicum sect. Monticola"
"Panicum sect. Obtusa","Volume 25","Panicum sect. Obtusa"
"Panicum sect. Panicum","Volume 25","Panicum sect. Panicum"
"Panicum sect. Phanopyrum","Volume 25","Panicum sect. Phanopyrum"
"Panicum sect. Repentia","Volume 25","Panicum sect. Repentia"
"Panicum sect. Tenera","Volume 25","Panicum sect. Tenera"
"Panicum sect. Urvilleana","Volume 25","Panicum sect. Urvilleana"
"Panicum sect. Verrucosa","Volume 25","Panicum sect. Verrucosa"
"Panicum subg. Agrostoidea","Volume 25","Panicum subg. Agrostoidea"
"Panicum subg. Panicum","Volume 25","Panicum subg. Panicum"
"Panicum subg. Phanopyrum","Volume 25","Panicum subg. Phanopyrum"
"Panicum virgatum","Volume 25","Panicum virgatum"
"Papaver rhoeas","Volume 3","Papaver rhoeas"
"Papaver somniferum","Volume 3","Papaver somniferum"
"Parietaria pensylvanica","Volume 3","Parietaria pensylvanica"
"Parnassia glauca","Volume 12","Parnassia glauca"
"Parnassia kotzebuei","Volume 12","Parnassia kotzebuei"
"Parnassia palustris","Volume 12","Parnassia palustris"
"Parnassia parviflora","Volume 12","Parnassia parviflora"
"Paronychia sessiliflora","Volume 5","Paronychia sessiliflora"
"Parthenocissus quinquefolia","Volume 12","Parthenocissus quinquefolia"
"Parthenocissus vitacea","Volume 12","Parthenocissus vitacea"
"Pascopyrum","Volume 24","Pascopyrum"
"Pascopyrum smithii","Volume 24","Pascopyrum smithii"
"Pedicularis groenlandica","Volume 17","Pedicularis groenlandica"
"Pedicularis labradorica","Volume 17","Pedicularis labradorica"
"Pedicularis parviflora","Volume 17","Pedicularis parviflora"
"Pellaea gastonyi","Volume 2","Pellaea gastonyi"
"Pellaea glabella","Volume 2","Pellaea glabella"
"Pellaea glabella subsp. occidentalis","Volume 2","Pellaea glabella subsp. occidentalis"
"Penstemon albidus","Volume 17","Penstemon albidus"
"Penstemon confertus","Volume 17","Penstemon confertus"
"Penstemon gracilis","Volume 17","Penstemon gracilis"
"Penstemon nitidus","Volume 17","Penstemon nitidus"
"Penstemon nitidus var. nitidus","Volume 17","Penstemon nitidus var. nitidus"
"Penstemon procerus","Volume 17","Penstemon procerus"
"Penstemon procerus var. procerus","Volume 17","Penstemon procerus var. procerus"
"Peritoma serrulata","Volume 7","Peritoma serrulata"
"Persicaria amphibia","Volume 5","Persicaria amphibia"
"Persicaria lapathifolia","Volume 5","Persicaria lapathifolia"
"Persicaria maculosa","Volume 5","Persicaria maculosa"
"Persicaria punctata","Volume 5","Persicaria punctata"
