"","Volume","Taxon name"
"Scirpus microcarpus","Volume 23","Scirpus microcarpus"
"Scirpus pedicellatus","Volume 23","Scirpus pedicellatus"
"Sciuro-hypnum curtum","Volume 28","Sciuro-hypnum curtum"
"Sciuro-hypnum plumosum","Volume 28","Sciuro-hypnum plumosum"
"Sciuro-hypnum populeum","Volume 28","Sciuro-hypnum populeum"
"Sciuro-hypnum reflexum","Volume 28","Sciuro-hypnum reflexum"
"Scleranthus annuus subsp. annuus","Volume 5","Scleranthus annuus subsp. annuus"
"Scorpidium cossonii","Volume 28","Scorpidium cossonii"
"Scorpidium scorpioides","Volume 28","Scorpidium scorpioides"
"Scrophularia lanceolata","Volume 17","Scrophularia lanceolata"
"Scrophularia marilandica","Volume 17","Scrophularia marilandica"
"Secale","Volume 24","Secale"
"Secale cereale","Volume 24","Secale cereale"
"Secale strictum","Volume 24","Secale strictum"
"Sedum acre","Volume 8","Sedum acre"
"Selaginella rupestris","Volume 2","Selaginella rupestris"
"Selaginella selaginoides","Volume 2","Selaginella selaginoides"
"Seligeria tristichoides","Volume 27","Seligeria tristichoides"
"Sematophyllum demissum","Volume 28","Sematophyllum demissum"
"Sematophyllum marylandicum","Volume 28","Sematophyllum marylandicum"
"Senecio jacobaea","Volume 20","Senecio jacobaea"
"Senecio pseudoarnica","Volume 20","Senecio pseudoarnica"
"Senecio squalidus","Volume 20","Senecio squalidus"
"Senecio sylvaticus","Volume 20","Senecio sylvaticus"
"Senecio viscosus","Volume 20","Senecio viscosus"
"Senecio vulgaris","Volume 20","Senecio vulgaris"
"Setaria","Volume 25","Setaria"
"Setaria adhaerans","Volume 25","Setaria adhaerans"
"Setaria chapmanii","Volume 25","Setaria chapmanii"
"Setaria italica","Volume 25","Setaria italica"
"Setaria pumila","Volume 25","Setaria pumila"
"Setaria pumila subsp. pallidefusca","Volume 25","Setaria pumila subsp. pallidefusca"
"Setaria pumila subsp. pumila","Volume 25","Setaria pumila subsp. pumila"
"Setaria subg. Paurochaetium","Volume 25","Setaria subg. Paurochaetium"
"Setaria subg. Ptychophyllum","Volume 25","Setaria subg. Ptychophyllum"
"Setaria subg. Reverchoniae","Volume 25","Setaria subg. Reverchoniae"
"Setaria subg. Setaria","Volume 25","Setaria subg. Setaria"
"Setaria viridis","Volume 25","Setaria viridis"
"Setaria viridis var. viridis","Volume 25","Setaria viridis var. viridis"
"Sibbaldiopsis tridentata","Volume 9","Sibbaldiopsis tridentata"
"Silene acaulis","Volume 5","Silene acaulis"
"Silene armeria","Volume 5","Silene armeria"
"Silene chalcedonica","Volume 5","Silene chalcedonica"
"Silene coronaria","Volume 5","Silene coronaria"
"Silene dioica","Volume 5","Silene dioica"
"Silene flos-cuculi subsp. flos-cuculi","Volume 5","Silene flos-cuculi subsp. flos-cuculi"
"Silene gallica","Volume 5","Silene gallica"
"Silene latifolia","Volume 5","Silene latifolia"
"Silene noctiflora","Volume 5","Silene noctiflora"
"Silene vulgaris","Volume 5","Silene vulgaris"
"Silybum marianum","Volume 19","Silybum marianum"
"Sinapis alba","Volume 7","Sinapis alba"
"Sinapis arvensis","Volume 7","Sinapis arvensis"
"Sisymbrium altissimum","Volume 7","Sisymbrium altissimum"
"Sisymbrium officinale","Volume 7","Sisymbrium officinale"
"Sisyrinchium angustifolium","Volume 26","Sisyrinchium angustifolium"
"Sisyrinchium atlanticum","Volume 26","Sisyrinchium atlanticum"
"Sisyrinchium fuscatum","Volume 26","Sisyrinchium fuscatum"
"Sisyrinchium montanum var. crebrum","Volume 26","Sisyrinchium montanum var. crebrum"
"Sisyrinchium montanum var. montanum","Volume 26","Sisyrinchium montanum var. montanum"
"Smilax rotundifolia","Volume 26","Smilax rotundifolia"
"Solidago altissima","Volume 20","Solidago altissima"
"Solidago altissima subsp. altissima","Volume 20","Solidago altissima subsp. altissima"
"Solidago bicolor","Volume 20","Solidago bicolor"
"Solidago canadensis","Volume 20","Solidago canadensis"
"Solidago canadensis var. canadensis","Volume 20","Solidago canadensis var. canadensis"
"Solidago fistulosa","Volume 20","Solidago fistulosa"
"Solidago flexicaulis","Volume 20","Solidago flexicaulis"
"Solidago gigantea","Volume 20","Solidago gigantea"
"Solidago hispida","Volume 20","Solidago hispida"
"Solidago juncea","Volume 20","Solidago juncea"
"Solidago latissimifolia","Volume 20","Solidago latissimifolia"
"Solidago macrophylla","Volume 20","Solidago macrophylla"
"Solidago multiradiata","Volume 20","Solidago multiradiata"
"Solidago nemoralis","Volume 20","Solidago nemoralis"
"Solidago nemoralis subsp. nemoralis","Volume 20","Solidago nemoralis subsp. nemoralis"
"Solidago puberula","Volume 20","Solidago puberula"
"Solidago puberula subsp. puberula","Volume 20","Solidago puberula subsp. puberula"
"Solidago rugosa","Volume 20","Solidago rugosa"
"Solidago rugosa var. rugosa","Volume 20","Solidago rugosa var. rugosa"
"Solidago rugosa var. sphagnophila","Volume 20","Solidago rugosa var. sphagnophila"
"Solidago sempervirens","Volume 20","Solidago sempervirens"
"Solidago sempervirens subsp. sempervirens","Volume 20","Solidago sempervirens subsp. sempervirens"
"Solidago uliginosa","Volume 20","Solidago uliginosa"
"Solidago ulmifolia","Volume 20","Solidago ulmifolia"
"Solidago ulmifolia var. ulmifolia","Volume 20","Solidago ulmifolia var. ulmifolia"
"Sonchus arvensis","Volume 19","Sonchus arvensis"
"Sonchus arvensis subsp. arvensis","Volume 19","Sonchus arvensis subsp. arvensis"
"Sonchus arvensis subsp. uliginosus","Volume 19","Sonchus arvensis subsp. uliginosus"
"Sonchus asper","Volume 19","Sonchus asper"
"Sonchus oleraceus","Volume 19","Sonchus oleraceus"
"Sorbaria sorbifolia","Volume 9","Sorbaria sorbifolia"
"Sorbus americana","Volume 9","Sorbus americana"
"Sorbus aucuparia","Volume 9","Sorbus aucuparia"
"Sorbus decora","Volume 9","Sorbus decora"
"Sparganium americanum","Volume 22","Sparganium americanum"
"Sparganium angustifolium","Volume 22","Sparganium angustifolium"
"Sparganium emersum","Volume 22","Sparganium emersum"
"Sparganium eurycarpum","Volume 22","Sparganium eurycarpum"
"Sparganium fluctuans","Volume 22","Sparganium fluctuans"
"Sparganium hyperboreum","Volume 22","Sparganium hyperboreum"
"Sparganium natans","Volume 22","Sparganium natans"
"Spartina","Volume 25","Spartina"
"Spartina alterniflora","Volume 25","Spartina alterniflora"
"Spartina patens","Volume 25","Spartina patens"
"Spartina pectinata","Volume 25","Spartina pectinata"
"Spartina ×caespitosa","Volume 25","Spartina ×caespitosa"
"Spergula arvensis","Volume 5","Spergula arvensis"
"Spergularia canadensis","Volume 5","Spergularia canadensis"
"Spergularia canadensis var. canadensis","Volume 5","Spergularia canadensis var. canadensis"
"Spergularia rubra","Volume 5","Spergularia rubra"
"Spergularia salina","Volume 5","Spergularia salina"
"Sphagnum affine","Volume 27","Sphagnum affine"
"Sphagnum andersonianum","Volume 27","Sphagnum andersonianum"
"Sphagnum angermanicum","Volume 27","Sphagnum angermanicum"
"Sphagnum angustifolium","Volume 27","Sphagnum angustifolium"
"Sphagnum atlanticum","Volume 27","Sphagnum atlanticum"
"Sphagnum austinii","Volume 27","Sphagnum austinii"
"Sphagnum bartlettianum","Volume 27","Sphagnum bartlettianum"
"Sphagnum capillifolium","Volume 27","Sphagnum capillifolium"
"Sphagnum centrale","Volume 27","Sphagnum centrale"
"Sphagnum compactum","Volume 27","Sphagnum compactum"
"Sphagnum contortum","Volume 27","Sphagnum contortum"
"Sphagnum cuspidatum","Volume 27","Sphagnum cuspidatum"
"Sphagnum cyclophyllum","Volume 27","Sphagnum cyclophyllum"
"Sphagnum fallax","Volume 27","Sphagnum fallax"
"Sphagnum fimbriatum subsp. fimbriatum","Volume 27","Sphagnum fimbriatum subsp. fimbriatum"
"Sphagnum flavicomans","Volume 27","Sphagnum flavicomans"
"Sphagnum flexuosum","Volume 27","Sphagnum flexuosum"
"Sphagnum fuscum","Volume 27","Sphagnum fuscum"
"Sphagnum girgensohnii","Volume 27","Sphagnum girgensohnii"
"Sphagnum henryense","Volume 27","Sphagnum henryense"
"Sphagnum inundatum","Volume 27","Sphagnum inundatum"
"Sphagnum isoviitae","Volume 27","Sphagnum isoviitae"
"Sphagnum lescurii","Volume 27","Sphagnum lescurii"
"Sphagnum lindbergii","Volume 27","Sphagnum lindbergii"
"Sphagnum macrophyllum","Volume 27","Sphagnum macrophyllum"
"Sphagnum magellanicum","Volume 27","Sphagnum magellanicum"
"Sphagnum majus subsp. majus","Volume 27","Sphagnum majus subsp. majus"
"Sphagnum majus subsp. norvegicum","Volume 27","Sphagnum majus subsp. norvegicum"
"Sphagnum palustre","Volume 27","Sphagnum palustre"
"Sphagnum papillosum","Volume 27","Sphagnum papillosum"
"Sphagnum pulchrum","Volume 27","Sphagnum pulchrum"
"Sphagnum pylaesii","Volume 27","Sphagnum pylaesii"
"Sphagnum quinquefarium","Volume 27","Sphagnum quinquefarium"
"Sphagnum recurvum","Volume 27","Sphagnum recurvum"
"Sphagnum riparium","Volume 27","Sphagnum riparium"
"Sphagnum rubellum","Volume 27","Sphagnum rubellum"
"Sphagnum russowii","Volume 27","Sphagnum russowii"
"Sphagnum squarrosum","Volume 27","Sphagnum squarrosum"
"Sphagnum strictum","Volume 27","Sphagnum strictum"
"Sphagnum subsecundum","Volume 27","Sphagnum subsecundum"
"Sphagnum subtile","Volume 27","Sphagnum subtile"
"Sphagnum tenellum","Volume 27","Sphagnum tenellum"
"Sphagnum teres","Volume 27","Sphagnum teres"
"Sphagnum torreyanum","Volume 27","Sphagnum torreyanum"
"Sphagnum viride","Volume 27","Sphagnum viride"
"Sphagnum warnstorfii","Volume 27","Sphagnum warnstorfii"
"Sphagnum wulfianum","Volume 27","Sphagnum wulfianum"
"Sphenopholis","Volume 24","Sphenopholis"
"Sphenopholis intermedia","Volume 24","Sphenopholis intermedia"
"Spiraea alba","Volume 9","Spiraea alba"
"Spiraea alba var. latifolia","Volume 9","Spiraea alba var. latifolia"
"Spiraea corymbosa","Volume 9","Spiraea corymbosa"
"Spiraea japonica","Volume 9","Spiraea japonica"
"Spiraea prunifolia","Volume 9","Spiraea prunifolia"
"Spiraea tomentosa","Volume 9","Spiraea tomentosa"
"Spiraea tomentosa var. tomentosa","Volume 9","Spiraea tomentosa var. tomentosa"
"Spiraea ×vanhouttei","Volume 9","Spiraea ×vanhouttei"
"Spiranthes casei var. casei","Volume 26","Spiranthes casei var. casei"
"Spiranthes casei var. novaescotiae","Volume 26","Spiranthes casei var. novaescotiae"
"Spiranthes cernua","Volume 26","Spiranthes cernua"
"Spiranthes lacera var. gracilis","Volume 26","Spiranthes lacera var. gracilis"
"Spiranthes lacera var. lacera","Volume 26","Spiranthes lacera var. lacera"
"Spiranthes lucida","Volume 26","Spiranthes lucida"
"Spiranthes ochroleuca","Volume 26","Spiranthes ochroleuca"
"Spiranthes romanzoffiana","Volume 26","Spiranthes romanzoffiana"
"Spirodela polyrrhiza","Volume 22","Spirodela polyrrhiza"
"Splachnum ampullaceum","Volume 28","Splachnum ampullaceum"
"Splachnum pensylvanicum","Volume 28","Splachnum pensylvanicum"
"Splachnum rubrum","Volume 28","Splachnum rubrum"
"Sporobolus","Volume 25","Sporobolus"
"Sporobolus coahuilensis","Volume 25","Sporobolus coahuilensis"
"Sporobolus jacquemontii","Volume 25","Sporobolus jacquemontii"
"Sporobolus vaginiflorus","Volume 25","Sporobolus vaginiflorus"
"Sporobolus vaginiflorus var. vaginiflorus","Volume 25","Sporobolus vaginiflorus var. vaginiflorus"
"Stellaria alsine","Volume 5","Stellaria alsine"
"Stellaria borealis","Volume 5","Stellaria borealis"
"Stellaria borealis subsp. borealis","Volume 5","Stellaria borealis subsp. borealis"
"Stellaria crassifolia","Volume 5","Stellaria crassifolia"
"Stellaria graminea","Volume 5","Stellaria graminea"
"Stellaria humifusa","Volume 5","Stellaria humifusa"
"Stellaria longifolia","Volume 5","Stellaria longifolia"
"Stellaria media","Volume 5","Stellaria media"
"Straminergon stramineum","Volume 28","Straminergon stramineum"
"Streptopus amplexifolius","Volume 26","Streptopus amplexifolius"
"Streptopus lanceolatus","Volume 26","Streptopus lanceolatus"
"Stuckenia filiformis","Volume 22","Stuckenia filiformis"
"Stuckenia filiformis subsp. alpina","Volume 22","Stuckenia filiformis subsp. alpina"
"Stuckenia filiformis subsp. occidentalis","Volume 22","Stuckenia filiformis subsp. occidentalis"
"Stuckenia pectinata","Volume 22","Stuckenia pectinata"
"Suaeda calceoliformis","Volume 4","Suaeda calceoliformis"
"Suaeda maritima","Volume 4","Suaeda maritima"
"Suaeda rolandii","Volume 4","Suaeda rolandii"
"Subularia aquatica","Volume 7","Subularia aquatica"
"Subularia aquatica subsp. americana","Volume 7","Subularia aquatica subsp. americana"
"Symphyotrichum boreale","Volume 20","Symphyotrichum boreale"
"Symphyotrichum ciliolatum","Volume 20","Symphyotrichum ciliolatum"
"Symphyotrichum cordifolium","Volume 20","Symphyotrichum cordifolium"
"Symphyotrichum lanceolatum","Volume 20","Symphyotrichum lanceolatum"
"Symphyotrichum lanceolatum var. lanceolatum","Volume 20","Symphyotrichum lanceolatum var. lanceolatum"
"Symphyotrichum lateriflorum","Volume 20","Symphyotrichum lateriflorum"
"Symphyotrichum novae-angliae","Volume 20","Symphyotrichum novae-angliae"
"Symphyotrichum novi-belgii var. novibelgii","Volume 20","Symphyotrichum novi-belgii var. novibelgii"
"Symphyotrichum pilosum","Volume 20","Symphyotrichum pilosum"
"Symphyotrichum pilosum var. pilosum","Volume 20","Symphyotrichum pilosum var. pilosum"
"Symphyotrichum pilosum var. pringlei","Volume 20","Symphyotrichum pilosum var. pringlei"
"Symphyotrichum puniceum","Volume 20","Symphyotrichum puniceum"
"Symphyotrichum puniceum var. puniceum","Volume 20","Symphyotrichum puniceum var. puniceum"
"Symphyotrichum tradescantii","Volume 20","Symphyotrichum tradescantii"
"Symphyotrichum undulatum","Volume 20","Symphyotrichum undulatum"
"Symplocarpus foetidus","Volume 22","Symplocarpus foetidus"
"Syntrichia papillosa","Volume 27","Syntrichia papillosa"
"Syntrichia ruralis","Volume 27","Syntrichia ruralis"
"Tanacetum balsamita","Volume 19","Tanacetum balsamita"
"Tanacetum vulgare","Volume 19","Tanacetum vulgare"
"Taraxacum erythrospermum","Volume 19","Taraxacum erythrospermum"
"Taraxacum officinale","Volume 19","Taraxacum officinale"
"Taxus canadensis","Volume 2","Taxus canadensis"
"Tetraphis geniculata","Volume 27","Tetraphis geniculata"
"Tetraphis pellucida var. pellucida","Volume 27","Tetraphis pellucida var. pellucida"
"Tetraplodon angustatus","Volume 28","Tetraplodon angustatus"
"Tetraplodon mnioides","Volume 28","Tetraplodon mnioides"
"Thalictrum pubescens","Volume 3","Thalictrum pubescens"
"Thamnobryum alleghaniense","Volume 28","Thamnobryum alleghaniense"
"Thelia hirtella","Volume 28","Thelia hirtella"
"Thelypteris noveboracensis","Volume 2","Thelypteris noveboracensis"
"Thelypteris palustris","Volume 2","Thelypteris palustris"
"Thelypteris palustris var. pubescens","Volume 2","Thelypteris palustris var. pubescens"
"Thelypteris simulata","Volume 2","Thelypteris simulata"
"Thinopyrum","Volume 24","Thinopyrum"
"Thinopyrum junceum","Volume 24","Thinopyrum junceum"
"Thinopyrum pycnanthum","Volume 24","Thinopyrum pycnanthum"
"Thlaspi arvense","Volume 7","Thlaspi arvense"
"Thuidium delicatulum var. delicatulum","Volume 28","Thuidium delicatulum var. delicatulum"
"Thuidium delicatulum var. radicans","Volume 28","Thuidium delicatulum var. radicans"
"Thuja occidentalis","Volume 2","Thuja occidentalis"
"Tiarella cordifolia","Volume 8","Tiarella cordifolia"
"Timmia megapolitana subsp. megapolitana","Volume 27","Timmia megapolitana subsp. megapolitana"
"Timmia norvegica var. excurrens","Volume 27","Timmia norvegica var. excurrens"
"Tomentypnum falcifolium","Volume 28","Tomentypnum falcifolium"
"Tomentypnum nitens","Volume 28","Tomentypnum nitens"
"Torreyochloa","Volume 24","Torreyochloa"
"Torreyochloa pallida","Volume 24","Torreyochloa pallida"
"Torreyochloa pallida var. fernaldii","Volume 24","Torreyochloa pallida var. fernaldii"
"Torreyochloa pallida var. pallida","Volume 24","Torreyochloa pallida var. pallida"
"Tortella fragilis","Volume 27","Tortella fragilis"
"Tortella humilis","Volume 27","Tortella humilis"
"Tortella tortuosa var. tortuosa","Volume 27","Tortella tortuosa var. tortuosa"
"Tortula acaulon","Volume 27","Tortula acaulon"
"Tortula cernua","Volume 27","Tortula cernua"
"Tortula mucronifolia","Volume 27","Tortula mucronifolia"
"Tortula truncata","Volume 27","Tortula truncata"
"Tragopogon dubius","Volume 19","Tragopogon dubius"
"Tragopogon porrifolius","Volume 19","Tragopogon porrifolius"
"Tragopogon pratensis","Volume 19","Tragopogon pratensis"
"Trematodon ambiguus","Volume 27","Trematodon ambiguus"
"Triadenum fraseri","Volume 6","Triadenum fraseri"
"Triadenum virginicum","Volume 6","Triadenum virginicum"
"Triantha glutinosa","Volume 26","Triantha glutinosa"
"Trichophorum alpinum","Volume 23","Trichophorum alpinum"
"Trichophorum cespitosum","Volume 23","Trichophorum cespitosum"
"Trichostomum brachydontium","Volume 27","Trichostomum brachydontium"
"Trientalis borealis","Volume 8","Trientalis borealis"
"Triglochin gaspensis","Volume 22","Triglochin gaspensis"
"Triglochin maritima","Volume 22","Triglochin maritima"
"Triglochin palustris","Volume 22","Triglochin palustris"
"Trillium cernuum","Volume 26","Trillium cernuum"
"Trillium erectum var. erectum","Volume 26","Trillium erectum var. erectum"
"Trillium grandiflorum","Volume 26","Trillium grandiflorum"
"Trillium undulatum","Volume 26","Trillium undulatum"
"Tripleurospermum inodorum","Volume 19","Tripleurospermum inodorum"
"Tripleurospermum maritimum","Volume 19","Tripleurospermum maritimum"
"Tripleurospermum maritimum subsp. maritimum","Volume 19","Tripleurospermum maritimum subsp. maritimum"
"Trisetum","Volume 24","Trisetum"
"Trisetum cernuum","Volume 24","Trisetum cernuum"
"Trisetum flavescens","Volume 24","Trisetum flavescens"
"Trisetum melicoides","Volume 24","Trisetum melicoides"
"Trisetum spicatum","Volume 24","Trisetum spicatum"
"Triticum","Volume 24","Triticum"
"Triticum aestivum","Volume 24","Triticum aestivum"
"Triticum boeoticum","Volume 24","Triticum boeoticum"
"Triticum carthlicum","Volume 24","Triticum carthlicum"
"Triticum dicoccoides","Volume 24","Triticum dicoccoides"
"Triticum dicoccum","Volume 24","Triticum dicoccum"
"Triticum monococcum","Volume 24","Triticum monococcum"
"Triticum polonicum","Volume 24","Triticum polonicum"
"Triticum timopheevii","Volume 24","Triticum timopheevii"
"Triticum urartu","Volume 24","Triticum urartu"
"Tsuga canadensis","Volume 2","Tsuga canadensis"
"Tussilago farfara","Volume 20","Tussilago farfara"
"Typha angustifolia","Volume 22","Typha angustifolia"
"Typha latifolia","Volume 22","Typha latifolia"
"Ulmus americana","Volume 3","Ulmus americana"
"Ulota coarctata","Volume 28","Ulota coarctata"
"Ulota crispa","Volume 28","Ulota crispa"
"Ulota curvifolia","Volume 28","Ulota curvifolia"
"Ulota hutchinsiae var. hutchinsiae","Volume 28","Ulota hutchinsiae var. hutchinsiae"
"Ulota phyllantha","Volume 28","Ulota phyllantha"
"Urtica dioica","Volume 3","Urtica dioica"
"Urtica dioica subsp. dioica","Volume 3","Urtica dioica subsp. dioica"
"Urtica dioica subsp. gracilis","Volume 3","Urtica dioica subsp. gracilis"
"Urtica urens","Volume 3","Urtica urens"
"Uvularia sessilifolia","Volume 26","Uvularia sessilifolia"
"Vaccaria hispanica","Volume 5","Vaccaria hispanica"
"Vaccinium angustifolium","Volume 8","Vaccinium angustifolium"
"Vaccinium boreale","Volume 8","Vaccinium boreale"
"Vaccinium cespitosum","Volume 8","Vaccinium cespitosum"
"Vaccinium corymbosum","Volume 8","Vaccinium corymbosum"
"Vaccinium macrocarpon","Volume 8","Vaccinium macrocarpon"
"Vaccinium myrtilloides","Volume 8","Vaccinium myrtilloides"
"Vaccinium ovalifolium","Volume 8","Vaccinium ovalifolium"
"Vaccinium oxycoccos","Volume 8","Vaccinium oxycoccos"
"Vaccinium uliginosum","Volume 8","Vaccinium uliginosum"
"Vaccinium vitis-idaea","Volume 8","Vaccinium vitis-idaea"
"Vallisneria americana","Volume 22","Vallisneria americana"
"Verbascum thapsus","Volume 17","Verbascum thapsus"
"Verbascum thapsus subsp. thapsus","Volume 17","Verbascum thapsus subsp. thapsus"
"Verbascum virgatum","Volume 17","Verbascum virgatum"
"Veronica agrestis","Volume 17","Veronica agrestis"
"Veronica americana","Volume 17","Veronica americana"
"Veronica arvensis","Volume 17","Veronica arvensis"
"Veronica chamaedrys","Volume 17","Veronica chamaedrys"
"Veronica longifolia","Volume 17","Veronica longifolia"
"Veronica officinalis","Volume 17","Veronica officinalis"
"Veronica peregrina","Volume 17","Veronica peregrina"
"Veronica persica","Volume 17","Veronica persica"
"Veronica scutellata","Volume 17","Veronica scutellata"
"Veronica serpyllifolia","Volume 17","Veronica serpyllifolia"
"Veronica verna","Volume 17","Veronica verna"
"Veronicastrum virginicum","Volume 17","Veronicastrum virginicum"
"Viola adunca","Volume 6","Viola adunca"
"Viola adunca var. adunca","Volume 6","Viola adunca var. adunca"
"Viola arvensis","Volume 6","Viola arvensis"
"Viola blanda","Volume 6","Viola blanda"
"Viola canadensis","Volume 6","Viola canadensis"
"Viola canadensis var. canadensis","Volume 6","Viola canadensis var. canadensis"
"Viola cucullata","Volume 6","Viola cucullata"
"Viola labradorica","Volume 6","Viola labradorica"
"Viola lanceolata","Volume 6","Viola lanceolata"
"Viola macloskeyi","Volume 6","Viola macloskeyi"
"Viola nephrophylla","Volume 6","Viola nephrophylla"
"Viola odorata","Volume 6","Viola odorata"
"Viola pubescens","Volume 6","Viola pubescens"
"Viola pubescens var. scabriuscula","Volume 6","Viola pubescens var. scabriuscula"
"Viola renifolia","Volume 6","Viola renifolia"
"Viola sagittata","Volume 6","Viola sagittata"
"Viola sagittata var. ovata","Volume 6","Viola sagittata var. ovata"
"Viola sagittata var. sagittata","Volume 6","Viola sagittata var. sagittata"
"Viola selkirkii","Volume 6","Viola selkirkii"
"Viola sororia","Volume 6","Viola sororia"
"Viola tricolor","Volume 6","Viola tricolor"
"Viola tricolor var. tricolor","Volume 6","Viola tricolor var. tricolor"
"Vitis riparia","Volume 12","Vitis riparia"
"Warnstorfia fluitans","Volume 28","Warnstorfia fluitans"
"Weissia brachycarpa","Volume 27","Weissia brachycarpa"
"Weissia controversa","Volume 27","Weissia controversa"
"Weissia muhlenbergiana","Volume 27","Weissia muhlenbergiana"
"Woodsia alpina","Volume 2","Woodsia alpina"
"Woodsia glabella","Volume 2","Woodsia glabella"
"Woodsia ilvensis","Volume 2","Woodsia ilvensis"
"Woodwardia areolata","Volume 2","Woodwardia areolata"
"Woodwardia virginica","Volume 2","Woodwardia virginica"
"Xanthium strumarium","Volume 21","Xanthium strumarium"
"Xyris difformis","Volume 22","Xyris difformis"
"Xyris difformis var. difformis","Volume 22","Xyris difformis var. difformis"
"Xyris montana","Volume 22","Xyris montana"
"Zannichellia palustris","Volume 22","Zannichellia palustris"
"Zizania","Volume 24","Zizania"
"Zizania palustris","Volume 24","Zizania palustris"
"Zizania palustris var. interior","Volume 24","Zizania palustris var. interior"
"Zizania palustris var. palustris","Volume 24","Zizania palustris var. palustris"
"Zostera marina","Volume 22","Zostera marina"
"Zygodon conoideus","Volume 28","Zygodon conoideus"
"Zygodon viridissimus var. rupestris","Volume 28","Zygodon viridissimus var. rupestris"
"Zygodon viridissimus var. viridissimus","Volume 28","Zygodon viridissimus var. viridissimus"
"×elyhordeum","Volume 24","×elyhordeum"
"×elyhordeum jordalii","Volume 24","×elyhordeum jordalii"
"×elyhordeum montanense","Volume 24","×elyhordeum montanense"
